"department","course_code","course_name","course_hours","course_description"
"Biomedical Engineering (BME)","BME 6520","Biosensors.","(3 Credits)","Principles and design of acoustic imaging transducers, and force, pressure and hearing sensors. Covers also optical biosensors including oxygen monitoring sensors, glucose sensors and optical sensors used in imaging."
"Biomedical Engineering (BME)","BME 6701","Biomedical Materials and Implants.","(3 Credits)","This advanced course will enable students to further expand their knowledge in various aspects of biomaterials science, engineering and applications. The course will focus on the strategies to improve cell-material and tissue-implant interaction. A emphasis is placed on the biomaterial innovations and technologies that integrate bioactivity, functionality to improve the performance of the implants. The course will also provide an overview of the FDA regulatory pathways for biomaterial and implant approvals."
"Biomedical Engineering (BME)","BME 6720","Drug Delivery.","(3 Credits)","Introduction to drug delivery systems that provide pharmaceutical agents at target tissues, the mechanism of pharmacokinetic regulation, the basics, technology, and applications of drug delivery systems. Emphasis on understanding the principles of pharmacokinetics and drug delivery systems to improve clinical efficacy as well as to reduce side effects."
"Biomedical Engineering (BME)","BME 6810","Machine Learning Methods for Biomedical Signal Analysis.","(3 Credits)","Acquire the basic machine learning concepts and tools that are necessary in modern biomedical engineering to model, analyze, and classify physiological time series. Specific focus is on multivariate data and time series extracted from multiple physiological sources, including (but not limited to) ECG, EEG, and EMG. Through a mix of lectures and hands-on laboratory experiences, the students will learn how to design and implement machine learning projects and how to use advanced statistical tools and methods to classify data, infer predictions, and validate data-driven predictive models."
"Biostatistics (BIST)","BIST 5091","Biostatistics Internship.","(1-3 Credits)","Internship course for Biostatistics graduate students."
"Biostatistics (BIST)","BIST 5092","Biostatistics Practicum.","(1 Credit)","Participation in two-week Biopharmaceutical Summer Academy. May be repeated for a maximum of three credits with a change of topic."
"Biostatistics (BIST)","BIST 5099","Independent Study.","(1-6 Credits)","Independent study on biostatistics and its applications under the supervision of a faculty instructor."
"Biostatistics (BIST)","BIST 5215","Statistical Consulting.","(3 Credits)","(Also offered as STAT 5215.) Applied inference for academia, government, and industry: ethical guidelines, observational studies, surveys, clinical trials, designed experiments, data management, aspects of verbal and written communication, case studies."
"Biostatistics (BIST)","BIST 5225","Data Management.","(3 Credits)","(Also offered as STAT 5225.) Creation and management of datasets for statistical analysis: software tools and databases, user-defined functions, importing/exporting/manipulation of data, conditional and iterative processing, generation of reports."
"Biostatistics (BIST)","BIST 5505","Applied Statistics I.","(3 Credits)","(Also offered as STAT 5505.) Exploratory data analysis: stem-and leaf plots, Box-plots, symmetry plots, quantile plots, transformations, discrete and continuous distributions, goodness of fit tests, parametric and non-parametric inference for one sample and two sample problems, robust estimation, Monte Carlo inference, bootstrapping."
"Biostatistics (BIST)","BIST 5515","Design of Experiments.","(3 Credits)","(Also offered as STAT 5515.) One way analysis of variance, multiple comparison of means, randomized block designs, Latin and Graeco-Latin square designs, factorial designs, two-level factorial and fractional factorial designs, nested and hierarchical designs, split-plot designs."
"Biostatistics (BIST)","BIST 5545","Mathematical Statistics I.","(3 Credits)","(Also offered as STAT 5545.) Introduction to probability theory, transformations and expectations, moment generating function, discrete and continuous distributions, joint and marginal distributions of random vectors, conditional distributions and independence, sums of random variables, order statistics, convergence of a sequence of random variables, the central limit theorem Formerly offered as BIST/STAT 5585."
"Biostatistics (BIST)","BIST 5555","Mathematical Statistics II.","(3 Credits)","(Also offered as STAT 5555.) The sufficiency principle, the likelihood principle, the invariance principle, point estimation, methods of evaluating point estimators, hypotheses testing, methods of evaluating tests, interval estimation, methods of evaluating interval estimators. Formerly offered as BIST/STAT 5685."
"Biostatistics (BIST)","BIST 5605","Applied Statistics II.","(3 Credits)","(Also offered as STAT 5605.) Analysis of variance, regression and correlation, analysis of covariance, general liner models, robust regression procedures, and regression diagnostics."
"Biostatistics (BIST)","BIST 5615","Categorical Data Analysis.","(3 Credits)","Statistical analysis of data on a nominal scale: discrete distributions, contingency tables, odds ratios, interval estimates, goodness of fit tests, logistic/probit/complementary log-log regression, Poisson-related regression."
"Biostatistics (BIST)","BIST 5625","Introduction to Biostatistics.","(3 Credits)","Rates and proportions, sensitivity, specificity, two-way tables, odds ratios, relative risk, ordered and non-ordered classifications, rends, case-control studies, elements of regression including logistic and Poisson, additivity and interaction, combination of studies and meta-analysis."
"Biostatistics (BIST)","BIST 5635","Clinical Trials.","(3 Credits)","Basic concepts of clinical trial analysis; controls, randomization, blinding, surrogate endpoints, sample size calculations, sequential monitoring, side-effect evaluation and intention-to-treat analyses. Also, experimental designs including dose response study, multicenter trials, clinical trials for drug development, stratification, and cross-over trials."
"Biostatistics (BIST)","BIST 5645","Concepts and Analysis of Survival Data.","(3 Credits)","Survival models, censoring and truncation, nonparametric estimation of survival functions, comparison of treatment groups, mathematical and graphical methods for assessing goodness of fit, parametric and nonparametric regression models."
"Biostatistics (BIST)","BIST 5655","Epidemiology.","(3 Credits)","The statistical study of health and illness in human and veterinary populations: epidemiological study designs, measures of disease frequency/effect/potential impact, selection and information biases, confounding, stratified analysis."
"Biostatistics (BIST)","BIST 5705","Statistical Methods in Bioinformatics.","(3 Credits)","Statistical methods and software tools for the analysis of biological data: sequencing methods; gene alignment methods; expression analysis; evolutionary models; analysis of proteomics, metabolomics, and methylation data; pathway analysis: gene network analysis."
"Biostatistics (BIST)","BIST 5815","Longitudinal Data Analysis.","(3 Credits)","Statistical theory and methodology for data collected over time in a clustered manner: design of experiments, exploratory data analysis, linear models for continuous data, general linear models for discrete data, marginal and mixed models, treatment of missing data."
"Biostatistics (BIST)","BIST 6615","Statistical Learning and Optimization.","(3 Credits)","(Also offered as STAT 6615.) Computationally intensive statistical learning methods with optimization techniques: classification, discriminant analysis, (generalized) additive models, boosting, regression trees, regularized regression, principal components, support vector machines, and (deep) neural networks."
"Business Administration (BADM)","BADM 5103","Statistics and Spreadsheet Modeling.","(3 Credits)","Covers classical inference procedures and basic statistical concepts often essential to interpretation of business data. Students will learn to ask probing questions about the specifics of data and statistical techniques, to understand the conditions for drawing reliable inferences, and to assess the validity of statistical evidence. Topics include: discrete and continuous random variables, sampling, confidence intervals and hypothesis testing. Builds students' abilities for effective quantitative business analysis and communication, using a spreadsheet program such as Excel. Spreadsheet modeling uses such as regression, forecasting, simulation and decision models will be covered, in different functional areas including finance, marketing, operations, and management."
"Business Administration (BADM)","BADM 5170","Foundations of Economic Environments.","(1.5 Credits)","Provides students with applied knowledge of key economic and psychological concepts that ground interactions among individuals and organizations in the global business environment."
"Business Administration (BADM)","BADM 5180","Core Statistics.","(1.5 Credits)","Covers classical inference procedures and basic statistical concepts often essential to interpretation of business data. Students will learn to ask probing questions about the specifics of data and statistical techniques, to understand the conditions for drawing reliable inferences, and to assess the validity of statistical evidence. Topics include: discrete and continuous random variables, sampling, confidence intervals and hypothesis testing."
"Business Administration (BADM)","BADM 5181","Spreadsheet Modeling for Business Analysis.","(1.5 Credits)","Builds students' abilities for effective quantitative business analysis and communication, using a spreadsheet program such as Excel. Spreadsheet modeling uses such as regression, forecasting, simulation and decision models will be covered, in different functional areas including finance, marketing, operations, and management."
"Business Administration (BADM)","BADM 5182","Communicating for Impact A.","(1.5 Credits)","Creating value for an organization depends on the ability to effectively translate expertise into business results. This requires the ability to connect with and communicate with others across the organization, to gather information to identify challenges and opportunities, to frame these in ways that build momentum for change, to work with people across functional and geographic lines to develop solutions, to gain buy-in for those solutions in a form that resonates with stakeholders, and to implement solutions in ways that are sustainable for the people they touch. This course focuses on understanding this consultative process and improving student performance in the integrative skills on which it depends. These skills include oral and written communications, effective collaboration in a variety of environments, adapting communications and implementation approaches to different audiences, and improving the ability to perceive, evaluate, and manage emotions."
"Business Administration (BADM)","BADM 5183","Communicating for Impact B.","(1.5 Credits)","Continuation of BADM 5182."
"Business Administration (BADM)","BADM 5190","Sustainability in the Global Business Environment.","(1.5 Credits)","Examines approaches to meeting complementary and competing needs of shareholders, customers, employees and communities through the design and maintenance of global value chains. Students will assess alternative business models and management practices designed to enhance sustainability for an increasingly global array of stakeholders. Specific topics may include social enterprise management, environmental strategy, corporate social responsibility, serving ""Base of the Pyramid"" markets, socially responsible investing alongside issues relating to social, environmental and economic ecosystems."
"Business Administration (BADM)","BADM 5310","Experiential Learning Collaborative Project.","(3 Credits)","Graduate elective focusing on the real-life projects run by the Experiential Learning Collaborative for the client-partners including corporations, startups, government, and non-for-profit organization. It involves scoping a project, conducting industry research, development of the deliverables, writing reports, and presenting solutions to the client-partner executive team. Student teams work in the competitive environment under the guidance of an experienced Project Mentor (academic or industry practitioner). Open to graduate students who pass a personal interview and are accepted to the project."
"Business Administration (BADM)","BADM 5311","Experiential Learning Collaborative Advanced Project.","(3 Credits)","Graduate elective focusing on the advanced real-life projects run by the Experiential Learning Collaborative for the client-partners including corporations, startups, government, and non-for-profit organization. It involves scoping a project, conducting industry research, development of the deliverables, writing reports, and presenting solutions to the client-partner executive team. Student teams work in the competitive environment under the guidance of an experienced Project Mentor (academic or industry practitioner). Open to graduate students who pass a personal interview and are accepted to the advanced project."
"Business Administration (BADM)","BADM 5320","Innovation Accelerator I: Evaluation of New Ventures - Business Process.","(3 Credits)","This practicum provides students hands on experience working with the founders of a high-tech entrepreneurial venture. Students, working in a team, are empowered to act as the CEO of the start-up venture focusing on developing innovative and implementable strategic solutions to a defined mission-critical problem faced by the venture. Students develop an expert knowledge with respect to the venture's industry, markets, products, competitors, etc. that serve as a foundation for recommending evidence-based transformational solutions. Emphasis is placed on skill acquisition such that students can effectively frame the problem, research it and acquire 360 degree views/voices of the issues."
"Business Administration (BADM)","BADM 5321","Innovation Accelerator II: New Venture Analytics.","(3 Credits)","Practicum provides the students with hands on experience working with the founders of a high-tech entrepreneurial venture. Under a faculty mentor, the lab provides the students with hands-on experience collecting both primary and secondary data. Students acquire skills related to identifying targeted survey populations, the development of unambiguous survey questions, as well as best methods for survey implementation. Furthermore, students learn how to analyze the resultant data, combine it with other secondary research, extract relevant, non-duplicative findings, and develop evidence-based conclusions and strategic recommendations/solutions for the client venture."
"Business Administration (BADM)","BADM 5330","SCOPE I: Social Entrepreneurship Processes.","(3 Credits)","Practicum provides students with hands on experience in working with social entrepreneurs at work in start-up or existing organizations (private, public or not-for-profit). Experiences may include helping organizations identify social needs, evaluate alternative methods for improving social conditions and develop programs to implement solutions. Meaningful social entrepreneurship can be local in scope, or contribute to the development of cities, regions, nations or even be global in its reach. Under a faculty mentor, students work on projects which will provide the opportunity to make a positive difference by applying their skills and training to address critical social needs."
"Business Administration (BADM)","BADM 5331","SCOPE II: Social Innovation Processes.","(3 Credits)","Practicum examines how innovation by organizations can be used to develop responses to social problems. Social innovators employ ""entrepreneurial skills,"" such as finding opportunities, inventing new approaches, securing and focusing resources to meet social needs and managing risk, in the service of creating social value. We see social innovation, defined as innovative, social value creation, occurring within or across nonprofit, governmental, and for profit organizations. Under a faculty mentor, students in this course will work with an organization to help it improve people's lives through the development of innovative programs to meet social needs."
"Business Administration (BADM)","BADM 5350","Fund Management I.","(3 Credits)","First part of a two-part Fund Management course. Develops the objectives and goals, the process, and the procedure for execution for management of funds in conformity with the SMF Prospectus. The purpose is to train students in the art of asset allocation, security selection, portfolio construction, risk management, preparing analysts' reports for trade recommendations, monitoring of positions, and preparing reports for presentation to the Investment Advisory Board."
"Business Administration (BADM)","BADM 5351","Fund Management II.","(3 Credits)","Second part of a two-part Fund Management course. In addition to all the activities in the first part during fall, this course focuses on portfolio management, performance evaluation, attribution analysis, development of various trading and risk management strategies, and technical analysis. Students prepare the final annual report for presentation to the UConn Foundation."
"Business Administration (BADM)","BADM 5894","Special Topics.","(1-9 Credits)",""
"Business Administration (BADM)","BADM 6201","Introduction to Research and Teaching.","(1 Credit)","Introduces students to important dimensions of an academic career. The role and importance of research and teaching is stressed with emphasis on philosophy of science, as well as appreciation of research in other business administration areas of concentration. Teaching methods and values in higher education are covered. Guest speakers discuss research in their areas. Practical aids such as how to write a research proposal and how to manage a dissertation are covered."
"Business Law (BLAW)","BLAW 5175","Business, Law, and Ethics in Modern Society.","(3 Credits)","This course examines the legal and ethical issues relevant to business and its interaction with society. Students learn about major areas of regulation and of ethical importance, including tort liability, corporate law, employment and labor law, intellectual property law, financial regulation, social responsibility, and business ethics. Students gain experience in how to interpret and apply legal rules and ethical concepts in a variety of contexts."
"Business Law (BLAW)","BLAW 5220","Employment Law.","(3 Credits)","This course explores the legal and ethical issues implicated in the modern workplace and the employer-employee relationship. Students learn about important legal and ethical issues implicated in hiring, firing, discrimination, harassment, and accommodation of employees. Emphasis will also be placed on legal and ethical issues at work such as family leave, safety and health, and diversity, equity, and inclusion. Students gain experience in how to prevent disputes, minimize legal risk, and apply employment law principles for beneficial social responsibility and impact."
"Business Law (BLAW)","BLAW 5252","Business and Human Rights.","(3 Credits)","This course examines the human rights implications of multinational enterprises’ global operations. Students learn how to assess corporate social impact through a human rights framework, consider the challenges of regulating the human rights impacts of global business, analyze international policy responses, and evaluate the effectiveness of different approaches to enforcing human rights standards for corporations."
"Business Law (BLAW)","BLAW 5253","Sustainability, Markets, and Society.","(3 Credits)","This course examines sustainability in the context of the natural and social ecosystems in which business operates. Students learn how the environmental and social impacts of business are affected by the interactions of firms with laws and legal institutions, markets, and society globally. Students gain experience assessing firm policies and practices and developing legally-astute and ethically-aware policies to achieve sustainability and to generate positive environmental and social outcomes."
"Business Law (BLAW)","BLAW 5254","Social Responsibility and Accountability in Business.","(3 Credits)","Examines corporate social responsibility (CSR), accountability, and related concepts. Students learn about the actors, processes, legal and social norms that shape firm’s management of environmental, social and governance (ESG) issues from a global and human rights perspective. Students gain experience in identifying and critically assessing market-based solutions to societal challenges."
"Business Law (BLAW)","BLAW 5660","International Business Law.","(3 Credits)","This course examines legal and social norms that impact international business transactions. Students learn about the functioning of the international legal system and how to navigate the legal environment of international trade and foreign investment. Students gain experience in negotiating and drafting international contracts, preventing and resolving international disputes, and how to include international legal and ethical considerations in their business decisions."
"Business Law (BLAW)","BLAW 5680","Securities Law.","(3 Credits)","Examines the legal and regulatory environment relevant to financial markets. Students will learn how rules related to the Securities and Exchange Commission and other regulatory bodies regulate and preserve the integrity of securities transactions and practices. Topics will also include the legal and ethical responsibilities of corporate managers and executives, accountants, underwriters, and broker-dealers, as well as the global and transnational aspects of securities transactions. Students gain experience identifying and resolving potential violations of securities laws and ensuring that an organization is in full legal compliance with relevant regulations."
"Business Law (BLAW)","BLAW 5750","Ethics and Compliance in the Global Organization.","(3 Credits)","This course investigates the legal and ethical issues surrounding the compliance function from an organizational perspective. Students will learn about relevant compliance regulations as well as how compliance leaders introduce and sustain an ethical culture of integrity in the enterprise. Compliance will also be viewed from a global perspective, incorporating ethical, legal, and cultural challenges and opportunities in a global compliance program. Students gain experience in how to manage compliance issues, minimize risk of legal non-compliance, and implement compliance initiatives effectively."
"Business Law (BLAW)","BLAW 5790","Revolutionary Technologies and the Social Responsibility of Business.","(3 Credits)","This course examines the impact of rapidly evolving technologies on how business operates in society. Students will learn about the legal, ethical, and social responsibilities of business to society when a new technology is introduced. Topics will include artificial intelligence, big data, data collection and mining, data privacy, cryptocurrency, proprietary technology, among others. Students gain experience in understanding the broader implications of new technologies in organizations and how to apply standards and guidelines in order to ensure responsible impacts on individuals and society."
"Business Law (BLAW)","BLAW 5893","Foreign Study.","(3 Credits)","Special topics related to business social responsibility, accountability, sustainability, ESG, or human rights taken in a travel course or a foreign study program course. Obtaining credit for foreign study program courses requires prior consent from the Program Director."
"Business Law (BLAW)","BLAW 5895","Special Topics in Business Law.","(1-3 Credits)","Investigation and discussion of special topics in law."
"Business Law (BLAW)","BLAW 5899","Independent Study in Business Law.","(1-6 Credits)","Faculty-student interaction on a one-to-one basis involving independent study of specific areas of law. Emphasis, selected by the student, may be on theoretical or applied aspects. A written report is required."
"Chemical Engineering (CHEG)","CHEG 5001","Advanced Chemical Engineering Fundamentals.","(3 Credits)","This course will provide graduate-level introduction to thermodynamics, transport phenomena, and kinetics within the context of chemical engineering applications.  Primary attention will be paid to developing an understanding of the fundamentals of each of these topic areas.  As the course progresses, integration and application of thermodynamics, transport phenomena, and reaction kinetics will be discussed."
"Chemical Engineering (CHEG)","CHEG 5013","Principles of Regenerative Engineering and Applications.","(3 Credits)","Foundations, principles, and technologies of regenerative engineering."
"Chemical Engineering (CHEG)","CHEG 5301","Chemical Engineering Thermodynamics I.","(3 Credits)","An advanced study of classical thermodynamics with emphasis on phase and chemical equilibria and applications to the chemical process industries. Kinetic theory and statistical thermodynamics with emphasis on the prediction and correlation of physical and chemical properties of gases and liquids, including mixtures. Theory and application of flames, plasmas, and shock waves."
"Chemical Engineering (CHEG)","CHEG 5315","Transfer Operations I.","(3 Credits)","An advanced study of momentum, heat and mass transfer with application to complex problems. Cartesian tensors, non-Newtonian flow, statistical theory of turbulence. Mass transfer in multicomponent systems and with chemical reaction. Mass transfer in drops and bubbles; two-phase flow and fluidization."
"Chemical Engineering (CHEG)","CHEG 5321","Reaction Kinetics I.","(3 Credits)","Chemical kinetics and reactor design. An advanced study of chemical reaction engineering with emphasis on catalysis. Applications to stirred-tanks, fixed-bed, and fluidized bed reactors."
"Chemical Engineering (CHEG)","CHEG 5323","Surface Chemistry and Heterogeneous Catalysis.","(3 Credits)","Quantum Mechanics, Physical Chemistry. Grading Basis: Graded  The course will serve as an in-depth introduction to heterogeneous catalysis from a surface chemistry perspective.  The course will cover topics of modern catalysis as well as the fundamental physics, chemistry, and engineering of catalysis and catalytic reactors."
"Chemical Engineering (CHEG)","CHEG 5330","Applied Machine Learning in Chemical Engineering.","(3 Credits)","This course is an applied machine learning algorithms course tailored for the chemical/process engineers.  The focus of this course from is on case studies and real-world examples seen by chemical engineers.  The course will include exposure to machine learning, data science & analytics, and big data in a chemical engineering context.  Students are taught to identify descriptors, and predict and optimize system properties using a machine learning approach."
"Chemical Engineering (CHEG)","CHEG 5333","Computer Simulation in Chemical Engineering.","(3 Credits)","Learning and applying modern tools for computer simulation of chemical engineering processes. Covers the basic equations required to simulate generic types of processes and interactive Computer Labs where we solve examples from the course textbook. You will integrate theory with modeling, determine other solutions and find bugs, and identify inaccuracies or problems in the proposed solution. Short introductions to the Interface of each Software (Aspen Plus, Matlab, Comsol) will be given. The Computer Labs structure will be based on a step-by-step solution of chemical engineering problems. Will work with PowerPoint slides to perform a step for a simulation, while working with the instructor to ensure understanding before proceeding to the next slide."
"Chemical Engineering (CHEG)","CHEG 5336","Optimization.","(3 Credits)","Advanced topics in optimization such as linear and nonlinear programming, mixed-integer linear and nonlinear programming, deterministic and stochastic global optimization, and interval global optimization. Example applications drawn from engineering."
"Chemical Engineering (CHEG)","CHEG 5339","Uncertainty Analysis, Robust Design, and Optimization.","(3 Credits)","(Also offered as SE 5102.) Provides students with a thorough understanding of mathematical optimization and uncertainty analysis for the robust design of cyber-physical systems. Topics include optimization theory and practice, uncertainty modeling, sensitivity analysis, and formal and classical model-based robust design methodologies."
"Chemical Engineering (CHEG)","CHEG 5341","Fuel Processing.","(3 Credits)","Concepts and principles of energy and fuel resources, production and processing by applying energy and mass balances. Fundamentals of fuels processing in refinery and biorefinery processes and industrial (catalytic and non-catalytic) processes by constructing and analyzing systems level flow diagrams. Develop, solve and analyze chemical engineering systems and processes by applying fundamental concepts of thermodynamics and reaction kinetics as well as fundamental concepts from physics, biology, chemistry and mathematics. Analyze, propose solutions and present modern challenges in chemical engineering processes which involve fuel processing."
"Chemical Engineering (CHEG)","CHEG 5351","Polymer Physics.","(3 Credits)","Modern concepts relating to glassy, rubbery and organized states of bulk polymers. Considers rubber elasticity, glass-to-rubber transitions, networks, elements of crystallization, blends and interfacial phenomena."
"Chemical Engineering (CHEG)","CHEG 5352","Polymer Properties.","(3 Credits)","(Also offered as POLY 5352.) Interrelationships between solid state structure, dynamics, and mechanical properties of non-crystalline and semi-crystalline polymers. Considers polymer viscoelasticity, diffusion, failure mechanism, and elementary polymer rheology."
"Chemical Engineering (CHEG)","CHEG 5367","Polymer Rheology.","(3 Credits)","(Also offered as POLY 5367.) Analysis of the deformation and flow of polymeric materials. Topics include non-Newtonian flow, viscoelastic behavior and melt fracture with application to polymer processing."
"Chemical Engineering (CHEG)","CHEG 5373","Biochemical Engineering.","(3 Credits)","Principles and design of processes involving biochemical reactions. Nature of biological materials, biochemical kinetics, heat and mass transfer, application to fermentation and other biological processes."
"Chemical Engineering (CHEG)","CHEG 5375","Fermentation and Separation Technology Laboratory.","(3 Credits)","Introduction to techniques used for industrial mass culture of prokaryotic and eukaryotic cells, and methods used to extract useful products from these cultures. Metabolic processes, energentics, growth kinetics and nutrition of microorganisms. Synthesis of cellular material and end products. Heat exchange, oxygen transfer, pH control, sterilization and design of fermentors. Culture of eukaryotic cell mass. Immobilized enzyme and cell reactors. Product recovery methods of precipitation centrifugation, extraction filtration and chromatography. Formerly CHEG 384. Also offered as MCB 384."
"Chemical Engineering (CHEG)","CHEG 5376","Bioseparations.","(3 Credits)","Introduction to bioseparations, review of mass transport, adsorption, chromatography, filtration, extraction, electrophoresis, and field flow fractionation."
"Chemical Engineering (CHEG)","CHEG 5393","Seminar.","(0 Credits)",""
"Chemical Engineering (CHEG)","CHEG 5394","Seminar.","(0 Credits)",""
"Chemical Engineering (CHEG)","CHEG 5395","Investigation of Special Topics.","(1-3 Credits)","Designed for special topics, or for individual students who desire to pursue investigations in a specialized field."
"Chemical Engineering (CHEG)","CHEG 5399","Independent Study.","(1-3 Credits)","Independent study under the supervison of a Chemical Engineering faculty member."
"Chemistry (CHEM)","CHEM 5300","Independent Study.","(1-3 Credits)",""
"Chemistry (CHEM)","CHEM 5301","Microstructural and Morphological Analyses.","(3 Credits)","(Also offered as IMS 5301.) Lecture on sample preparation and analyses for optical and electron microscopy methods including scanning electron microscopy, transmission electron microscopy, energy dispersive X-ray analysis, focused ion beam methods, and electron energy loss spectroscopy."
"Chemistry (CHEM)","CHEM 5302","Structural Analysis.","(3 Credits)","(Also offered as IMS 5302.) Lecture on sample preparation and analyses for X-ray diffraction, X-ray fluorescence, X-ray imaging, Rietveld refinement, Thin Film X-ray Analyses, and In Situ methods."
"Chemistry (CHEM)","CHEM 5303","Compositional Analyses.","(3 Credits)","(Also offered as IMS 5303.) Lecture on sample preparation and analyses, for characterization of compositions of materials. Methods to be discussed include titrations, atomic absorption, inductively coupled plasma mass spectrometry, infrared, Raman, Ultraviolet visible, fluorescence, chromatography, and mass spectrometry."
"Chemistry (CHEM)","CHEM 5304","Surface and Interfacial Analysis.","(3 Credits)","(Also offered as IMS 5304.) Lecture on sample preparation and analyses for surfaces and interfaces, including scanning Auger microscopy, secondary ion mass spectrometry, X-ray photoelectron spectroscopy, contact angle measurements, and temperature program methods."
"Chemistry (CHEM)","CHEM 5310","Seminar.","(1 Credit)","Reports and discussion of topics of current interest in a variety of fields of chemistry."
"Chemistry (CHEM)","CHEM 5324","Advanced Inorganic Chemistry I.","(3 Credits)","Synthetic methods in inorganic chemistry; the application of physical methods to the investigation of inorganic compounds."
"Chemistry (CHEM)","CHEM 5325","Advanced Inorganic Chemistry II.","(3 Credits)","In depth study of general principles of inorganic chemistry; the structure of the elements and of inorganic compounds; group theory; different approaches to understanding the chemical bond."
"Chemistry (CHEM)","CHEM 5326","Advanced Inorganic Chemistry III.","(3 Credits)","Main group and transition metal compounds with inorganic and organic ligands; the study of the transition metals is in preparation for CHEM 5327."
"Chemistry (CHEM)","CHEM 5327","Advanced Inorganic Chemistry IV.","(3 Credits)","Transition metal chemistry; organometallic and coordination compounds of the transition elements, including the lanthanides and actinides; selected topics in bioinorganic chemistry."
"Chemistry (CHEM)","CHEM 5331","Advanced Instrumental Analysis.","(3 Credits)","Provides graduate students with the foundations necessary to understand and apply chemical analyses and instrumental techniques."
"Chemistry (CHEM)","CHEM 5332","Mass Spectrometry-Based Metabolomics.","(3 Credits)","Introduction to mass spectrometry (MS)-based metabolomics with emphasis on practical applications across chemistry, biochemistry, environmental science, and pharmaceutical research. Topics include MS instrumentation overview, experimental design, MS data acquisition and processing, statistical analysis (both univariate and multivariate), and biological interpretation. Covers current computational methods for analyzing MS data such as molecular networking, machine learning (ML) techniques, and data visualization. Combines theoretical concepts with hands-on data analysis using public datasets."
"Chemistry (CHEM)","CHEM 5336","Electroanalytical Chemistry.","(3 Credits)","A study of the theoretical and practical basis for electroanalytical methods. Topics include voltammetric methods of analysis (including polarography, cyclic voltammetry, rotating disk voltammetry, pulse and square-wave methods, and stripping analysis), coulometric, and chronoamperometric methods. Recent advances using micro- and modified electrodes, thin-layer and flow cells, electrochemical sensors and detectors, and bioelectrochemistry may be included."
"Chemistry (CHEM)","CHEM 5337","Optical Methods of Analysis.","(3 Credits)","A discussion of fundamental principles, instrumentation and applications of some spectroscopic techniques of analytical chemistry including Raman spectroscopy, molecular fluorescence spectroscopy, atomic spectroscopy."
"Chemistry (CHEM)","CHEM 5338","Separation Methods.","(3 Credits)","A study of the theoretical and practical basis for modern separation methods. Topics to be discussed include the various methods dealing with gas-liquid, liquid-liquid, liquid-solid, gas-solid, ion-exchange, size exclusion, chromatography, electrophoresis, and mass spectrometry."
"Chemistry (CHEM)","CHEM 5340","Electronic Interpretation of Organic Chemistry.","(2 Credits)","Approaches to writing organic reaction mechanisms."
"Chemistry (CHEM)","CHEM 5341","Advanced Organic Chemistry.","(3 Credits)","Review of the fundamentals of bonding, stereochemistry and conformations and basic reactions from undergraduate organic chemistry. These fundamental principles will then be elaborated to include more advanced concepts of reactions and reactivity."
"Chemistry (CHEM)","CHEM 5343","Organic Reactions.","(3 Credits)","Nomenclature. Classes of compounds. A focus upon those reactions in which C-C bonds are formed. Emphasis on the fundamentals of each reaction, their utility and applications. A background of functional group exchanges; reaction control by steric, electronic, and topological considerations."
"Chemistry (CHEM)","CHEM 5344","Concepts in Organic Chemistry.","(3 Credits)","Structure and mechanism. Such topics as chemical bonding, stereochemistry, conformation, molecular orbital theory and applications, acids and bases, and study of organic reaction mechanisms, including kinetics, substitutions, rearrangements and photochemical reactions."
"Chemistry (CHEM)","CHEM 5345","Determination of Organic Structures.","(3 Credits)","Structural problem solving using fundamental data including spectroscopic and wet chemical techniques."
"Chemistry (CHEM)","CHEM 5347","Organic Synthesis.","(3 Credits)","An investigation of efficient strategies for the synthesis of natural and unnatural organic molecules. Topics include: retrosynthetic analysis, synthetic strategies, common carbon-carbon bond formation reactions, multiple bond disconnection strategies (applications of pericyclic reactions), organometallic coupling reactions, radical and carbene reactions in organic synthesis, strategies to construct carbocyclic and heterocyclic ring systems."
"Chemistry (CHEM)","CHEM 5350","Advanced Physical Chemistry I.","(3 Credits)","Thermodynamics, quantum mechanics and reaction dynamics, including enthalpy, entropy, free energy, equilibrium, quantum behavior of electrons and molecules, atomic and molecular spectroscopy, and theories of reaction rates."
"Chemistry (CHEM)","CHEM 5351","Quantum Chemistry I.","(3 Credits)","Concepts of the quantum theory starting with an historical introduction and proceeding to the formulation of the Schrödinger equation and its exact solutions. Other topics include group theory, angular momentum, and approximate methods with applications to atomic and molecular structure and spectroscopy."
"Chemistry (CHEM)","CHEM 5353","Chemical Kinetics.","(3 Credits)","Empirical and theoretical treatment of reaction rates. Experimental methods and treatment of data. Simple kinetic forms. Deduction of reaction mechanisms. Reaction energetics. Theories of elementary reaction rates. Diffusion. Homogeneous and heterogeneous catalysis. Extrakinetic probes of mechanism."
"Chemistry (CHEM)","CHEM 5354","Molecular Modeling.","(3 Credits)","Current topics in molecular simulations and modeling with hands-on computational experiments: molecular mechanics and its implementation via molecular dynamics, modeling of ligand-protein interactions, free energy calculations, molecular orbital theory, ab initio and density functional theory methods, quantum mechanics/molecular mechanics, and computational chemistry software."
"Chemistry (CHEM)","CHEM 5357","Surface Science.","(3 Credits)","A study of the fundamentals of surfaces, crystals, adsorbates, and surface analysis techniques. Application of general, physical, and analytical chemistry concepts in surface science."
