"course_code","course_title","credits","department","description"
"COMM 436","Communication in Complex Organizations","3 Credits","Communication (COMM)","Survey of the theoretical and empirical literature dealing with human communication behavior as it occurs within the context of complex organizations. Among the topics covered are superior-subordinate communication, communication networks, message distortion, feedback processes, communication climate, leadership and decision-making."
"COMM 499","Special Topics in the Scientific Approach to Media Effects","3 Credits","Communication (COMM)","Topics in communication and media effects. Individual topics will vary by title."
"COMM 506","Mass Media Criticism","3 Credits","Communication (COMM)","Development of critical thinking skills for analyzing mass media."
"COMM 507","Health Communication: The Science and Practice","3 Credits","Communication (COMM)","Explores the role of journalism in shaping perceptions of scientific issues and task. Emphasis on methods of effectively communicating about science, health, and the environment."
"COMM 509","Environmental Communication: The Science and Practice","3 Credits","Communication (COMM)","The role of journalism in shaping perceptions of environmental and scientific issues and tasks. Emphasis on methods of effectively communicating about science and the environment."
"COMM 510","Crisis Communications","3 Credits","Communication (COMM)","Introduction to crisis communications and management from a strategic, theory-based approach using research from historical and current case studies."
"COMM 562","Online Communication and Personal Relationships","3 Credits","Communication (COMM)","Examines how people form their identities and manage their personal relationships using new communication technologies (social network sites, online dating, mobile computing, video games). Topics include impression management, deception and trust, self-perception and identity, social support and relationship maintenance."
"COMM 572","Communication and Interethnic Behavior","3 Credits","Communication (COMM)","The relation of communication processes to interethnic and interracial attitudes and behavior. Psycho-social foundations of interethnic communication and conflict, group identification and communication processes, interpersonal communication and culture, communication about race and ethnicity, mass media content and effects."
"COMM 596","Study Abroad in Journalism and Mass Communications","3 Credits","Communication (COMM)","Study abroad course will focus on topics in journalism and mass communications and will be taught as a study abroad experience. Individual topics will vary by title."
"COMD 401","Public Health Perspective in Communication Sciences and Disorders","3 Credits","Communication Disorders (COMD)","Public health issues related to speech, language, and hearing from local, national and global perspective in historical context.
Special permission required by department."
"COMD 408","Directed Study in Speech and Language Pathology","1-3 Credits","Communication Disorders (COMD)","Directed readings and/or research in speech pathology."
"COMD 500","Introduction to Speech-Language Pathology and Audiology","3 Credits","Communication Disorders (COMD)","Human communication disorders with an overview of prevention and treatment programs."
"COMD 501","Anatomy and Physiology of Speech and Hearing Mechanisms","3 Credits","Communication Disorders (COMD)","An intensive study of the anatomy and physiology of the speech and hearing mechanisms."
"COMD 503","Anatomy and Physiology of the Auditory and Vestibular System","3 Credits","Communication Disorders (COMD)","Detailed examination of the anatomy and physiology of the auditory and vestibular system."
"COMD 507","Language Theory and Phonetics","3 Credits","Communication Disorders (COMD)","Study of language theory and international phonetics alphabet transcription."
"COMD 521","Introduction to Clinical Procedures in Speech Pathology","1 Credit","Communication Disorders (COMD)","Diagnostic and therapeutic programs for the communicatively handicapped will be observed in the public school and various rehabilitative settings. Discussion and study of basic therapeutic theories and procedures utilized in speech therapy. Introduction to phonetics or equivalent or permission of instructor."
"COMD 525","Selected Topics","1-3 Credits","Communication Disorders (COMD)","Presentation of current experimental or innovative programs in diagnosis and treatment of the communicatively impaired. Course is designed to update the practicing clinician in specific areas of expertise. May be repeated for credit. Individual topics to be announced by title. Permission of instructor."
"COMD 526","Disorders of Articulation: Evaluation and Therapy","3 Credits","Communication Disorders (COMD)","The diagnosis and treatment of articulation problems in children and adults, including analysis of current research in testing and therapy for articulation disorders."
"COMD 540","Principles of Audiology","3 Credits","Communication Disorders (COMD)","Basic anatomy and psycho-physics of hearing, the pathologies of hearing loss, introduction to identification procedures including organization of hearing conservation programs and practice in pure-tone audiometry, and impact of hearing loss on preschool and school-age children and educational, psychological, and medical aspects of habilitation."
"COMD 560","Observation of Speech Language Pathology","1-3 Credits","Communication Disorders (COMD)","Introduction to the clinical process through observation of various diagnostic reports and intervention programs included."
"COMD 570","Introduction to Language Development","3 Credits","Communication Disorders (COMD)","The language acquisition process in normal children, including the development of semantics, morphology, syntax, phonology, and pragmatics; American dialects and bilingualism."
"CSCE 101","Introduction to Computer Concepts","3 Credits","Comp Sci & Comp Engr (CSCE)","History, application, and social impact of computers; problem-solving, algorithm development, applications software, and programming in a procedural language."
"CSCE 102","General Applications Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to systematic computer problem-solving and programming for a variety of applications."
"CSCE 104","Program Design and Development","3 Credits","Comp Sci & Comp Engr (CSCE)","Fundamental algorithms and processes used in business information systems. Development and representation of programming logic. Introduction to implementation using a high-level programming language."
"CSCE 106","Scientific Applications Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to computer applications in science and engineering. Programming exercises in a high-level language."
"CSCE 145","Algorithmic Design I","4 Credits","Comp Sci & Comp Engr (CSCE)","Problem-solving, algorithmic design, and programming. Three lectures and two laboratory hours per week."
"CSCE 146","Algorithmic Design II","4 Credits","Comp Sci & Comp Engr (CSCE)","Rigorous development of algorithms and computer programs; elementary data structures."
"CSCE 180","Artificial Intelligence for All","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to Artificial Intelligence and its applications. Overview of AI topics and applications, including machine learning, deep learning, natural language processing, knowledge representation, statistical inference, and symbolic manipulation."
"CSCE 190","Computing in the Modern World","1 Credit","Comp Sci & Comp Engr (CSCE)","An introduction to the field of computing: trends in computing technology, the profession, and careers; subdisciplines in computing; the nature of research and development."
"CSCE 201","Introduction to Computer Security","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to the theory and practice of computer security, including security policies, authentification, digital certificates, firewalls, malicious code, legal and ethical issues, and incident handling."
"CSCE 205","Business Applications Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to computer applications in business. Programming exercises in COBOL."
"CSCE 207","UNIX System Administration","3 Credits","Comp Sci & Comp Engr (CSCE)","The Unix programming environment: I/O programming, Unix processes, fork, exec, pipes and signals, and tools."
"CSCE 209","Special Topics in Computer Programming","1-4 Credits","Comp Sci & Comp Engr (CSCE)","Programming and application development using selected programming languages. Course content varies and will be announced in the schedule of classes by title."
"CSCE 210","Computer Hardware Foundations","3 Credits","Comp Sci & Comp Engr (CSCE)","Number representation, data formats, CPU and memory organization, assembly language, I/O and peripherals, computer networks. Students may not apply bothCSCE 210andCSCE 212to any minor or major program of study."
"CSCE 211","Digital Logic Design","3 Credits","Comp Sci & Comp Engr (CSCE)","Number systems, Boolean algebra, logic design, sequential machines."
"CSCE 212","Introduction to Computer Architecture","3 Credits","Comp Sci & Comp Engr (CSCE)","Computer architecture, components. and organization; memory addressing; Input/Output; instruction sets; interrupts; assembly-language programming. Students may not apply bothCSCE 210andCSCE 212to any minor or major program of study."
"CSCE 215","UNIX/Linux Fundamentals","1 Credit","Comp Sci & Comp Engr (CSCE)","UNIX operating system, user-level system commands, and programming tools. UNIX scripting languages."
"CSCE 240","Advanced Programming Techniques","3 Credits","Comp Sci & Comp Engr (CSCE)","Pointers; memory management; advanced programming language structures: operator overloading, iterators, multiple inheritance, polymorphism, templates, virtual functions; Unix programming environment."
"CSCE 242","Web Applications","3 Credits","Comp Sci & Comp Engr (CSCE)","Web technologies to support client-server computing. Implementation of client-server applications."
"CSCE 245","Object-Oriented Programming Techniques","3 Credits","Comp Sci & Comp Engr (CSCE)","Advanced object-oriented concepts and techniques; multiple inheritance; memory management; operator overloading; polymorphism; performance issues."
"CSCE 247","Software Engineering","3 Credits","Comp Sci & Comp Engr (CSCE)","Fundamentals of software design and development; software implementation strategies; object-oriented design techniques; functional design techniques; design patterns; design process; source control; testing."
"CSCE 274","Robotic Applications and Design","3 Credits","Comp Sci & Comp Engr (CSCE)","Design and control of robots. Interactions between robots, sensing, actuation, and computation."
"CSCE 304","Applied Problem Solving and Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","Systematic problem definition, solution formulation, and computer implementation for business and related areas. Internet and database applications. Programming exercises in a high-level programming language."
"CSCE 311","Operating Systems","3 Credits","Comp Sci & Comp Engr (CSCE)","Operating system structure and function; process implementation, scheduling, and synchronization; memory management; security; naming protection; resource allocation; network file systems."
"CSCE 313","Embedded Systems","3 Credits","Comp Sci & Comp Engr (CSCE)","Fundamentals of embedded systems: hardware components, software components, hardware/software interface design, and hardware/software co-design."
"CSCE 317","Computer Systems Engineering","3 Credits","Comp Sci & Comp Engr (CSCE)","System-level modeling and evaluation of computer systems: requirements elicitation and specification, architectural design, reliability and performance evaluation, Markov modeling, life-cycle cost analysis, project management."
"CSCE 330","Programming Language Structures","3 Credits","Comp Sci & Comp Engr (CSCE)","Formal specification of syntax and semantics; structure of algorithms; list processing and string manipulation languages; statement types, control structures, and interfacing procedures."
"CSCE 350","Data Structures and Algorithms","3 Credits","Comp Sci & Comp Engr (CSCE)","Techniques for representing and processing information, including the use of lists, trees, and graphs; analysis of algorithms; sorting, searching, and hashing techniques."
"CSCE 355","Foundations of Computation","3 Credits","Comp Sci & Comp Engr (CSCE)","Basic theoretical principles of computing as modeled by formal languages, grammars, automata, and Turing machines; fundamental limits of computation."
"CSCE 390","Professional Issues in Computer Science and Engineering","1 Credit","Comp Sci & Comp Engr (CSCE)","Professional issues in the information technology professions; history and social context of computing; professional responsibilities; privacy; intellectual property; risks and liabilities of computer-based systems."
"CSCE 415","Mainframe Systems","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to the large scale computer systems used by businesses to support thousands of simultaneous users and process millions of transactions."
"CSCE 416","Introduction to Computer Networks","3 Credits","Comp Sci & Comp Engr (CSCE)","Concepts and components of computer networks and the Internet; network applications; network protocol stack."
"CSCE 490","Capstone Computing Project I","3 Credits","Comp Sci & Comp Engr (CSCE)","Major team-based software design project to be undertaken in a student’s final year of study; project planning, software requirements analysis, design, and specification. Written reports and oral presentations in a technical setting."
"CSCE 491","Capstone Computer Engineering Project","3 Credits","Comp Sci & Comp Engr (CSCE)","Advanced computer systems engineering. Team projects. Written reports and oral presentations in a technical setting."
"CSCE 492","Capstone Computing Project II","3 Credits","Comp Sci & Comp Engr (CSCE)","Continuation ofCSCE 490. Computer system implementation, testing, verification and validation of results. Written reports and oral presentations in a technical setting."
"CSCE 498","Independent Study","1-3 Credits","Comp Sci & Comp Engr (CSCE)","Individual investigation or study of special topics. At most three credits may be applied toward a degree.  Approval of project proposal by instructor and department advisor."
"CSCE 500","Computer Programming and Applications","3 Credits","Comp Sci & Comp Engr (CSCE)","Concepts and properties of algorithms; programming exercises with emphasis on good programming habits.  Credit may not be received for bothCSCE 500andCSCE 145. Open to all majors. May not be used for major credit by computer science and engineering majors."
"CSCE 510","System Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","System software such as command language interpreters, client-server applications, debuggers; mail systems, browsers, macroprocessors, and revision control systems; file systems, processes, threads, and interprocess communication."
"CSCE 512","System Performance Evaluation","3 Credits","Comp Sci & Comp Engr (CSCE)","Measuring, modeling, analyzing, and predicting performance of computer systems and networks; bottleneck analysis; Markovian queuing systems and networks; use of operational and probabilistic models."
"CSCE 513","Computer Architecture","3 Credits","Comp Sci & Comp Engr (CSCE)","Design methodology; processor design; computer arithmetic: algorithms for addition, multiplication, floating point arithmetic; microprogrammed control; memory organization; introduction to parallel architectures."
"CSCE 515","Computer Network Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","Computer networks and communication protocols; socket programming; interprocess communication; development of network software; case studies."
"CSCE 516","Computer Networks","3 Credits","Comp Sci & Comp Engr (CSCE)","Structure, design, and analysis of computer networks; ISO/OSI network architecture."
"CSCE 517","Computer Crime and Forensics","3 Credits","Comp Sci & Comp Engr (CSCE)","Methodical approaches for collecting and preserving evidence of computer crimes. Foundational concepts such as file system structures, MAC times, and network protocols; tools for extracting evidence; general legal issues."
"CSCE 518","Ethical Hacking","3 Credits","Comp Sci & Comp Engr (CSCE)","Fundamental principles and techniques of ethical hacking, including penetration testing life cycle, planning and scoping, identifying targets and goals, active and passive reconnaissance, enumeration and scanning, exploitation, post-exploitation, and results reporting."
"CSCE 520","Database System Design","3 Credits","Comp Sci & Comp Engr (CSCE)","Database management systems; database design and implementation; security, integrity, and privacy."
"CSCE 522","Information Security Principles","3 Credits","Comp Sci & Comp Engr (CSCE)","Threats to information resources and appropriate countermeasures. Cryptography, identification and authentication, access control models and mechanisms, multilevel database security, steganography, Internet security, and intrusion detection and prevention."
"CSCE 526","Service Oriented Computing","3 Credits","Comp Sci & Comp Engr (CSCE)","Cooperative information systems and service-oriented computing. Techniques for achieving coordinated behavior among a decentralized group of information system components. Distributed databases, multiagent systems, conceptual modeling, Web services, and applications."
"CSCE 531","Compiler Construction","3 Credits","Comp Sci & Comp Engr (CSCE)","Techniques for design and implementation of compilers, including lexical analysis, parsing, syntax-directed translation, and symbol table management."
"CSCE 544","Functional Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","Functional programming as a paradigm. History of functional languages from Lisp to the present. Programming in Haskell, ML, or similar language at an intermediate level: recursive and higher-order functions, list comprehensions, types and classes, monads, lazy evaluation, reasoning about programs."
"CSCE 546","Mobile Application Development","3 Credits","Comp Sci & Comp Engr (CSCE)","Development of mobile applications, including user interface design for mobile, local and cloud data storage techniques, and application architectures."
"CSCE 547","Windows Programming","3 Credits","Comp Sci & Comp Engr (CSCE)","Object-oriented methods and tools for application programming with graphically interactive operating systems."
"CSCE 548","Building Secure Software","3 Credits","Comp Sci & Comp Engr (CSCE)","Construction of software systems resistant to vulnerabilities and attacks. Cryptographic tools. Language, operating system, and network security. Case studies. Development of best practices through programming assignments."
"CSCE 551","Theory of Computation","3 Credits","Comp Sci & Comp Engr (CSCE)","Basic theoretical principles of computing as modeled by formal languages and automata; computability and computational complexity."
"CSCE 552","Computer Game Development","3 Credits","Comp Sci & Comp Engr (CSCE)","Design and development of computer games, with emphasis on the technologies used. Hands-on development of computer games."
"CSCE 555","Algorithms in Bioinformatics","3 Credits","Comp Sci & Comp Engr (CSCE)","Concepts, algorithms and tools for important problems in Bioinformatics, including nucleotide and amino acid sequence alignment, DNA fragment assembly, phylogenetic reconstruction, and protein structure visualization and assessment."
"CSCE 556","Analysis of Experimental Data in Python","3 Credits","Comp Sci & Comp Engr (CSCE)","Hand-on introduction in Python to the analysis of experimental data (biosignals, sensor readings, etc.), including various aspects such as data wrangling, time-series handling, statistics, classification, and visualization."
"CSCE 557","Introduction to Cryptography","3 Credits","Comp Sci & Comp Engr (CSCE)","Design of secret codes for secure communication, including encryption and integrity verification: ciphers, cryptographic hashing, and public key cryptosystems such as RSA. Mathematical principles underlying encryption. Code-breaking techniques. Cryptographic protocols."
"CSCE 561","Numerical Analysis","3 Credits","Comp Sci & Comp Engr (CSCE)","Interpolation and approximation of functions; solution of algebraic equations; numerical differentiation and integration; numerical solutions of ordinary differential equations and boundary value problems; computer implementation of algorithms."
"CSCE 563","Systems Simulation","3 Credits","Comp Sci & Comp Engr (CSCE)","Computer simulation of real systems; principles of system organization; random number generation; programming exercises in a simulation language."
"CSCE 564","Computational Science","3 Credits","Comp Sci & Comp Engr (CSCE)","Parallel algorithms; scientific visualization; techniques for solving scientific problems."
"CSCE 565","Introduction to Computer Graphics","3 Credits","Comp Sci & Comp Engr (CSCE)","Graphics hardware; graphics primitives; two-dimensional and three-dimensional viewing; basic modeling."
"CSCE 567","Visualization Tools","3 Credits","Comp Sci & Comp Engr (CSCE)","Scientific visualization tools as applied to sampled and generated data; methods for data manipulation and representation; investigation of visualization techniques."
"CSCE 569","Parallel Computing","3 Credits","Comp Sci & Comp Engr (CSCE)","Architecture and interconnection of parallel computers; parallel programming models and applications; issues in high-performance computing; programming of parallel computers."
"CSCE 571","Critical Interactives","3 Credits","Comp Sci & Comp Engr (CSCE)","Foundational techniques in multidisciplinary software development, specifically of applications designed to present sensitive, sometimes controversial, materials in ways to engender empathic awareness of the interactor."
"CSCE 572","Human-Computer Interaction","3 Credits","Comp Sci & Comp Engr (CSCE)","Interdisciplinary approach to interaction design, user-centered design, human abilities, survey development, experimental study methodology, heuristic evaluations, usability testing, universal design, and accessibility."
"CSCE 574","Robotics","3 Credits","Comp Sci & Comp Engr (CSCE)","Design and application of robotic systems; emphasis on mobile robots and intelligent machines."
"CSCE 578","Text Processing","3 Credits","Comp Sci & Comp Engr (CSCE)","Text and natural language processing; formal models and data structures appropriate for text processing; selected topics in computational linguistics, stylistics, and content analysis."
"CSCE 580","Artificial Intelligence","3 Credits","Comp Sci & Comp Engr (CSCE)","Heuristic problem solving, theorem proving, and knowledge representation, including the use of appropriate programming languages and tools."
"CSCE 581","Trusted Artificial Intelligence","3 Credits","Comp Sci & Comp Engr (CSCE)","AI Trust – responsible/ethical technology, fairness/ lack of bias, explanations (XAI), machine learning, reasoning, software testing, data quality and provenance, tools and projects."
"CSCE 582","Bayesian Networks and Decision Graphs","3 Credits","Comp Sci & Comp Engr (CSCE)","Normative approaches to uncertainty in artificial intelligence. Probabilistic and causal modeling with Bayesian networks and influence diagrams. Applications in decision analysis and support. Algorithms for probability update in graphical models."
"CSCE 583","Applied Machine Learning Using Python","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to fundamentals of machine learning with emphasis on how to use these technologies. Topics include supervised learning, decision trees, neural networks, deep learning."
"CSCE 584","Neural Networks and Their Applications","3 Credits","Comp Sci & Comp Engr (CSCE)","Introduction to artificial neural networks, neural network topologies, neural network learning paradigms, training rules, and applications across supervised, unsupervised, and reinforcement learning tasks."
"CSCE 585","Machine Learning Systems","3 Credits","Comp Sci & Comp Engr (CSCE)","Design and implementation of machine learning systems, Deep learning systems stack, machine learning platforms, scalable and distributed machine learning."
"CSCE 587","Big Data Analytics","3 Credits","Comp Sci & Comp Engr (CSCE)","Foundational techniques and tools required for data science and big data analytics. Concepts, principles, and techniques applicable to any technology and industry for establishing a baseline that can be enhanced by future study."
"CSCE 588","Advanced Machine Learning with Implementation","3 Credits","Comp Sci & Comp Engr (CSCE)","Theory and application of machine learning. Current mainstream programming libraries such as in Python, and implementation of regression, clustering, principal components, and linear discriminant analysis. Detailed coverage of methods such as random forests, support vector machines, and k-nearest neighbors. Introduction to neural networks."
"CSCE 590","Topics in Information Technology","3 Credits","Comp Sci & Comp Engr (CSCE)","Reading and research on selected topics in information technology. Course content varies and will be announced in the schedule of courses by title. May be repeated for credit as topics vary."
"CSCE 594","Strategic Management of Information Systems","3 Credits","Comp Sci & Comp Engr (CSCE)","Strategic management and use of information systems in organizations."
"CSCE 611","Advanced Digital Design","3 Credits","Comp Sci & Comp Engr (CSCE)","Design techniques for logic systems; emphasis on higher-level CAD tools such as hardware description languages and functional modeling."
"CSCE 612","VLSI System Design","3 Credits","Comp Sci & Comp Engr (CSCE)","VLSI design process models, introduction to EDA tools, HDL modeling and simulation, logic synthesis and simulation, benchmark design projects."
"CSCE 613","Fundamentals of VLSI Chip Design","3 Credits","Comp Sci & Comp Engr (CSCE)","Design of VLSI circuits, including standard processes, circuit design, layout, and CAD tools. Lecture and guided design projects."
"CPLT 150","Values and Ethics in Literature","3 Credits","Comparative Literature (CPLT)","Analysis of major works of world literature focusing on values, ethics, and social responsibility."
"CPLT 270","World Literature","3 Credits","Comparative Literature (CPLT)","Selected masterpieces of world literature from antiquity to the present."
"CPLT 300","What is Comparative Literature","3 Credits","Comparative Literature (CPLT)","Introduction to ways of reading and comparing literatures drawn from diverse languages and cultures."
"CPLT 301","Great Books of the Western World I","3 Credits","Comparative Literature (CPLT)","European masterpieces from antiquity to the beginning of the Renaissance."
"CPLT 302","Great Books of the Western World II","3 Credits","Comparative Literature (CPLT)","European masterpieces from the Renaissance to the present."
"CPLT 303","Great Books of the Eastern World","3 Credits","Comparative Literature (CPLT)","Classical and contemporary poetry and prose of the Middle and Far East."
"CPLT 380","Epic to Romance","3 Credits","Comparative Literature (CPLT)","Comprehensive exploration of medieval and other pre-Renaissance literature using texts representative of the evolution of dominant literary forms."
"CPLT 381","The Renaissance","3 Credits","Comparative Literature (CPLT)","Literature of the Renaissance, in its cultural contexts, explored through representative works."
"CPLT 382","The Enlightenment","3 Credits","Comparative Literature (CPLT)","Literature of the Enlightenment in its cultural contexts, explored through representative works."
"CPLT 383","Romanticism","3 Credits","Comparative Literature (CPLT)","Literature of Romanticism, in its cultural contexts, explored through representative works."
"CPLT 384","Realism","3 Credits","Comparative Literature (CPLT)","Literature of Realism in its cultural contexts, explored through representative works."
"CPLT 385","Modernism","3 Credits","Comparative Literature (CPLT)","Literature of Modernism in its cultural contexts, explored through representative works."
"CPLT 386","Postmodernism","3 Credits","Comparative Literature (CPLT)","Literature of Postmodernism in its cultural contexts, explored through representative works."
"CPLT 415","Topics in Comparative Literary Relations","3 Credits","Comparative Literature (CPLT)","Topics involving two or more national literatures. Topics to be announced in master schedule by title."
"CPLT 499","Senior Thesis","3 Credits","Comparative Literature (CPLT)","Graduation with Leadership Distinction:GLD: Research"
"CPLT 597","Special Topics in Comparative Studies in Film and Media","3 Credits","Comparative Literature (CPLT)","Topics in film and media from an international perspective.  National cinematic traditions are compared and contrasted. May be repeated as content varies by title."
"EDCE 210","Career Planning and Development","3 Credits","Counseling Education (EDCE)","Introduction to the career planning and development process through an understanding of one’s own career journey.  Overview of how counselors assist individuals in the career decision process."
"EDCE 340","Counseling Through a Multicultural Lens: Understanding Self and Others","3 Credits","Counseling Education (EDCE)","Introduction to counseling aspects and counseling skills that focus on the understanding of self and others from a multicultural perspective."
"EDCE 350","Interpersonal Communication Skills","3 Credits","Counseling Education (EDCE)","Introduction to effective interpersonal communication skills."
"EDCE 360","Introduction to the Counseling Profession","3 Credits","Counseling Education (EDCE)","Overview of and introduction to areas of the counseling profession."
"EDCE 370","Love and Healthy Relationships","3 Credits","Counseling Education (EDCE)","Introduction to knowledge necessary for fostering satisfying and healthy interpersonal relationships, with an emphasis on the application of skills for intimate partnerships."
"EDCE 502","Guidance Techniques for Classroom Teachers","3 Credits","Counseling Education (EDCE)",""
"EDCE 503","Family Counseling","3 Credits","Counseling Education (EDCE)","A comparative study of the major theories in the field of family counseling."
"EDCE 507","Educators in Industry","3 Credits","Counseling Education (EDCE)","The course is designed to provide counselors, teachers, and administrators with increased awareness of a wide variety of work experiences."
"EDCE 510","Introduction to Counseling","3 Credits","Counseling Education (EDCE)","Orientation to the profession of counseling including its historical, social, and cultural foundations.  Declaration of the minor in counseling or admission to the Ed.S. in Counselor Education."
"EDCE 520","Wellness and Mental Health","3 Credits","Counseling Education (EDCE)","An overview of the characteristics of optimal holistic wellness and human functioning. Practical application of theoretically and empirically supported wellness models and interventions to enhance social, emotional, mental, physical, and spiritual well-being."
"EDCE 555","Theory and Practice of College Mentoring","3 Credits","Counseling Education (EDCE)","Emphasis on current professional approaches to college mentoring and development of leadership and mentoring skills. Students must participate in Minority Assistance Program.  Upper division undergraduate standing or admission to a graduate program and consent of instructors."
"EDCE 570","Seminar in Counseling","3 Credits","Counseling Education (EDCE)","A seminar focusing on current professional issues in counseling."
"EDCE 600","Communication Skills in Counseling","3 Credits","Counseling Education (EDCE)","Human relations principles applied to the counseling interview."
"EDCE 650","Counseling Student Athletes","3 Credits","Counseling Education (EDCE)","Issues facing student athletes regarding their personal and career development beyond athletics."
"EDCE 690","Independent Study","1-3 Credits","Counseling Education (EDCE)",""
"CRJU 101","The American Criminal Justice System","3 Credits","Criminal Justice (CRJU)","Survey of crime and societal responses to crime, including law enforcement, courts, corrections, and the juvenile justice system."
"CRJU 202","Research Methods in Criminology and Criminal Justice","3 Credits","Criminal Justice (CRJU)","Introduction to the practice of social research in criminology and criminal justice settings."
"CRJU 210","Ethics in Criminal Justice","3 Credits","Criminal Justice (CRJU)","Examination of ethical issues in the criminal justice system."
"CRJU 216","History of Crime and Punishment","3 Credits","Criminal Justice (CRJU)","An exploration of the evolution of global practices related to enforcing conformity with societal norms. Examines legal codes, philosophies, and technological devices associated with crime and punishment throughout history."
"CRJU 303","Criminal Procedure","3 Credits","Criminal Justice (CRJU)","Overview of the constitutional restraints on the investigation, detention, prosecution and adjudication of criminal defendants. Coverage of Supreme Court decisions involving the 4th, 5th, and 6th Amendments to the U.S. Constitution."
"CRJU 311","Policing","3 Credits","Criminal Justice (CRJU)","Current and historical perspectives on American policing."
"CRJU 312","Corrections","3 Credits","Criminal Justice (CRJU)","Current and historical perspectives on incarceration and its alternatives."
"CRJU 313","Criminal Courts","3 Credits","Criminal Justice (CRJU)","Structure and organization of the federal and state criminal court systems and personnel."
"CRJU 314","Criminal Law","3 Credits","Criminal Justice (CRJU)","Origin and development of criminal law in America. Basic elements of crimes and defenses."
"CRJU 322","Drugs and Crime","3 Credits","Criminal Justice (CRJU)","Overview of criminal justice system responses to illegal substances. Relationship between substance abuse and crime."
"CRJU 323","Violence in America","3 Credits","Criminal Justice (CRJU)","Historical overview of violence in American society, including theoretical perspectives on the causes and prevention of violence."
"CRJU 341","Sociology of Crime","3 Credits","Criminal Justice (CRJU)","Social factors in the development, identification, and treatment of criminals."
"CRJU 351","Juvenile Delinquency","3 Credits","Criminal Justice (CRJU)","Social factors in the development, identification, and treatment of delinquents."
"CRJU 399","Independent Study","1-6 Credits","Criminal Justice (CRJU)","Contract approved by instructor, advisor, and Office of Academic Programs is required for undergraduate students."
"CRJU 420","Analyzing Homicide","3 Credits","Criminal Justice (CRJU)","Relationships between patterns and trends in homicide, and theoretical explanations for why offenders engage in homicide."
"CRJU 421","Victimization","3 Credits","Criminal Justice (CRJU)","Causes and consequences of criminal victimization and public policy responses to victimization issues."
"CRJU 422","Alternatives to Incarceration","3 Credits","Criminal Justice (CRJU)","Correctional alternatives to imprisonment including probation, parole, and various community correctional programs."
"CRJU 423","Street Gangs: Structure, Activity, and Response","3 Credits","Criminal Justice (CRJU)","Course covers the theoretical and empirical work on gangs, gang members, and gang activity along with insight on these issues from a practitioner perspective. It then examines the variety of policy responses from government and community organizations."
"CRJU 424","Criminal Justice Intelligence","3 Credits","Criminal Justice (CRJU)","An investigation of the motivations to commit crime. The course presents profiles of the targets of crimes and provides strategic and tactical assessments of police investigations and intelligence."
"CRJU 425","Hate Crimes","3 Credits","Criminal Justice (CRJU)","An examination of the causes and responses to hate crimes. The course also provides a foundation for understanding crimes motivated by racial, gender, religious, disability, and sexual orientation biases."
"CRJU 426","Criminal Justice and Mental Health","3 Credits","Criminal Justice (CRJU)","Interface between the mental health sciences and the criminal justice system."
"CRJU 430","Communities and Crime","3 Credits","Criminal Justice (CRJU)","Relationship between criminality and community characteristics, with particular attention to how variation in community structure, organization, and culture impacts crime."
"CRJU 440","Homeland Security and Terrorism","3 Credits","Criminal Justice (CRJU)","The nature of terrorism; its history; its methodology; and its application to criminological theory."
"CRJU 485","Selected Topics in Criminal Justice Policy","3 Credits","Criminal Justice (CRJU)","Public policy responses to crime, its formation, and its impact on society. Individual topics to be announced by title. May be repeated with consent of advisor."
"CRJU 491","Special Topics","3 Credits","Criminal Justice (CRJU)","Topics in criminology and criminal justice. Individual topics to be announced by title. May be repeated once with consent of advisor."
"CRJU 494","Internship","3 Credits","Criminal Justice (CRJU)","A supervised experiential course in a criminal justice agency. Contract approved by instructor, advisor, and Office of Academic Programs is required for undergraduate students."
"CRJU 510","Critical Incident Management for Criminal Justice","3 Credits","Criminal Justice (CRJU)","Leadership and management strategies for criminal justice agencies during critical incidents and disasters including multi-agency and multi-jurisdictional response."
"CRJU 512","Information-Based Management in Criminal Justice","3 Credits","Criminal Justice (CRJU)","The collection and use of information and data-driven analysis in criminal justice organizations."
"CRJU 535","Inmates and Prisons","3 Credits","Criminal Justice (CRJU)","Examination of issues affecting prisons and the inmates confined within them. Specific topics of study will include the philosophy and goals of imprisonment, institutional crowding, inmate rights, inmate adaptation, and individual and collective misconduct."
"CRJU 540","Criminal Justice and Public Health","3 Credits","Criminal Justice (CRJU)","Exploration of the intersection of criminal justice and public health, including an examination of how policies, practices, and systemic issues within criminal justice impact community health outcomes and the application of public health perspectives to crime prevention."
"CRJU 551","Adolescent Mentoring","3 Credits","Criminal Justice (CRJU)","Application of skills and theories of adolescent mentoring taught in the classroom to a supervised, structured mentoring field experience."
