"course_code","course_title","credits","department","description"
"EDBM 245","Advocacy, Change and Community.","3 Units","Education - Bilingual/Multicultural (EDBM)","Focus on learning theories behind and the methods for creating social change. Development of skills needed to differentiate social problems from their symptoms, and to coalesce key community members and agencies toward effecting social change. Additional study of strategies needed to assess the success of change efforts, and how to learn from challenges."
"EDBM 250","Education Research.","4 Units","Education - Bilingual/Multicultural (EDBM)","Studies qualitative and quantitative methods in the development of reliable knowledge in the ¿eld  of education with emphasis on equity and social justice issues. Includes identi¿cation  and formulation of research problems, research designs and presentation of reports representative of di¿erent  research strategies. Provides support for students' culminating project/thesis."
"EDBM 265","Thesis/Project Writing.","3 Units","Education - Bilingual/Multicultural (EDBM)","Seminar to focus on the process of completing the required culminating experience including refining the research problem, completing the literature review, finalizing and implementing the research design, and completing required university protocol (e.g., Human Subjects Review and format requirements)."
"EDBM 299","Special Problems.","1 - 3 Units","Education - Bilingual/Multicultural (EDBM)","Individual projects at graduate level especially for students capable of independent study. Admission by written approval of the instructor with whom the student will be working and Department Chair."
"EDBM 342","Fundamentals for the Secondary Multilingual, Multicultural Classroom.","2 Units","Education - Bilingual/Multicultural (EDBM)","Introduces the relationship between elements of teaching, instructional organization, and classroom management to effectively teach in culturally and linguistically diverse secondary classrooms.  Focus is grounded in a Social Reconstructionist approach.  Emphasis includes students' development as a teacher specific, teaching strategies for culturally and linguistically diverse students, curriculum development, and theories and practices for establishing and maintaining an effective learning environment in multicultural/multilingual classrooms.  Provides an introduction to E-Portfolio development, integration of technology, and familiarization of content standards."
"EDBM 401","Observation and Participation in Multilingual/Multicultural Schools.","2 Units","Education - Bilingual/Multicultural (EDBM)","Teacher candidates will observe and participate as teaching assistants in public school classrooms with high enrollments of students from culturally and linguistically diverse backgrounds."
"EDBM 565","Culminating Experience: MA in Education, Equity and Social Justice (Ethnicity and Race).","2 Units","Education - Bilingual/Multicultural (EDBM)","Completion of a thesis or project approved for the Master's Degree."
"EDC 205","Advanced Counseling Theory and Multicultural Systems Abroad.","3 Units","Education - Counselor Education (EDC)","This course is designed to provide students with a foundation in the philosophy and practice of contemporary theories of counseling and psychotherapy. Course material is aimed at helping students develop basic skills necessary for effective counseling and communicating with clients. Students will engage in: (1) personal growth in counselor identity development, (2) counseling skills development utilizing multiple approaches, and (3) theory integration and multicultural systems. Students will be actively involved in their learning and invited to share knowledge."
"EDC 210","Advocacy, Social Justice, and Cultural Foundations in Counseling.","3 Units","Education - Counselor Education (EDC)","Exploration of ethnic and cultural differences to develop or expand awareness, techniques, skills, theories, concepts, and to acquire information necessary to counsel effectively with clients of various cultural groups. Students examine their own attitudes, behaviors, perceptions, and biases, and are encouraged to develop their own multicultural approach to counseling."
"EDC 212","Gender and Sexuality in Counseling.","3 Units","Education - Counselor Education (EDC)","An examination of various gender roles within society, including their impact on the individual, couple and family. An overview of information and methods for working in the field of human sexuality education and counseling.  Addressing problems involving sexual disorders, sexually transmitted infection & HIV/AIDS. Preventing, assessing, reporting, and intervening in family violence. Obtaining and developing accurate information and awareness about current sources and methods to competently assist clients in their struggle toward a more meaningful and satisfying sense of self."
"EDC 214","Dynamics of Human Development.","3 Units","Education - Counselor Education (EDC)","Overview of theories and research pertaining to the dynamics of human development, including cultural, biological, social, and psychological factors. Particular emphasis will be placed on the relationship of these factors to the field of counseling. Lifespan coverage includes conception, pregnancy, birth, infancy-toddlerhood, early/middle childhood, adolescence, early/middle/late adulthood, as well as dying, death, and bereavement."
"EDC 215","Foundations of Professional School Counseling.","3 Units","Education - Counselor Education (EDC)","Understanding the roles, responsibilities, and functions of a professional school counselor is necessary to student and counselor success alike. Topics on school counseling services, practices, basic concepts related to the organization and operation of school counseling programs and socio-cultural, economic, and other societal influences on the educational process in TK-12 settings will be explored."
"EDC 216","Counseling Theory.","3 Units","Education - Counselor Education (EDC)","Examination of ten counseling philosophies, with emphasis on knowledge and practice. Requires the refinement of one's own counseling orientation. Designed to provide students with a foundation in the basic philosophy and practice of contemporary theories of counseling/psychotherapy. The requirements support three components of multiple measures of learning and outcomes: 1) personal growth, 2) counseling skills building utilizing multiple approaches, 3) professional development."
"EDC 218","Assessment In Counseling.","3 Units","Education - Counselor Education (EDC)","Intended to acquaint the prospective counselor with an array of assessment instruments and appraisal techniques. Includes practical experience with tests as well as foundations of test development. Lecture three hours."
"EDC 219","Group Processes in Counseling.","3 Units","Education - Counselor Education (EDC)","Group Processes in Counseling is a course that introduces students to group process and theory, including group counseling skills and facilitation. Participation in a group experience is required as well as leading a group under supervision. The experience and material in this course are aimed at helping students develop group counseling skills necessary for effectively leading counseling and psychoeducational groups while integrating theory into practice."
"EDC 220","The Spiritual Dimension in Counseling and Psychotherapy.","3 Units","Education - Counselor Education (EDC)","Investigation into concerns and issues, modes, and methodologies surrounding exploration of the spiritual dimension in the counseling/therapy relationship. Experiential activities are included."
"EDC 222","Clinical Stress Reduction.","3 Units","Education - Counselor Education (EDC)","Major concepts, theories, and approaches to effective stress reduction. Includes stress level assessment, planning and implementation of a stress reduction program. Practice of beneficial stress reduction techniques and application in clinical practice."
"EDC 230","Law and Ethics for Marriage, Family, and Child Counseling.","3 Units","Education - Counselor Education (EDC)","Legal and ethical considerations in the practice of marriage, family, and child counseling. Current laws, responsibilities, restrictions, rights and privileges, licensing regulations, and ethical standards of major professional groups. Child abuse assessment and reporting requirements. Organization, administration, and management of independent practice. Lecture three hours."
"EDC 231","Diagnosis and Treatment Planning.","3 Units","Education - Counselor Education (EDC)","This graduate level course provides students with an overview of adult and child psychopathology presented as a manifestation of multiple biological, psychological, sociocultural and other factors. It offers an advanced discussion of psychopathology with an emphasis on biopsychosocial assessment, differential diagnosis, use of the Diagnostic and Statistical Manual of Mental Disorders, and development of treatment plans."
"EDC 232","Family Violence.","3 Units","Education - Counselor Education (EDC)","Violence in the family includes spouse abuse, child abuse, incest, and sexual abuse. Myths about these areas will be replaced by empirically-based facts. There will be an emphasis on effective treatment methods; research findings on family violence, including etiology and family patterns; overlap with alcohol and other drugs, and maintenance factors. Students will gain techniques and skills in interviewing, assessment, and counseling when violence is a presenting issue."
"EDC 233","Substance Use and Addiction Counseling.","3 Units","Education - Counselor Education (EDC)","Provides an overview of substance use disorders, addiction, and co-occurring disorders. Students will develop an understanding of Substance Use Disorders (SUD's); the physiological, psychological, behavioral, and social consequences on the user and family members; to facilitate the development of addiction counseling competencies that are associated with positive treatment outcomes, and to increase the student¿s level of confidence relative to providing substance use evaluation, education, and treatment services. Emphasis will be placed on developing and practicing substance use counseling skills."
"EDC 234","Seminar: Marriage and Family Counseling.","3 Units","Education - Counselor Education (EDC)","Introduction to the basic concepts and principles of family therapy. Provides and lays the foundation on which all theories/schools of family therapy are based and covers the basic theories of family therapy. Issues include evaluation of families, diagnosis in a family context, interviewing strategies, redefining problems in a family systems context, and treatment principles. Lecture three hours."
"EDC 235","Advanced Seminar: Marriage and Family Counseling.","3 Units","Education - Counselor Education (EDC)","This course focuses on advanced concepts and principles in family therapy, including working with children and adolescents in concert with families and other subsystems. This course will build on systems theories and working with children, adolescents, and families with an emphasis on the major theories of marriage and family counseling and implementation into  practice. Issues include clinical, ethical, legal, and diversity considerations, including migration; as well as managed care and continuum of care."
"EDC 236","Couples Counseling.","2 Units","Education - Counselor Education (EDC)","Focuses on applying major schools of couples and sex therapy to actual practice. Issues include evaluation of couples, interviewing strategies, power, diversity, ethical and legal considerations, treatment principles and practice, as well as outcome research in couples therapy. Lecture/discussion/practice."
"EDC 238","Professional Issues in Marriage Couple and Family Counseling.","2 Units","Education - Counselor Education (EDC)","This course will provide MCFC students an advanced overview of current evidence-based practices, intervention techniques, and treatment strategies for diverse populations. This class will challenge students to conceptualize through a diverse therapeutic lens. Topics will include domestic violence, death and dying, substance use disorder, patients with HIV or AIDS, relational trauma, the foster care system, infidelity in marriage and couples counseling, caring for caregivers, family law, and practice/management considerations including HIPAA and third party reimbursement."
"EDC 239","Foundations in Rehabilitation Counseling.","3 Units","Education - Counselor Education (EDC)","This foundation course is designed to introduce and orient students to the profession of rehabilitation counseling, the various setting in which services are performed, and federal laws that dictate delivery of rehabilitation services. Students will learn about the history and development of rehabilitation counseling and the current issues relevant to this specialization including historical and contemporary perspectives on disability, societal attitudes towards disability and its influence on individuals with disabilities."
"EDC 240A","Medical & Psychosocial Aspects of Disability.","3 Units","Education - Counselor Education (EDC)","This course focuses on intersection of medical and psychosocial aspects of disability including various congenital, hereditary, and trauma-induced disabilities along with psychosocial aspects such as the psychological genesis of and social implications affecting individuals with disabilities. The etiology, pathology, treatment, symptoms, prognosis, and limitations caused by various disabling medical conditions and various psychological disabilities will be explored in concert with treatment considerations. The course will explore rehabilitation from a holistic standpoint to enhance coping and skill development."
"EDC 240B","Psychosocial Aspects of Disability.","3 Units","Education - Counselor Education (EDC)","The primary focus of this course will be on the psychosocial aspects of disability including the psychological genesis of and social implications affecting individuals with disabilities. Various psychological disabilities will be explored in concert with treatment considerations. This course builds on knowledge gained in theEDC 240A: Medical Aspects of Disability. The course will explore rehabilitation philosophy and processes from a holistic standpoint to enhance coping and skill development to aid in vocational adjustment."
"EDC 241","Developmental Stages and Art Therapy Techniques.","3 Units","Education - Counselor Education (EDC)","In-depth study of normal stages of development in art with special emphasis on the developmental stages as both diagnostic indicators and aids in devising art therapy treatment. Includes hands-on experience with a variety of art therapy techniques and discussion of their applicability to different client populations. Purchase of some basic art supplies is required. Lecture, discussion, three hours."
"EDC 242","Play and Art in Therapy with Children.","3 Units","Education - Counselor Education (EDC)","Explores the ways children use fantasy, play, and art as means for communication, growth and healing. Emphasis is placed on clinical skills, therapeutic limit setting, counseling theory and developmentally appropriate interventions.  Purchase of some basic art supplies is required."
"EDC 244","Trauma and Crisis Counseling.","3 Units","Education - Counselor Education (EDC)","This course provides opportunities for both theory and skill development by examining crisis and trauma counseling, including crisis theory; multidisciplinary responses to crises, emergencies, or disasters; cognitive, affective, behavioral, and neurological effects associated with trauma; brief, intermediate and long-term approaches; assessment strategies for clients in crisis and principles of intervention for individuals with mental or emotional disorders during times of crisis, emergency, or disaster."
"EDC 245","Advanced Play Therapy.","3 Units","Education - Counselor Education (EDC)","EDC 245is a 3-unit seminar course designed for the advanced study of play therapy and builds upon material taught inEDC 242. Students will have the opportunity to expand on their basic play therapy skills through actual play therapy experiences with children, and receive both instructor and peer feedback. Students will study the application of play therapy theories with diverse populations, as well as additional advanced topics, including trauma and play therapy and play therapy across the lifespan."
"EDC 246","Filial and Group Play Therapy.","3 Units","Education - Counselor Education (EDC)","EDC 246is a 3-unit seminar course designed for the advanced study of play therapy and builds upon material taught inEDC 242. Students will study the theory, tenets, and implementation of filial therapy and group play therapy with diverse populations. Students will have the opportunity to apply group play therapy skills with children and adolescents, as well as practice an evidence-based filial therapy model, and receive both instructor and peer feedback."
"EDC 250","Education Research.","3 Units","Education - Counselor Education (EDC)","EDC 250will provide the study of qualitative and quantitative methods used in the development of reliable knowledge in the field of education. It includes identification and formulation of research problems, research designs, and the presentation of reports representative of different research strategies. Scholars will be immersed in counseling discourse and a wide range of writing assignments in various genres. It is anticipated that this course will facilitate skills important to the evaluation of educational and psychological programs."
"EDC 252","Legal and Ethical Issues in Professional Counseling.","3 Units","Education - Counselor Education (EDC)","Designed to provide students with basic knowledge and skills necessary to be legally and ethically competent in practice of counseling. Examines ethical and legal considerations pursuant to practice of counseling. Topics to be covered are ethics (CAMFT, AAMFT, ACA, ASCA, NCDA) related to counseling practice in private and public sectors, as well as laws regarding mandatory child and elder abuse assessment and reporting, confidentiality, privilege, liability, marriage, family, child and school ethics and law. Required for graduation with a degree in Counseling."
"EDC 254","Counseling and Psychotropic Medicine.","3 Units","Education - Counselor Education (EDC)","Provides an introduction to psychopharmacology; the biological bases of behavior; basic classifications, indications, and contraindications of commonly prescribed psychopharmacological medications; and effective approaches to collaborating with clients, their families and other professionals so that appropriate referrals can be made for medication evaluations and so that the side effects of those medications can be identified. Meets the BBS licensure requirements for Professional Clinical Counselors and Marriage and Family Therapists."
"EDC 260","Career Development.","3 Units","Education - Counselor Education (EDC)","Provides a basic introduction to career development and career counseling. Identification and assessment of issues common in career counseling settings are examined. Group and individual models of career development and counseling in schools, community agencies or private industry are also investigated and discussed. Lecture three hours."
"EDC 261","Seminar in Counseling: Job Placement.","3 Units","Education - Counselor Education (EDC)","Analyzes and practice of job-seeking skills, employer information base, and job placement of the handicapped."
"EDC 262","Career Counseling Process.","3 Units","Education - Counselor Education (EDC)","On-going learning of the processes needed to deliver career counseling services to a variety of clientele. Students will extend their theoretical knowledge base and will more clearly focus on the relationship between a person's life and the process of career development. Elements to be studied in more depth include career development theory, assessment techniques and strategies, goal setting, decision making, and integration of multicultural aspects and strategies. A practical experience in administering and interpreting selected test instruments extensively used in career counseling will be included. Lecture three hours; practical experience one hour."
"EDC 263","Advanced Case Conceptualization in Clinical Rehabilitation.","3 Units","Education - Counselor Education (EDC)","This course provides an in -depth review and study of the clinical rehabilitation processes and continuum of care. This course will address effective clinical rehabilitation counseling assessments, interventions, and documentation. Students will apply principles, models, and use documentation formats of biopsychosocial case conceptualization and treatment planning. This course will review strategies for interfacing with medical and allied health professionals, including interdisciplinary treatment teams culminating in a case management and clinical file addressing a holistic intervention for clients and consumers."
"EDC 264","Seminar in Counseling: Career Systems Development.","3 Units","Education - Counselor Education (EDC)","Specific emphasis is at the implementation level, with students learning the necessary skills for implementing, maintaining, and stimulating career development in schools, community agencies or private industry. Lecture three hours."
"EDC 266","Seminar in Counseling: Career Program Development.","3 Units","Education - Counselor Education (EDC)","Specific emphasis is at the program development level, with students learning the necessary components for developing a career counseling program in schools, community agencies, or private industry. Lecture three hours."
"EDC 268","Career and Job Search.","3 Units","Education - Counselor Education (EDC)","Work is undergoing change with the advent of new technologies, an increasingly diverse workforce, and corporate restructuring.  These conditions have led to more frequent occupational shifts and the loss of previously secure jobs, self-reliance replacing loyalty in relations between employers and employees, and fragmented careers becoming more common as family responsibilities and work opportunities became increasingly interwoven.  Examines traditional and emerging approaches for assisting clients in a changing and evolving job market."
"EDC 270","Organization and Administration of School Counseling Programs.","3 Units","Education - Counselor Education (EDC)","Principles and practices necessary to plan, initiate, administer, and evaluate school counseling programs, including related laws. Lecture, discussion three hours."
"EDC 272","Counseling Children and Youth.","3 Units","Education - Counselor Education (EDC)","Provides students with a theoretical foundation and working knowledge of contemporary issues and interventions for children and youth. A variety of presenting problems and treatment strategies are explored."
"EDC 274","Advocacy and Systemic Change in School Counseling.","3 Units","Education - Counselor Education (EDC)","This course provides an overview of consultation, leadership, and advocacy models with emphasis on their use and application in school settings. The effective counselor must be able to employ consultation, advocacy, and leadership skills in order to meet the needs of students. Methods for analyzing data to design intentional and developmental school counseling interventions will be explored."
"EDC 280","Counseling Skills Lab.","2 Units","Education - Counselor Education (EDC)","Supervised practice in acquiring and developing counseling micro-skills including the basic styles of communication, verbal and nonverbal, with additional focus on developing and practicing counseling micro-skills under supervision and observation. The material in this course is aimed at helping students develop basic counseling skills necessary for effectively counseling and communicating with clients while integrating theory into practice."
"EDC 282","Practicum in Group Counseling.","2 Units","Education - Counselor Education (EDC)","Supervised practice in leadership of group counseling. Lecture one hour; laboratory three hours."
"EDC 294","Cooperative Education Experience.","3 Units","Education - Counselor Education (EDC)","Cooperative Education (Co-op) relates academic theory to professional practice by providing paid work experience in the student's major field of study and academic credit. Students receive supervised employment in school districts, state and community agencies, companies, and other appropriate settings. Requires attendance at weekly meetings, preparation of application packet, completion of field study assignment, and a written final report."
"EDC 296P","Current Issues in Counseling: Meditation.","1 Unit","Education - Counselor Education (EDC)","An introductory experimental class in meditation which provides a basic foundation of basic meditative theories, the experience of meditative practices, and a basic knowledge of meditative techniques of benefit both personally and with clients. Research has demonstrated that meditation is helpful in a number of stress-related conditions and recent research indicates it is often more effective than psychotherapy in treatment of some problems."
"EDC 299","Special Problems.","1 - 3 Units","Education - Counselor Education (EDC)","Individual projects at graduate level designed especially for students capable of independent study."
"EDC 475","Counseling Practicum.","3 Units","Education - Counselor Education (EDC)","Supervised counseling practice in Center for Counseling and Diagnostic Services (CCDS) and/or school settings. Emphasis on application of counseling theories and the integration of one's own counseling philosophy into practical applications. Basic requirements: 100 clock hours with at least 40 client contact hours, 1 hour per week of individual/triadic supervision, and one and half hours per week of group supervision."
"EDC 476","Advanced Skills in Marriage and Family Counseling.","1 Unit","Education - Counselor Education (EDC)","Structured observation and supervised practice in marriage, couple, and family counseling. Application of material learned inEDC 234to build on practice and use of systems theories and techniques. Emphasis on establishing relationships, interviewing techniques with multiple clients, assessment techniques, setting goals, developing theory based treatment plans using systems theories, and learning to think systemically. Laboratory two hours."
"EDC 477","Supervision in Play Therapy.","1 Unit","Education - Counselor Education (EDC)","EDC 477is a 1-unit advanced counseling course designed to provide students with specialized supervision in play therapy from a faculty member who possesses the RPT-S credential. This course is intended to be taken concurrently with practicum, internship, or while earning post-graduate hours in the field. Students will participate in a weekly one-hour supervision group, as well as receive tri-weekly individual supervision to fulfill the play therapy supervision requirement for the Registered Play Therapist and/or School Based-Registered Play Therapist credentials."
"EDC 480","Counseling Internship.","3 Units","Education - Counselor Education (EDC)","Supervised counseling and field experiences arranged in community-based settings such schools, colleges and/or agencies. Students are to collect between 600-800 hours of field work experience in the form of direct and indirect counseling experiences as designated by specialty and aligned with CACREP, CTC, and BBS requirements. This course is designed to be taken third year in both fall and spring, collecting approximately 300 hours each semester and totaling 6 units."
"EDC 500","Master's Culminating Experience.","1 Unit","Education - Counselor Education (EDC)","Focuses on reviewing and synthesizing of student's knowledge of theory and practice. A review and examination of previous learning in the areas of: Professional Counseling Orientation & Ethical Practice; Social & Cultural Diversity; Human Growth & Development; Career Development; Counseling & Helping Relationships; Group Counseling & Group Work; Assessment & Testing; and Research & Program Evaluation, through the Counselor Preparation Comprehensive Examination (CPCE) comprehensive final exam. Students must pass the CPCE to demonstrate understanding of the 8 core content areas."
"EDC 551","Master's Project - Counseling - Plan B.","3 Units","Education - Counselor Education (EDC)","Completion of a project approved for the Master's degree."
"EDCI 227","Transforming Curriculum in K-12.","3 Units","Education - Curriculum and Instruction (EDCI)","This course will explore the ways in which K-12 schools are influenced by the economic, social and political environment. It will examine how educators can respond to the conditions and issues that exist, and in particular, how the individual teacher's study and practice is shaped by and can transform public education."
"EDCI 251","Power in Education.","3 Units","Education - Curriculum and Instruction (EDCI)","Advanced study of critical pedagogy as a vision for shifting the power in education through a consideration of the sociocultural and sociopolitical issues in schooling. Course readings focus on the experiences of students in schools; school organization; and relationships between communities and schools. The emphasis is on American public school systems through an exploration of educational inequities, from theoretical and practical viewpoints."
"EDCI 252A","Inquiry & Practice in Education.","3 Units","Education - Curriculum and Instruction (EDCI)","Students will develop a research proposal for classroom-based inquiry designed to address the needs of a specific classroom context. students will determine a mixed methods research design and identify methods for data collection and analysis. While enrolled in this course, andEDCI 252B, students must have IRB approval for data collection in K-12 classrooms."
"EDCI 252B","Inquiry & Practice Field Experience in Education.","3 Units","Education - Curriculum and Instruction (EDCI)","Requires concurrent enrollment inEDCI 252Aseminar. This course begins the inquiry process by engaging in the field. Candidates will choose an educational context in which to plan the focused inquiry. Students must have IRB approval for conducting this research and have clearance that meets the requirements of participation in the educational setting (fingerprints, background check, etc.). Engagement in a student's chosen setting must be approved and proof of approval must be provided before engaging in the setting."
"EDCI 253A","Action & Analysis in Education.","3 Units","Education - Curriculum and Instruction (EDCI)","Candidates will continue participating in the field experience to conduct the focused inquiry. Students must have IRB approval for conducting this research and have clearance that meets the requirements of participation in the educational setting (fingerprints, background check, etc.). Engagement in a student's chosen setting must be approved and proof of approval must be provided before engaging in the setting."
"EDCI 253B","Action & Analysis Field Experience in Education.","3 Units","Education - Curriculum and Instruction (EDCI)","Requires concurrent enrollment inEDCI 253Aseminar. Candidates will continue participating in the field experience to conduct the focused inquiry. Students must have IRB approval for conducting this research and have clearance that meets the requirements of participation in the educational setting (fingerprints, background check, etc.). Engagement in a student's chosen setting must be approved and proof of approval must be provided before engaging in the setting."
"EDCI 505","Culminating Experience: Curriculum and Instruction.","3 Units","Education - Curriculum and Instruction (EDCI)","This is the culmination of a series of methods courses toward completion of the MA in Curriculum and Instruction. In this course, MA students will complete the process they began inEDCI 252Aand253Awith a culminating experience that consists of a written exam and oral defense."
"ED 300B","Teaching Performance Assessment-Multiple Subject-Literacy.","1 Unit","Education (ED)","Candidates in the Teacher Preparation Program must complete the Teaching Event for the Performance Assessment for California Teachers. The Teaching Event requires candidates to plan and teach an instructional sequence in their student teaching placement. They must also assess student learning during this lesson sequence and submit a videotape with material recorded during the lesson sequence. The Teaching Event is a summative assessment and one of several requirements that must be completed in order to receive a recommendation for a teaching credential."
"EDUC 1","Education, Equity, & American Society.","3 Units","Education (EDUC)","This introductory course provides an overview of the broad landscape of public education in the United States. The course includes three units: 1) Historical Moments in Education, 2) Contemporary Issues in Education, and 3) Social Justice Approaches in Education. Each introduces students to ways in which race, ethnicity, and intersectional identities have shaped students' experiences in schools. Student's will be acquainted with historical practices and systems that inform present school conditions, and socially just reforms."
"EDUC 10","Critical Thinking and the Educated Person.","3 Units","Education (EDUC)","Examines thinking process patterns and dispositions, for self, children, parents and educators.  Familiarizes students with critical thinking, provides a systematic approach to its process and components.  Students will learn about problem solving, decision-making, logical and creative thinking.  The study of critical thinking will be supplemented with readings, discussions, and written assignments.  Implements critical thinking applications used both in student's academic and personal lives."
"EDUC 10H","Critical Thinking and the Educated Person: Honors.","3 Units","Education (EDUC)","This introductory course will examine the thinking process patterns and dispositions for self, children, parents and educators. The purpose of this course is to familiarize students with critical thinking, and to provide a systematic approach to its process and components. Students will learn about problem solving, decision-making, logical and creative thinking. The study of critical thinking will be supplemented with readings, discussions, and written assignments. The course will implement critical thinking applications used both in student's academic and personal lives."
"EDUC 18","Mathematical Practices Across Cultures.","3 Units","Education (EDUC)","Introduction to diverse mathematical thought, action and practices across cultures. Mathematics will be seen from a diversity of contexts. Learners will consider how diverse contexts and traditions both reflect a culture's heritage and world view and influence the mathematics learned and used. Topics covered include: ethnomathematics, mathematical modeling, and cultural connections in relation to diverse forms of quantitative reasoning, problem solving, numbering, systems of organization, perceptions of time and space as experienced by diverse traditions and peoples."
"EDUC 21","First Year Seminar: Becoming an Educated Person.","3 Units","Education (EDUC)","Introduction to the meaning of higher education, resources of the University, and skills for lifelong learning. Designed to help students develop academic success strategies and to improve information literacy, intercultural competence, and integrative thinking. Provides students with the opportunity to interact with fellow students and seminar faculty to build a community of academic and personal support."
"EDUC 77","Career Vision Seminar.","1 Unit","Education (EDUC)","Through meetings with 10-15 peers, in this 1 unit seminar students will do the following: clarify core values, interests and strengths; identify and apply for a volunteer, internship or part-time entry-level position related to careers of interest to students; and create a publicly viewable online skills portfolio showcasing what students are learning in college and how that learning relates to the world of work."
"EDUC 99","Special Problems.","1 - 3 Units","Education (EDUC)","Individual projects designed especially for lower division students capable of independent study. Focus is on issues and topics involving exceptional populations."
"EDUC 100A","Educating Students with Disabilities in Inclusive Settings.","2 Units","Education (EDUC)","This course provides an overview of current knowledge about individuals with disabilities within the context of inclusive educational and community-based settings, with substantial focus on the role of the educator in the education of students who have disabilities in diverse communities. Content includes historical factors, legislation, causes and characteristics, educational needs, educational strategies, including educational technologies, assessment, collaboration, and support services for individuals with disabilities ranging across mild, moderate, severe, and profound disability levels."
"EDUC 100B","Educating Students with Disabilities in Inclusive Settings Lab.","1 Unit","Education (EDUC)","Field-based 30-hour experience. Lab is a synthesis and application ofEDUC 100Acourse content in educational settings for students birth to age 22 who receive special education services. Students will verify multiple experiences across the age-span and in inclusive educational settings, agencies, and community environments."
"EDUC 101A","Consultation Strategies for Educators of Students with Disabilities.","2 Units","Education (EDUC)","Basic skills for effective collaboration and teaming are practiced through simulations, reflective case study analyses, and interviews with families, paraprofessionals, and related service providers. Cultural, socioeconomic and organizational implications are analyzed."
"EDUC 101B","Consultation Strategies for Educators of Students with Disabilities - Lab.","1 Unit","Education (EDUC)","Field-based practice lab (30 hours). Lab will be a synthesis and application of course content (EDUC 101A) in the development of basic collaboration strategies for individuals with mild/moderate disabilities. Students are required to participate in class visitations, interviews, and other field assignments."
"EDUC 102","Foundations in Career and Technical Studies.","3 Units","Education (EDUC)","This course will introduce students to Career & Technical Studies with a focus on college and career readiness by developing a foundation for careers as teachers, trainers, and facilitators in the public and private sector. Students will also explore brain based learning, historical and legislative developments in CTE and Adult Education, lesson plan development, as well as different teaching and learning strategies for participation in a 21st century workforce."
"EDUC 103","Assessment and Instruction in Adult and Organizational Training.","3 Units","Education (EDUC)","Demonstrates how to develop performance criteria, continuously assess learner performance levels and evaluate student achievement. Students develop a standard-based course outline and prepare training modules and units of instruction of use for individual, small group and whole class delivery systems."
"EDUC 104","Teaching Issues of Diversity in Schools and Workplace.","3 Units","Education (EDUC)","Demonstrates how to encourage excellence among and design instruction from different gender, ethnic, sexual orientation, language, and ability groups. This course aims to include research and discussion on education and employment law in regards to sensitivity towards cultural heritages, principles of language acquisition, bias free instructional/workplace materials and inclusive practices."
"EDUC 105","Advanced Instructional Design, Program Evaluation and Leadership in Career Technical Studies.","3 Units","Education (EDUC)","Explores aspects of CTS program design and management. Investigates aspects of organizing a program following guidelines detailed in the California Career Technical framework. Considers methods of program evaluation following the model set forth by the Western Association of Schools and Colleges (WASC). Examines leadership qualities and values, analyzing potential benefits and liabilities of various leadership styles."
"EDUC 106","Individual Growth Through the Examination of Personal Assets, Philosophies and Life Experiences.","3 Units","Education (EDUC)","This course is designed as a primer forEDUC 107by introducing concepts, exercises, and research that focus on the personal elements associated with leadership and self-growth. Participants will develop greater self-awareness and understanding of key personal assets/issues that impact leadership development and enhance organizational communication and growth. The impact of life experiences and personal philosophies will be discussed as they relate to effective leadership development. An inter-interdisciplinary approach to personal growth and development will be emphasized."
"EDUC 107","Designing Solutions.","3 Units","Education (EDUC)","Offers student participation in innovative solutions to organization, team, and individual needs. Using design thinking¿s iterative process, students will be able to identify needs and develop potential solutions to meet those needs to improve performance."
"EDUC 109","Career Guidance in Career Technical Studies.","1 Unit","Education (EDUC)","Examines the professional history of students and assists them in gathering documentation to support their Experimental Learning Portfolio for submission to the CSU Reviewing Committee. Assists students in identifying goals for professional accomplishment."
"EDUC 110","Current Issues in Workforce Development.","3 Units","Education (EDUC)","Course provides an in-depth investigation of various challenges and issues facing workforce development professionals in the public and private sectors. Students will utilize Design Thinking tools in order to identify and study critical workforce development issues, and develop solutions that benefit the individual and organization."
"EDUC 111","Education for Career Technical Students with Special Needs.","3 Units","Education (EDUC)","Introduces concepts and practices of inclusion of special needs students as provided for under federal legislation and case law. Methods of adapting instruction and devising positive behavioral supports for students of diverse abilities are studied. Methods of assessing the progress of students with diverse abilities are examined."
"EDUC 112","Organizational Policies, Finance and Legislation.","3 Units","Education (EDUC)","This course aims to provide students with information which will enhance their understanding of organizational finance, legislation and policies. Critical to this course is the understanding that Career and Technical Education (CTE) organizations rely on local, state and national policy, finance and legislation to function."
"EDUC 113","Implement Digital Technologies with Ethical Knowledge.","3 Units","Education (EDUC)","Develop professional competencies in digital and emerging technologies, defined by the National Association of Colleges and Employers (NACE) taskforce. Cultivate a keen awareness about digital technologies when blending fundamental ethical principles and foresight to make quality decisions. Identify and implement effective pathways to learn and ethically adapt emerging technologies strategically. Solve problems effectively to attain sustainable goals."
"EDUC 114","Theories and Practices of Multiculturalism in Schools and Organizations.","3 Units","Education (EDUC)","An introduction to the study of multiculturalism and its impact on schools and the workplace. The primary objective is to provide a learning environment which is conducive to the development of knowledge, understanding, and skills consistent with multicultural training and pluralistic philosophies. Students will examine the work of adult education theorists and business scholars that impact schools and the workforce. The course examines social institutions, beliefs, customs, and social trends affecting adult education, organizations, and the workforce."
