"course_code","course_title","credits","department","description"
"BIO 5319C","Ecotoxicology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Topics to be covered include sources, types, and fates of toxicants, organism response to toxicants, toxicant effects at the population, community, and ecosystem levels, and monitoring and risk assessment. Examination of current literature will form the core of the course."
"BIO 5319F","Watershed Management Frameworks and Applications.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Introduction to integrated watershed assessment and management tools for identifying programmatic water quality and quantity issues and their root causes and solutions, and their practical application. The scientific and socio-economic elements are considered within the context of planning and developing watershed
protection plans and programs. Prerequisite: Instructor approval."
"BIO 5324","Natural History and Conservation of Large Mammals.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course will introduce students to advanced details of natural history, research, and conservation of large mammals. Topics considered will include natural history, range and population status (historic and current), importance to and interaction with humans, research design and analysis, and the development of conservation and management plans."
"BIO 5327","Issues in Irish Biodiversity and Conservation.","3 Credit Hours. 
1 Lecture Contact Hour. 
3 Lab Contact Hours.","Biology (BIO)","In this course, students will learn about Irish flora and fauna, ecosystems, conservation strategies in areas of high ecological concern, and public involvement. Emphasis will be placed on case studies and service-learning opportunities. Prerequisite: Instructor approval."
"BIO 5328","Field Biology of Ireland.","3 Credit Hours. 
0 Lecture Contact Hours. 
12 Lab Contact Hours.","Biology (BIO)","In this course, students will use multiple techniques to explore biodiversity across multiple ecosystems in Ireland.  Prerequisite: Instructor approval."
"BIO 5329","Raptor Ecology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course will examine the evolution, taxonomy, ecology, behavior, anatomy, physiology, and conservation of birds of prey of the world with emphasis on diurnal raptors, including those from Texas. Field trips will include at least two overnight visits to significant migration and overwintering areas."
"BIO 5331","Human Dimensions of Wildlife and Fisheries Conservation.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Humans play a role in nearly every aspect of wildlife and fisheries conservation. This course will provide students with principles, concepts, and case studies to understand how the human experience (e.g., culture, politics, economics) influences conservation outcomes. Students will also have an opportunity to integrate human dimensions into local decision-making."
"BIO 5332","Biology in Film and Television: An Analysis of the Biology in Fiction and Non-Fiction Film and TV.","3 Credit Hours. 
3 Lecture Contact Hours. 
1 Lab Contact Hour.","Biology (BIO)","This course explores how biology is portrayed in popular motion pictures with an emphasis on analyzing biological accuracy, misconceptions perpetuated or portrayed, and investigating the rationale behind motion picture directors' and writers' decisions about how they portray biological content in the final product. As part of this course students will watch and discuss a curated list of films and television shows and write an analysis of each film or TV episode."
"BIO 5350G","Medical Microbiology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This lecture-based course will cover pathogenic bacteria and their ability to cause disease, emphasizing the biological basis for virulence, and research strategies for investigating infectious diseases. Students may take only one ofBIO 5350Gor BIO 5445 for credit. Prerequisite:BIO 2400with a grade of ""C"" or better."
"BIO 5350I","Emerging Infectious Diseases.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Current topics in the emergence of viral and bacterial diseases in humans. This course will include new diseases, diseases previously seen and increasing in incidence, and diseases not previously seen in this country. This course will be of interest to students who are pursing advanced degrees and courses in microbiology, biochemistry, and cell and molecular biology."
"BIO 5350J","Environmental Physiology of Animals.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course is a study of how animals respond physiologically to changes in environmental temperature, moisture, salinity, partial pressure of gases, and toxins. Prerequisites: Instructor approval."
"BIO 5350K","Genomics.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","The course is a lecture course in modern genomics, including principles of genome function, the human genome, comparative genomics, genome sequencing, evolution and genomic change, databases and medicine, ethical, legal and social issues. The course also includes discussion of transcriptomics, proteomics, metabolomics, directed evolution, protein design, and systems biology."
"BIO 5350M","Wildlife Policy and Law in North America.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course provides the student with a historical and cultural context within which wildlife policy and law (federal treaties, statutes, case law, and regulations) have developed in North America, particularly in the United States. Graduate students will research the development of Wildlife law in representative states as well."
"BIO 5350O","Tropical Ecology and Conservation.","3 Credit Hours. 
6 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Students will obtain a first-hand knowledge of the ecology, biodiversity, conservation, and culture of tropical ecosystems. It is an immersive and intensive study abroad course combining traditional lecture and field-based laboratory instruction in tropical ecosystems."
"BIO 5350P","Tropical Ecology and Conservation Lab.","3 Credit Hours. 
0 Lecture Contact Hours. 
9 Lab Contact Hours.","Biology (BIO)","This laboratory course complements the lecture courseBIO 5350O, in which students will obtain a first-hand knowledge of the ecology, biodiversity, conservation, and culture of tropical ecosystems. It is an immersive and intensive study abroad course combining traditional lecture and field-based laboratory instruction in tropical ecosystems.  Corequisite:BIO 5350O."
"BIO 5350Z","Diversity and Cultural Impact of Geoparks.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Students will explore biological differences in diversity across Geoparks in the United States and Ireland. Additionally, students will study the cultural impact that Geoparks have on the local community and national policy by focusing on differences between science communication strategies and community engagement practices conducted at the parks. Prerequisite: Instructor approval."
"BIO 5351G","Omics Approach to Microbiology.","3 Credit Hours. 
3 Lecture Contact Hours. 
1 Lab Contact Hour.","Biology (BIO)","This course covers contemporary approaches, techniques and bioinformatic tools used to study function and ecology in microbial communities. Topics covered will include microbiome, next-generation sequencing, metaproteomics, and their applications to clinical, agricultural, environmental and industrial needs."
"BIO 5351I","Global Change Biology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course will give an in-depth analysis of the major global changes occurring in present day biological systems. The focus of the course will be on climate change, invasive species, eutrophication, land use change and biodiversity loss. Emphasis will be placed on peer-reviewed literature to better understand how biologists study processes at the global scale. Potential solutions to these global challenges will also be discussed."
"BIO 5351J","Comparative Immunology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","While most textbooks would present the immune system of animals as a monolith with little variation between species, we are quickly learning that this is not the case. Indeed animal immune systems are immensely diverse. This class will consist of a taxonomic survey of metazoan immune systems, focusing on the evolutionary causes and ecological consequences of this diversity in immune systems across animals."
"BIO 5351P","Ecology and Conservation Abroad.","3 Credit Hours. 
20 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","The purpose of this course is to provide a first-hand understanding of the natural history, biodiversity, ecology, and conservation of ecosystems that do not occur in the United States. It is an immersive and intensive study abroad course combining traditional lecture and field-based instruction in the field.    Corequisite:BIO 5351Qwith a grade of ""C"" or better."
"BIO 5351Q","Ecology and Conservation Abroad Lab.","3 Credit Hours. 
0 Lecture Contact Hours. 
20 Lab Contact Hours.","Biology (BIO)","The purpose of this course is to provide a first-hand understanding of the natural history, biodiversity, ecology, and conservation of ecosystems that do not occur in the United States. It is an immersive and intensive study abroad course combining traditional lecture and field-based instruction in the field.    Corequisite:BIO 5351Pwith a grade of ""C"" or better."
"BIO 5356","Plant Physiology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Basic principles of plant physiology are studied in lecture and laboratory. Previous courses in biochemistry and genetics are strongly recommended."
"BIO 5363","History of Medicine.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course covers significant concepts, developments, individuals, and events in the history of medicine from antiquity to modern day. Topics include the impact of disease on medical practice, the development of hospitals as sites for care, teaching, and research, how medical science and technology are continuously defined by social, cultural, and political ideas, and the historical roots of several themes in medical ethics. This course will be delivered as an Education Abroad course."
"BIO 5364","Explorations in Physiology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course will cover the basic principles of physiological systems and the function of organ systems with an emphasis on humans and other mammals. The focus will be on the interplay between and among multiple organ systems and holistic systems integration.  Other topics include the pathophysiology underlying common diseases, drug therapies and treatments, and emerging physiological research. This course will also provide the opportunity for experiential learning gained in diverse cultural settings."
"BIO 5366","Medical Microbiology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This lecture-based course will cover pathogenic bacteria and their relationship to disease, emphasizing critical evaluation of research literature, disease transmission and the biological basis for virulence. Prerequisites:BIO 2400andBIO 2450both with grades of ""C"" or better."
"BIO 5374","Principles of Zoo Management.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course is designed to introduce the principles of captive animal management within conservation and education-based zoos. Zoo management requires a broad understanding of the life history and biological needs of many different species; we will explore the ways modern zoos address these needs and the ways in which future zoos could address them more effectively. Specific topics will include animal husbandry, welfare, nutrition, and behavior as well as environmental enrichment, captive breeding, conservation, zoo regulatory frameworks, ethical concerns, and zoo careers."
"BIO 5376","Microbial Biotechnology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course provides an overview of how microbes (e.g., bacteria, viruses and yeast) are manipulated to solve practical problems through biotechnology. This course design is based on topics of applied microbiology as recommended by American society of Microbiology."
"BIO 5377","Genome Informatics.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","The course will cover basic knowledge on genomics and its bioinformatics tools. Students will learn current topics on genomics and bioinformatics, and will analyze genomic data using statistical software.  All the analyses will be performed using a personal and a cluster computer."
"BIO 5388","Habitat Ecology.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","The course will emphasize and reinforce in students an appreciation for the importance of habitat in understanding a wide range of processes and patterns in Ecology. Course will explore the process of habitat selection, in the context of animal behavior, population dynamics, and modeling. Students will learn and apply methods and techniques of statistically analyzing the habitat associations of species. The central role of habitat in species conservation will also be discussed."
"BIO 5390","Problems in the Biological Sciences.","3 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Open to graduate students on an individual basis by arrangement with the faculty member concerned."
"BIO 5399A","Thesis.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course represents a student’s initial thesis enrollment. No thesis credit is awarded until student has completed the thesis inBIO 5399B. Students working toward the M.A. or M.S. with a thesis are expected to enroll in thesis each semester in which faculty supervision is received or laboratory facilities are used."
"BIO 5399B","Thesis.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course represents a student’s continuing thesis enrollments. The student continues to enroll in this course until the thesis is submitted for binding. Cannot be taken unless a Thesis Proposal has been submitted. Students working toward the M.A. or M.S. with a thesis are expected to enroll in thesis each semester in which faculty supervision is received or laboratory facilities are utilized."
"BIO 5400","Plants Important for Wildlife.","4 Credit Hours. 
3 Lecture Contact Hours. 
2 Lab Contact Hours.","Biology (BIO)","This course explores plant and plant part (specifically gall, fruit, seed, and twig) identification, phylogenetics, co-evolution of plant defenses, economic and ecological impacts of plant uses by wildlife."
"BIO 5402","Earth Science I.","4 Credit Hours. 
3 Lecture Contact Hours. 
4 Lab Contact Hours.","Biology (BIO)","A study of astronomy and meteorology through observation, description, and interpretation of earth phenomena. Includes field observations, methods of
measurement and interpretation of data related to the physical environment and space technology. Requires independent scientific and science education research and presentation of findings in a professional context."
"BIO 5403","Earth Science II.","4 Credit Hours. 
3 Lecture Contact Hours. 
4 Lab Contact Hours.","Biology (BIO)","The description and interpretation of earth phenomena considered from the standpoint of geology and oceanography. Includes field observations, methods of
sampling and interpretation of data related to the physical environment. Requires independent scientific and science education research and presentation of findings in a professional context."
"BIO 5408","Science Processes and Research.","4 Credit Hours. 
3 Lecture Contact Hours. 
4 Lab Contact Hours.","Biology (BIO)","Students will analyze scientific research design, design research, interpret data, and communicate results.  Stress will be placed on broad-field structure and integration of major science concepts and research-based science pedagogy. This course must be taken the semester prior to student teaching and is required for those seeking 7-12 Life Science or Science teacher certification.  This course may not count as one of the four upper-level Biology courses required of general Biology majors, or one of the three upper-level Biology courses required of Biology minors."
"BIO 5410","Field Biology of Plants.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Ecological relationships and natural history of plants, including historical geology, geography, soils, and vegetational regions of Central Texas."
"BIO 5411","Morphology of the Vascular Plants.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","A phylogenetic survey of living and fossil vascular plants that focuses on external morphology and reproductive biology. Topics include phylogenetic reconstruction, the origin of vascular plants, seed reproduction, and the origin of angiosperms. Emphasis is on broad-scale evolutionary patterns and origin of major taxonomic groups."
"BIO 5412","Plant Anatomy.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","A descriptive and functional analysis of seed plants that focuses on internal structure. Topics include recognition and characterization of plant tissues, the structure of plant organs, and organ development. Emphasis is on pattern of tissue organization common to all seed plants and the functional basis for anatomical structure."
"BIO 5413","Parasitology.","4 Credit Hours. 
3 Lecture Contact Hours. 
4 Lab Contact Hours.","Biology (BIO)","The biology and biological significance of the common parasites of man and animals."
"BIO 5415","Ichthyology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","An introduction to the morphology, taxonomy, natural history, and evolution of fishes. Field trips will be made to collect specimens, and laboratory periods will be devoted to morphological and systematic analyses."
"BIO 5418","Field Ornithology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","This course is designed to introduce and provide an advanced knowledge of the application of various field, laboratory, and statistical methods and techniques in the study of avian species.  The course will include topics related to survey methodology, sampling design, marking/banding, measurement/sample extraction, and aging/sexing of avian species."
"BIO 5420","Natural History of the Vertebrates.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Environmental relationships and natural history of vertebrates. Emphasis is on evolution taxonomy, speciation, behavior, and morphology. Laboratory will include field trips for the study and collection of vertebrates in their natural habitats. Students will assemble a representative collection of vertebrates."
"BIO 5421","Ornithology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Introduction to anatomy, behavior, ecology, and identification of the birds of Texas. Laboratory will emphasize field studies of birds and their habitat requirements."
"BIO 5422","Mammalogy.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","The taxonomy, distribution, ecology, behavior, and evolution of mammals with particular emphasis on wild mammals of the Southwest. Laboratory will emphasize
anatomy, identification, preparation of specimens, and field exercises in methods of population analysis. Students may assemble representative mammal collection."
"BIO 5423","Wildlife Management.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Application of ecological principles and natural history concepts to the management of wildlife habitats and populations. Laboratory will involve
demonstrations and practice exercises with wildlife management techniques and instrumentation, and field trips to observe wildlife management projects."
"BIO 5424D","Vertebrate Endocrinology.","4 Credit Hours. 
3 Lecture Contact Hours. 
1 Lab Contact Hour.","Biology (BIO)","This course teaches function and organization of the endocrine system. It describes the major endocrine glands, the synthesis and release of their hormone products, and the interaction with target tissues. Endocrine control of digestion, growth, reproduction, and homeostasis will be compared between mammals and other vertebrate groups."
"BIO 5432","Bacterial Genomics.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","The course will offer hands-on training on contemporary approaches, techniques, and bioinformatic tools used to study bacterial genomes. Topics covered include DNA sequencing, assembling and annotating genomes, all with a strong emphasis on computational biology. At the end of this course, students will be familiar with bioinformatics tools used to analyze genes and genomes."
"BIO 5435","Techniques in Wildlife Management.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","The basic methodology of practical wildlife management. This involves techniques in monitoring and data collection related to population dynamics and habitat parameters of wildlife species as well as field research."
"BIO 5436","Tropical Biology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","This course entails an analysis and evaluation of the governing principles of tropical ecosystems, including wildlife ecologies, geological processes, and environmental-cultural interactions. In the laboratories, students will compare ecological relationships that influence tropical biology, discuss peer-reviewed literature and examine tropical flora and fauna during field trips to regional sub-tropical areas."
"BIO 5441","Cellular Physiology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Advanced cellular biology, including membrane physiology, thermodynamics, energy transduction and distribution, and cellular movement in non-muscle and
muscle cells. Laboratory includes discussion of current research and exercises in cellular physiology."
"BIO 5443","Fish Physiology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","This course examines the primary physiological functions in fish including how fish sense and interact with the environment, maintain their energetic metabolism (respiration, digestion and excretion), reproduce and maintain water balance. Students will learn about the diverse adaptions fish use to cope with environmental and physiological challenges."
"BIO 5448","Bacterial Genetics.","4 Credit Hours. 
3 Lecture Contact Hours. 
1 Lab Contact Hour.","Biology (BIO)","This course will cover concepts and mechanisms involved in the genetics of Archaea and Bacteria. Graduate students will learn current strategies dealing with traditional molecular genetics including post-transcriptional regulation involving small non-coding RNA. In addition graduate students will also write a critical review on a research article from relevant topic."
"BIO 5454","Plant Ecology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Functional ecology of terrestrial plants, plant populations, and communities. Laboratory emphasizes quantitative and experimental approaches to plant ecology and the use of field and laboratory physiology equipment."
"BIO 5465","General Entomology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Principles of morphology, physiology, and taxonomy of insects. Laboratory time will be devoted to a taxonomic study of the common orders and families of
insects."
"BIO 5466","Phylogenetic Methods.","4 Credit Hours. 
2 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Reconstructing phylogenies is important in most fields of biology. Course emphasis is on practical data collection, management, and analysis. Laboratory
exercises will introduce phylogenetic and DNA analysis software, and WWW resources. Students will learn how to address questions in their own research using phylogenetic methodologies."
"BIO 5470","Limnology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Physical, chemical, and biological factors affecting productivity in lakes, ponds, and streams. Limnology sampling methods, chemical and biological analysis of samples, and hydrographic surveying are included in the laboratory."
"BIO 5472","Animal Behavior.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","This course presents all the major facets of the study of animal behavior, giving special attention to its evolution and ecological significance. We will discuss major
conceptual models guiding past and present research in the field. Laboratories will emphasize experimental techniques and statistical analysis."
"BIO 5480","Cytology and Micro-technique.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Study of cellular ultra-structure and electron micro technique. Lecture portion of course will cover cytology of all cell types and theoretical aspects of light microscopy and electron microscopy. Laboratory portion will train students to proficiency in microscopy."
"BIO 5481","Internship in Biological Laboratory Technologies.","4 Credit Hours. 
0 Lecture Contact Hours. 
15 Lab Contact Hours.","Biology (BIO)","The student will participate in the work of a selected biology unit (private, commercial, or governmental). A research paper reporting the internship experience conducted at the biological unit under the supervision of a faculty
member will be required. This course may be credited toward a biology major with prior approval of the graduate advisor and department chair."
"BIO 5490","Principles of Developmental Biology.","4 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","This course will cover basic principles of developmental biology in both plant and animal systems. The course will mainly address cell, molecular and genetic mechanisms underlying the development of model organisms, mainly focusing on Drosophila (animal) and Arabidopsis (plant)."
"BIO 5599B","Thesis.","5 Credit Hours. 
5 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course represents a student’s continuing thesis enrollments. The student continues to enroll in this course until the thesis is submitted for binding. Cannot be taken unless a Thesis Proposal has been submitted. Students working toward the M.A. or M.S. with a thesis are expected to enroll in thesis each semester in which faculty supervision is received or laboratory facilities are utilized."
"BIO 5999B","Thesis.","9 Credit Hours. 
9 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course represents a student’s continuing thesis enrollments. The student continues to enroll in this course until the thesis is submitted for binding. Cannot be taken unless a Thesis Proposal has been submitted. Students working toward the M.A. or M.S. with a thesis are expected to enroll in thesis each semester in which faculty supervision is received or laboratory facilities are utilized."
"BIO 7100","Professional Development.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","This course is seminar-based and covers topics related to teaching, research, and employment responsibilities. Completion of the course is required as a
condition of employment for graduate assistants. This course does not earn graduate degree credit. Repeatable with different emphasis."
"BIO 7102","Seminar in Aquatic Resources.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","This course is an interactive discussion of timely issues and problems, designed to introduce students to the range of scientific, socioeconomic and policy issues likely to be encountered within the field of aquatic resources. All students seeking a doctoral degree in Aquatic Resources must enroll inBIO 7102at least twice."
"BIO 7103A","Ecology and Society.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","Interactive discussion on relationships between society and the life-supporting ecosystems on which humans depend. Topics include roles of naturalsystems in social systems; effects of social, economic and political institutions on ecological systems and services; and the means by which humans develop and sustain desired ecological and social states."
"BIO 7103B","Aquaculture.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","The course comprises a survey of aquaculture production throughout the world. It also examines and discusses the impacts of aquaculture on nutrition, fisheries
and the economy."
"BIO 7103D","Molecular Biology of the Cell.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","Interactive discussion of current literature on molecular biology of the cell. The course is designed to discuss concepts and their applications and methodology associated with the structure and function of the cell at cellular and molecular level."
"BIO 7103E","Contemporary Problems in Ecology.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","This course is an interactive discussion of the theoretical foundations and empirical basis for controversial topics in ecology, designed to develop critical thinking skills, and the ability to evaluate and integrate the biological, chemical and physical factors that affect the structure, functions, and interactions characterizing communities and ecosystems."
"BIO 7103F","Molecular Genetics of Plant Development.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","The study of plant development is rapidly changing as plant genome projects discover a multitude of new genes, and their expression and interaction patterns are understood. This course is designed to discuss concepts in plant development, and developmental processes as pathways of gene regulatory activities."
"BIO 7103G","Ecohydrology.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","A review of the concept of ecohydrology, its scientific foundation, and its ecological-hydrological linkages. Current topics in ecohydrology in the literature
will be discussed, including manipulation of biota and hydrology interactions in a landscape, and the possibility of augmenting the resilience of ecosystems to anthropogenic changes."
"BIO 7103H","Integrated Waterbird Management.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","This course focuses on the ecology and management of waterbirds, with an emphasis on the inland and coastal waterbirds of Texas. The basic ecology of waterbirds, waterbird management techniques, and waterbird habitat management will be discussed."
"BIO 7103I","Avian Ecology and Evolution.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","This course is an interactive discussion of avian ecology and evolution, providing students with a critical examination of theories, hypotheses, and lab and field-based data that support or refute there hypotheses. This course also discusses peerreviewed literature that challenges some paradigms in avian ecology and evolution."
"BIO 7104","Marine Pollution.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","In this course, students will read and discuss the scientific literature on the sources, bioaccumulation, trophic transfer, and health effects of contaminants in the marine environment. Papers will address a variety of marine life including plankton, crustaceans, mollusks, fishes, marine mammals, turtles, and birds. Contaminants to be reviewed include trace elements, PCBs, oil, pesticides, radionuclides, plastics, pharmaceuticals, illegal drugs, and personal care products."
"BIO 7105","Environmental Issues through Documentaries.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","In this course, students will examine how environmental issues are addressed in documentaries. Students will learn how to critically evaluate documentaries for scientific content, imagery, biases, and ease of understanding. Topics to be examined include overfishing, the wildlife trade, habitat degradation, pollution, energy resources, climate change, sustainability, and conservation."
"BIO 7114","Collaborative Research.","1 Credit Hour. 
1 Lecture Contact Hour. 
1 Lab Contact Hour.","Biology (BIO)","This course (concurrent enrollment allowed) allows Ph.D. level graduate students to initiate, conduct, and participate in collaborative research with graduate faculty of the Department of Biology that is in addition to research conducted underBIO 7303,BIO 7399A, orBIO 7699A. This course recognizes the collaborative nature of scientific investigation."
"BIO 7120","Population Biology Seminar.","1 Credit Hour. 
2 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course facilitates exploration of current topics in population and conservation biology through reading and discussion of contemporary primary and secondary literature."
"BIO 7199A","Dissertation.","1 Credit Hour. 
1 Lecture Contact Hour. 
0 Lab Contact Hours.","Biology (BIO)","Original research and writing in Aquatic Resources, to be accomplished under direct supervision of the dissertation advisor. While conducting dissertation research and writing, students must be continuously enrolled each long semester."
"BIO 7214","Collaborative Research.","2 Credit Hours. 
2 Lecture Contact Hours. 
2 Lab Contact Hours.","Biology (BIO)","This course (concurrent enrollment allowed) allows Ph.D. level graduate students to initiate, conduct, and participate in collaborative research with graduate faculty of the Department of Biology that is in addition to research conducted underBIO 7303,BIO 7399A, orBIO 7699A. This course recognizes the collaborative nature of scientific investigation."
"BIO 7299A","Dissertation.","2 Credit Hours. 
2 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Original research and writing in Aquatic Resources, to be accomplished under direct supervision of the dissertation advisor. While conducting dissertation research and writing, students must be continuously enrolled each long semester."
"BIO 7300","Communicating Science.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course explores how to successfully disseminate science through visualizations, oral presentations, and written works to multiple audiences. Special emphasis will be placed on communicating with the general public, media, granting agencies, and science peers."
"BIO 7301","College Science Teaching.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","This course is designed for graduate students in the sciences who are interested in improving their science teaching and/or are interested in pursuing careers in academia. This course focuses on the central question, ""How do college students best learn science, and thus how do we best teach them?""."
"BIO 7302","Problems in Aquatic Resources.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Individual study on specific state, national, or international aquatic resources issues, under direct supervision of a doctoral or associate faculty member. Students may not enroll inBIO 7302more than twice for doctoral credit without the approval of the Graduate Program Director."
"BIO 7303","Research.","3 Credit Hours. 
3 Lecture Contact Hours. 
3 Lab Contact Hours.","Biology (BIO)","Research course for students who have not yet passed their Candidacy Exam, typically under direction of research-dissertation supervisor. Pre-candidacy students must enroll in course every semester until admission to Candidacy, although it may not be taken more than three times for doctoral credit without the approval of Graduate Program Director."
"BIO 7308","History of Vegetation and Climate.","3 Credit Hours. 
3 Lecture Contact Hours. 
1 Lab Contact Hour.","Biology (BIO)","An overview of past vegetation and its relationship to changing climate. Topics include principles of paleovegetation analysis, paleoclimatology, the rise of flowering plants, vegetation during the age of dinosaurs, the rise of the
grasslands, and the Quaternary Ice Age. Prerequisites: Instructor approval."
"BIO 7310","Global Aquatic Resources.","3 Credit Hours. 
3 Lecture Contact Hours. 
0 Lab Contact Hours.","Biology (BIO)","Introduction to global, national, and regional aquatic resource issues, including scientific, environmental policy and socioeconomic components and perspectives. Water quantity and quality issues and their root causes in different regions of the world are examined, with an emphasis on case studies."
