"course_code","course_title","department","credits","description"
"ART 4700R","Figure Drawing III","Art (ART)","(3 Credits)","Prerequisite(s): (ART 3610R, Art and Visual Communication BFA Students, or Instructor approval) and University Advanced StandingOffers a senior-level drawing experience, emphasizing drawing from imagination. Continues skill development in proper character structure and scene layout. May be repeated for a maximum of 6 credits toward graduation.Course Lab fee of $125 for support applies."
"ART 4710R","Photographic Illustration","Art (ART)","(3 Credits)","Prerequisite(s): University Advanced Standing; formal acceptance to Bachelor of Fine Arts (BFA) Program by portfolio review, or department approvalDevelops skills in illustrating concepts through photographic processes. Encourages students to work through assignments from their own personal emphasis of commercial or fine art image making styles. Explores contemporary trends, styles, and critical issues through slide presentations, readings, critiques and class discussions. Focuses on the development of interpretation and conceptual image making. May be repeated for a maximum of 6 credits toward graduation.Course Lab fee of $19 for equipment applies."
"ART 4740R","Advanced Photo Studies","Art (ART)","(3 Credits)","Prerequisite(s): University Advanced Standing; formal acceptance to Bachelor of Fine Arts (BFA) Program by portfolio review, or department approvalIntegrates all previous image making skills acquired into the students' visual vocabulary. Encourages students to further develop their own personal vision through more developed projects. Examines contemporary trends, styles, and critical issues through slide presentations, readings, critiques and class discussions. Investigates needed skills in running a business as a commercial and Fine Art photographer. Emphasizes conceptual image making. May be repeated for a maximum of 6 credits toward graduation.Course Lab fee of $19 for equipment applies."
"ART 4750","Exploratory Photographic Processes","Art (ART)","(3 Credits)","Prerequisite(s): University Advanced Standing; formal acceptance to Bachelor of Fine Arts (BFA) Program by portfolio review, or department approvalExplores deconstruction of the image in both a formal and conceptual process. Analyzes liquid emulsions, mixed media, encaustic, and alternative surfaces and materials. Examines the possibilities of the image beyond two-dimensional traditional photography.Course Lab fee of $19 for equipment applies."
"ART 4810R","Art and Design Internship","Art (ART)","(1-6 Credits)","Prerequisite(s): University Advanced Standing; formal acceptance to the Art and Design Bachelor of Arts (BA), Bachelor of Science (BS), or Bachelor of Fine Arts (BFA) degree and departmental approvalCombines classroom theory with related, practical job experience. Students works as employees of a business, agency, or institution while enrolled in classes related to their career/major. Course content is individualized with students setting objectives in concert with their internship advisor and their workplace supervisor. Internship enrollment must be pre-approved by the area coordinator and department internship advisor. Number of hours worked per week will determine number of credits granted. May apply a maximum of 6 credits toward graduation. May be graded credit/no credit."
"ART 4820","Professional Practices for the Visual Arts I","Art (ART)","(1 Credit)","Prerequisite(s): University Advanced Standing; declared Art & Design major; junior or senior status or department approvalFor Art and Design majors. Covers business topics related to visual arts professions, including standard policies and procedures, basic contracts and pricing methods, trade customs, ethical standards, and general business practices."
"ART 4830","Professional Practices for the Visual Arts II","Art (ART)","(1 Credit)","Prerequisite(s): University Advanced Standing; declared Art & Design major; junior or senior status or department approvalFor Art and Design majors. Introduces students to legal topics relevant to professions in the visual arts, including the principles of copyright, trademark, and contract law, as well as policies and laws that impact the production of creative work."
"ART 4840","Professional Presentation for the Visual Arts","Art (ART)","(1 Credit)","Prerequisite(s): University Advanced Standing; declared Art & Design major; junior or senior status or department approvalFor Art and Design majors. Covers topics related to preparing work for presentation and marketing work within visual arts professions, including building a professional website, preparing a professional portfolio, getting work ready for exhibition, and advertising/marketing work."
"ART 4850","Professional Writing for the Visual Arts","Art (ART)","(1 Credit)","Prerequisite(s): University Advanced Standing; declared Art & Design major; junior or senior status or department approvalFor Art and Design majors. Focuses on the development of advanced writing skills for visual arts professionals, including writing artists statements, biographies, critiques, critical reviews, exhibition labels, and content for social media platforms. Also focuses on understanding and tailoring communication for specific audiences."
"ART 4890","Senior Seminar","Art (ART)","(3 Credits)","Prerequisite(s): University Advanced Standing; Senior status and formal acceptance to the Art and Design Bachelor of Arts (BA), Bachelor of Science (BS), or Bachelor of Fine Arts (BFA) degree, or department approvalFor Art and Design majors. Covers standard policies and procedures used in the creation and marketing of visual arts. Includes estimating, pricing, trade customs, ethical standards, contracts, and other legal rights and issues. Explores job opportunities and self-employment options for visual artists."
"ART 4910R","Independent Study","Art (ART)","(1-3 Credits)","Prerequisite(s): University Advanced Standing, formal acceptance to the Art and Design Bachelor of Arts (BA), Bachelor of Science (BS), or Bachelor of Fine Arts (BFA) degree, and department approvalProvides an opportunity for upper division students to do individual research and experimentation within the areas of the Art and Design Program. Study is limited to advanced work beyond that which can be completed in existing available classes. A proposal must be submitted and approved by the department prior to enrollment. May be repeated for a maximum of 3 credits toward graduation."
"ART 4990","Senior Studio","Art (ART)","(3 Credits)","Prerequisite(s): University Advanced Standing, Senior status, formal acceptance to the Art and Design Bachelor of Arts (BA) or Bachelor of Science (BS), and department approvalFor Art and Design majors with senior status. Combines and integrates concepts, methodologies and skills developed in previous Art and Design course work, through the completion of a comprehensive project. Requires students to develop their own project/portfolio in consultation with a faculty advisor. Finished projects will demonstrate individual student skills and interests."
"ART 4990R","BFA Project","Art (ART)","(3 Credits)","Prerequisite(s): University Advanced Standing; Senior status and formal acceptance to Bachelor of Fine Arts (BFA) program by portfolio review or department approvalFocuses on the development and execution of a gallery exhibition or professional portfolio. Includes collaborative work with a gallery/museum professional in preparation of the exhibition's public viewing. May be repeated for a maximum of 6 credits toward graduation."
"ARTH 2710","Prehistoric Through Gothic Art History","Art History (ARTH)","(3 Credits)","Covers major trends in Western art from the Paleolithic period to the Gothic era, including elements of political, religious, cultural, literary, and philosophical elements as they impacted the development of art."
"ARTH 2710H","Prehistoric Through Gothic Art History","Art History (ARTH)","(3 Credits)","Covers major trends in Western art from the Paleolithic period to the Gothic era, including elements of political, religious, cultural, literary, and philosophical elements as they impacted the development of art."
"ARTH 2720","Renaissance Through Contemporary Art History","Art History (ARTH)","(3 Credits)","Covers major trends in Western art, from the Renaissance through the Modern era, including elements of political, religious, cultural, literary, and philosophical elements as they impacted the creation of art."
"ARTH 2720H","Renaissance Through Contemporary Art History","Art History (ARTH)","(3 Credits)","Covers major trends in Western art, from the Renaissance through the Modern era, including elements of political, religious, cultural, literary, and philosophical elements as they impacted the creation of art."
"ARTH 2800","Introduction to Art History Research and Methodology","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2720(ARTH 2710recommended),ENGL 1010orENGH 1005Develops needed skills to research in various fields related to the visual arts. Teaches how to prepare and organize a research paper. Focuses on historical methodologies. Studies critical reading, thinking, and writing. It is strongly recommended that students take this class by their second year or before taking upper-division Art History courses."
"ARTH 3000R","Special Topics in Art History","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2710orARTH 2720and University Advanced StandingExplores topics within art and architectural history. Topics will change each semester to reflect the research activities and interests of the instructor (e.g., ""The History of Victorian Art & Design"", ""The History of Rococo Painting & Sculpture""). May be repeated for a maximum of 6 credits toward graduation."
"ARTH 3010","History of Design and Visual Arts","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2720orARTH 2720H, (ENGL 1010orENGH 1005), (Art and Design Sophomore status), and University Advanced StandingPresents a history of graphic design, illustration, and photography apart from the study of traditional art history. Explores the impact of major movements, technologies, and innovations on present-day graphic design. Includes lectures, group projects, and field trips."
"ARTH 3015","Ancient Near Eastern Art and Architecture","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2710(ARTH 2720recommended), (ENGL 1010orENGH 1005), and University Advanced StandingStudies the art and architecture of various cultures of ancient Mesopotamia and the neighboring regions from approximately 12,000 BCE to 500 CE. Explores the broader cultural, historical, and religious events and developments of the cultures and periods covered. Includes lectures and class discussions."
"ARTH 3020","Ancient Greek Art and Architecture","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2710(ARTH 2720recommended),ENGL 1010orENGH 1005, and University Advanced StandingFocuses on the art and architecture of Ancient Greece and Greek-speaking areas, such as Asia Minor and Sicily, from the 8th century BCE to 31 BCE. Explores and interprets the influence of ancient Greeks on the classical culture as well as on the modern world. Analyzes art and architecture of the Archaic period, Classical period, and Hellenistic period in relation to styles, artistic schools, enigmas of connoisseurship, democracy and colonialism, and issues that pertain to the modern world, such as the repatriation of ancient artworks."
"ARTH 3025","Roman Art and Architecture","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2710(ARTH 2720recommended),ENGL 1010orENGH 1005, and University Advanced StandingFocuses on the art and architecture of ancient Rome and Italy, including the neighboring regions, such as North Africa. Scrutinizes the influence of Roman culture over the ancient Mediterranean and the modern world from 800 BCE to 313 CE. Investigates art and architecture of the Villanovans, Etruscans, Republican Rome, Imperial Rome, and early Late Antiquity. Examines the ingenuity of Roman architects and engineers, art and power, and issues relevant to the modern world, such as the relationship of state ideology and artistic production"
"ARTH 3030","Medieval Art and Architecture","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2710(ARTH 2720recommended),ENGL 1010orENGH 1005, and University Advanced StandingExamines major styles, cultural influences, and developments in the arts of the middle ages. Analyzes the aftermath of the fall of Rome in the fifth century and the rise of Christianity and its impact on Early Christian and Byzantine art. Traces the development Romanesque and Gothic architecture in Europe."
"ARTH 3040","Renaissance Art History","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2710(ARTH 2720recommended),ENGL 1010orENGH 1005, and University Advanced StandingStudies art and architecture in Italy between 1250 and 1550, and explores artistic style, patronage, historical influences, and broad cultural influences on art. Includes lectures and class discussion on the major art works and artists in Florence, Rome and Venice."
"ARTH 3050","Southern Baroque Art History","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2720(ARTH 2710recommended),ENGL 1010orENGH 1005, and University Advanced StandingStudies major art works and artists in Italy, Spain, and France during the 17th Century. Explores the artistic, historical, religious, and broad cultural influences on the art of this period."
"ARTH 3055","Northern Baroque Art History","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2720,ENGL 1010orENGH 1005, and University Advanced StandingStudies major artists and artworks of northern Europe during the 17th century. Explores the artistic, historical, religious, and broad cultural influences on the art of this period, primarily focusing on artists working in Flanders and the Dutch Republic, as well as those from surrounding northern regions."
"ARTH 3060","Nineteenth-Century Art History","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2720(ARTH 2710recommended),ENGL 1010orENGH 1005, and University Advanced StandingStudies leading artists and movements of the 19th century, emphasizing artistic developments in Europe between 1750 and 1900, primarily in France. Explores the broad historical, social, cultural, and philosophical changes that took place and influenced the visual arts of the century. Includes lecture and class discussions."
"ARTH 3070","Modern Art and Architecture History","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2720,ENGL 1010orENGH 1005, and University Advanced StandingStudies leading artists, artworks, and movements. Explores the broad cultural, historical, and philosophical influences on modern art and architecture. Includes lectures and class discussions on modern art and architecture."
"ARTH 3080","History of Architecture","Art History (ARTH)","(3 Credits)","Prerequisite(s): (ARTH 2710orARTH 2720or B-ARCH degree student with department approval), (ENGL 1010orENGH 1005), and University Advanced StandingSurveys developments in architecture over the centuries, focusing on a variety of periods and leading innovators. Includes the role of technology as well as the broad cultural background in which the architecture was created."
"ARTH 3090G","Introduction to Non Western Ancient Art","Art History (ARTH)","(3 Credits)","Prerequisite(s): (ARTH 2710orARTH 2720), (ENGL 1010orENGH 1005), and University Advanced StandingIntroduces students to the art and architecture of the non-western cultures of East Asia, Southeast Asia, Sub-Saharan Africa, Islam, Oceania and the Americas from before the period of Western Colonialism and domination (the course may focus on all or only one of these areas depending on faculty expertise). Places Non-Western art into its native context and discusses the religious, cultural, political, and philosophical world views in which art and architecture were produced in contrast to Western stereotypes or biases of Non-Western cultures."
"ARTH 3100","History of American Art and Architecture","Art History (ARTH)","(3 Credits)","Prerequisite(s): (ARTH 2710orARTH 2720or B-ARCH degree student with department approval), (ENGL 1010orENGH 1005), and University Advanced StandingStudies leading artists, architects and movements in America from the colonial era to the 1950s. Explores the aesthetic, social, political, and technological changes that impacted the development of art and architecture in America, with an emphasis on the styles and movements of the nineteenth and twentieth centuries. Includes lecture and class discussions."
"ARTH 3110","The History of Illustration","Art History (ARTH)","(3 Credits)","Prerequisite(s): University Advanced StandingSurveys the history of illustration as visual communication. Discusses major movements and the influence of technological advancements in printing and broadcast media on the field of illustration. Focuses primarily on the period from 1860 to the present."
"ARTH 3120","History of Contemporary Art","Art History (ARTH)","(3 Credits)","Prerequisite(s): (ARTH 2710orARTH 2720), (ENGL 1010orENGH 1005), and University Advanced StandingStudies themes and trends related to contemporary art. Explores the diverse influences that impacted art from late modernism to the twenty-first century. Emphasis will be given to understanding the pluralism of international contemporary art from the last three decades. Includes lecture and class discussions."
"ARTH 3200","The History of Photography","Art History (ARTH)","(3 Credits)","Prerequisite(s): (ARTH 2710orARTH 2720) and University Advanced StandingTraces the different directions photography has taken since its inception, using the social and cultural environment as a context. Investigates the ever-increasing use of photography by artists in the creative process from the first uses of the camera obscura to the present. Discusses the developments that set the stage for the ""invention"" of photography and how photography changed the role of artists in the 19th and 20th centuries. Covers documentary photography and the rise of fine art photography as separate art forms."
"ARTH 3300","Introduction to Museum Studies","Art History (ARTH)","(3 Credits)","Prerequisite(s): Students must be a declared Art and Design major (or admittance to class by instructor) and have taken eitherARTH 2710orARTH 2720, University Advanced Standing.Introduces students to theoretical knowledge and practical skills needed to work in the museum environment. Teaches the basic functions and operations of museums, as well as art historical connections to these nonprofit organizations."
"ARTH 3310","Art Theory and Criticism","Art History (ARTH)","(3 Credits)","Prerequisite(s): [ARTH 2710orARTH 2720or (HUM 2010andHUM 2020)] and University Advanced StandingExamines art theories, explores ideas related to content and understanding the meaning in art by emphasizing interpretation and judgment. Integrates theories and concepts related to both historical and contemporary art history through critical writings and artist statements."
"ARTH 3400","Arts Management","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2720and University Advanced StandingStudies trends, themes, and historical developments related to arts and cultural management. Analyzes the economic, political and social environments in which artists and art organizations operate, including the consideration of legal, ethical, and policy issues. Explores such topics as freedom of expression, arts accessibility, art dealership, corporate partnerships, arts leadership, and globalization of the arts. Investigates the relationships between institutions, businesses, and museums related both to art history and to the contemporary art market."
"ARTH 3500G","Latin American Art and Architectural History","Art History (ARTH)","(3 Credits)","Prerequisite(s): (ARTH 2710orARTH 2720), (ENGL 1010orENGH 1005), and University Advanced StandingSurveys visual culture of the arts and architecture of Latin America, specifically, Mexico, Central America and South America from its Pre-Columbian roots, through the Colonial Period, Independence, and to contemporary trends in Latin American Art in the 21st century. Concentrates on the complicated interactions between indigenous cultures and imported styles, particularly during the colonial and independence periods, documenting the emergence of a truly unique Latin American identity forged in the synthesis of these sometimes complimentary and often competing cultures."
"ARTH 4000R","Art History Seminar","Art History (ARTH)","(3 Credits)","Prerequisite(s):ARTH 2710,ARTH 2720, 6-credits upper-division ARTH, (ENGL 1010orENGH 1005), and University Advanced StandingExplores topics within Art and Architectural History. Topics will change each semester to reflect the research activities and interests of the instructor (e.g., ""The Life and Art of Michelangelo,"" ""The Current State of Gender Studies in Art History""). May be repeated for a maximum of 12 credits toward graduation."
"ASTR 1040","Elementary Astronomy","Astronomy (ASTR)","(3 Credits)","Introduces astronomy and cosmology.  Provides a physics-based overview of the solar system, the lives and deaths of stars, galaxies, and the evolution of the Universe. Explores the basic principles of physics and light, the tools of astronomy, and interesting concepts such as the Big Bang and black holes."
"ASTR 1040H","Elementary Astronomy","Astronomy (ASTR)","(3 Credits)","Prerequisite(s):MATH 1050orMATH 1055As an honors section, this course requires a greater level of engagement and greater level of proficiency on the part of the student. Introduces astronomy and cosmology. Provides a physics-based overview of the solar system, the lives and deaths of stars, galaxies, and the evolution of the Universe. Explores the basic principles of physics and light, the tools of astronomy, and interesting concepts such as the Big Bang and black holes."
"ASTR 1070","Cultural Astronomy in Our Lives","Astronomy (ASTR)","(3 Credits)","Explores the visible sky as seen with the naked eye. Presents examples of cultural interpretations of the sun, moon, planets and stars, methods of keeping calendars, and changes that occur through the seasons. Studies the motions of the planets, including the earth, and changes in the sky from different latitudes. Investigates how astronomy has impacted the lives of people throughout the ages and around the world. Includes extensive use of the UVU planetarium, nighttime observation, illustrated lectures, and class demonstrations."
"ASTR 1070H","Cultural Astronomy in Our Lives","Astronomy (ASTR)","(3 Credits)","Explores the visible sky as seen with the naked eye. Presents examples of cultural interpretations of the sun, moon, planets and stars, methods of keeping calendars, and changes that occur through the seasons. Studies the motions of the planets, including the earth, and changes in the sky from different latitudes. Investigates how astronomy has impacted the lives of people throughout the ages and around the world. Includes extensive use of the UVU planetarium, nighttime observation, illustrated lectures, and class discussion."
"ASTR 1080","Life in the Universe","Astronomy (ASTR)","(3 Credits)","Presents a general introduction to the scientific method of understanding life, its origins, and its place in the universe. Discusses the philosophy governing the scientific view of learning about life. Treats in detail what life is, the adaptability of life and how it evolves, why Earthlike conditions resulted in life as we know it, what other environmental conditions might sustain life, and where life may be found beyond Earth."
"ASTR 2040","Intermediate Astronomy","Astronomy (ASTR)","(3 Credits)","Prerequisite(s):PHYS 2210Introduces astronomy and cosmology with an emphasis on the physical principles underlying astronomical phenomena. Provides a physical and mathematical overview of the solar system, the nature and evolution of stars, galaxies, dark matter and dark energy, the large scale structure of the Universe, the Big Bang, and Inflation."
"ASTR 2900R","Independent Study","Astronomy (ASTR)","(1-5 Credits)","For students interested in advanced topics in astronomy and cosmology. Students may choose their own course of study under the guidance of an assigned faculty member."
"ASTR 3050","Astrophysics I","Astronomy (ASTR)","(3 Credits)","Prerequisite(s):PHYS 2220,MATH 1220, and University Advanced StandingCovers the physics of stars, stellar structure and evolution, and the solar system. Treats in detail the current methods of astronomical data collection and analysis. Discusses the mathematics of the laws of stellar structure and their implications for the birth, life, and death of stars."
"ASTR 3060","Astrophysics II","Astronomy (ASTR)","(3 Credits)","Prerequisite(s):PHYS 2220,MATH 1220,ASTR 3050, and University Advanced StandingCovers the physics of galaxies and cosmology. Treats in detail the current methods of astronomical data collection and analysis as it relates to these topics. Discusses the mathematics of the Theories of Relativity and its implications for the origin and structure of the Universe."
"ASTR 4100","Brown Dwarfs and Exoplanets","Astronomy (ASTR)","(3 Credits)","Prerequisite(s):PHYS 2220,MATH 1220, and University Advanced StandingPre- or Corequisite(s): PHYS 3100Provides an advanced, calculus-based introduction to the rapidly evolving field of brown dwarfs and extrasolar planets (exoplanets). Includes topics related to the theory of substellar objects, planetary formation, planetary interiors, planetary atmospheres, planetary orbits, and observational methods for detecting and characterizing brown dwarfs and exoplanets."
"ASTR 4350","Research Methods in Astronomy","Astronomy (ASTR)","(3 Credits)","Prerequisite(s): Instructor Approval and University Advanced StandingPresents directed topics in research methods in astronomy. Prepares students to conduct astronomy research projects. Emphasizes practical methodologies in measurement, software, error analysis, and statistical analysis. Requires a class project. May require use of specialized astronomical image processing software (e.g., IRAF and PyRAF) and other programming languages. Includes practice producing oral presentations, posters and journal articles using contemporary software and LaTeX."
"AUTS 2500G","Understanding the Autism Spectrum","Autism Studies (AUTS)","(3 Credits)","Prerequisite(s):ENGL 1010orENGH 1005(with C or higher) or instructor approval.Discusses autism beginning with the history of the diagnostic category and moving through contemporary issues of etiology, neurobiology, prevalence, assessment, treatment, education, policy, and community impact and inclusion. Emphasizes principles of interdisciplinary care, cultural competence, family centered approaches, and life course perspective."
"AUTS 3810","Autism Across the Lifespan I Infants and Children","Autism Studies (AUTS)","(3 Credits)","Prerequisite(s):AUTS 2500Gand University Advanced StandingExamines key issues related to infants and children who are diagnosed with an autism spectrum disorder and the impact on family and communities. Emphasizes principles of interdisciplinary care, cultural competence, family-centered approaches, and life course perspective."
"AUTS 3820G","Autism across the Lifespan II Teens and Adults","Autism Studies (AUTS)","(3 Credits)","Prerequisite(s): University Advanced Standing andAUTS 2500GExamines key issues related to teens and adults diagnosed with an Autism Spectrum Disorder and the impact on family and communities. Emphasizes principles of interdisciplinary care, cultural competence, family-centered approaches, and life course perspective."
"AUTS 3850","Autism Assessment and Treatment","Autism Studies (AUTS)","(3 Credits)","Prerequisite(s):AUTS 2500Gand University Advanced StandingExamines best practices in the assessment and treatment of language, adaptive skills, and educational levels. Focuses on the current standards in diagnosing autism. Provides practice opportunities of evidence-based autism treatments."
"AUTS 4650","Autism and Applied Behavior Analysis","Autism Studies (AUTS)","(3 Credits)","Prerequisite(s):AUTS 2500GorEDSP 3400Gand University Advanced StandingDescribes the scientific principles of applied behavior analysis and how they relate to autism intervention. Discusses principles of single case designs, antecedents, reinforcement, consequences, and behavior modification."
"AUTS 4810R","Field Placement","Autism Studies (AUTS)","(1-3 Credits)","Prerequisite(s):AUTS 2500G,AUTS 3810,AUTS 3820GAUTS 4650,AUTS 3850, and University Advanced StandingPre- or Corequisite(s):AUTS 4820R(Suggested to be completed during the first semester of the internship)Provides a generalist base for practice that involves an on-site, supervised field agency practicum. Makes connections between classroom learning and learning that takes place in the on-site field practicum. Supports supervised practice hours in a local agency setting. May be repeated for a maximum of 3 credits toward graduation. May be graded credit/no credit."
"AUTS 4820R","Group Autism Seminar","Autism Studies (AUTS)","(1 Credit)","Prerequisite(s):AUTS 2500Gand University Advanced StandingCorequisite(s):AUTS 4810RPre- or Corequisite(s):AUTS 3810orAUTS 3820GorAUTS 3850orAUTS 4650Provides a generalist base for autism practice in a weekly seminar. Integrates classroom learning with learning that takes place in the on-site field practicum. May be repeated for a maximum of 3 credits toward graduation. May be graded credit/no credit."
"AUT 1000","Survey of Automotive Technology","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1005Presents basic automotive repair lessons on ignition and fuel systems, brakes, CV joints, and emissions for state inspections. Discusses electrical accessories, computerized engine controls, and chassis components."
"AUT 1001","Automotive Skills and Safety Training","Auto Mechanics (AUT)","(1 Credit)","Introduces automotive shop safety, pollution prevention, hazardous waste handling, Internet-based electronic service information, diagnostic scan tools, ASE certifications, safety inspection certifications, emissions inspection certifications, developing job interview skills, and resume writing."
"AUT 1005","Survey of Automotive Lab","Auto Mechanics (AUT)","(1 Credit)","Corequisite(s):AUT 1000Introductory course for those interested in Automotive Technology. Offers basic automotive repair lab experiences on proper and safe equipment usage, vehicle construction, engine operation, steering and suspension components, brakes, measuring and diagnostic tools.Tool room fee of $19 for equipment applies."
"AUT 1010","Maintenance and Light Repair","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1015recommendedStudies the basics of automotive systems, and the basic maintenance of automotive care. Studies domestic and imported passenger cars and light trucks, including an overview of hybrid and electric vehicle technologies."
"AUT 1015","Maintenance and Light Repair Lab","Auto Mechanics (AUT)","(1 Credit)","Corequisite(s):AUT 1010Studies the basics of automotive systems, and the basic maintenance of automotive care. Studies domestic and imported passenger cars and light trucks, including an overview of hybrid and electric vehicle technologies."
"AUT 1020","Automotive Service Skills","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1025Explores automotive systems, both mechanical and electrical. Emphasizes characteristics and components of steering, suspension, electrical, brakes, and drivetrain systems. Describes the proper removal and installation of the above-mentioned systems."
"AUT 1025","Automotive Service Skills Lab","Auto Mechanics (AUT)","(1 Credit)","Corequisite(s):AUT 1020Explores automotive systems, both mechanical and electrical. Emphasizes characteristics and components of steering, suspension, electrical, brakes, and drivetrain systems. Describes the proper removal and installation of the above-mentioned systems."
"AUT 1110","Brake Systems","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1110LRecommendedFor automotive majors and other interested community members. Covers the principles of automotive braking including hydraulic theory, diagnosis, and service of brake systems. Studies drum, disc, and power units. Includes wheel bearing adjustments, packing, and troubleshooting. Discusses tire construction including both lateral and radial run out and wheel balancing techniques.Software fee of $10 appliesLab access fee of $15 for computers applies."
"AUT 1110L","Brake Systems Lab","Auto Mechanics (AUT)","(1 Credit)","Pre- or Corequisite(s):AUT 1110Provides hands on brake systems instruction, including drum, disc, and power units. Includes wheel bearing adjustments, packing, and troubleshooting. Labs include tire construction, both lateral and radial run out and wheel balancing techniques.Tool room fee of $19 for equipment applies.Course Lab fee of $17 for computers applies."
"AUT 1120","Powertrain Systems","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1125Develops skills and knowledge about Manual and automatic transmission/transaxles. Develops skills and knowledge about driveline components. Covers the function, construction, operation, inspection, troubleshooting, and servicing of front, rear, and four-wheel drive power transmission devices used in passenger cars and light trucks. Introduces current safety procedures for EV vehicles and hybrid technology. Software fee of $10 applies. Lab access fee of $15 for computers applies."
"AUT 1125","Powertrain Systems Lab","Auto Mechanics (AUT)","(1 Credit)","Pre- or Corequisite(s):AUT 1120Explores basic diagnosis and repair of manual transmissions including transaxles, differentials, drive shafts, and four wheel drive components. Introduces proper operation of clutches with torque and gear application. Tool room fee of $19 for equipment applies. Course Lab fee of $16 for materials applies."
"AUT 1130","Engine Mechanical","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1135RecommendedExplores the acquisition of practical skills needed for accurate internal combustion engine diagnosis and repair. Studies all phases of engine rebuilding and basic machine work. Teaches precision measurement techniques used in industry. Presents procedures for disassembly and reassembly of engine units, service, and technical data. Includes basic gasket technologies and fastener use. Software fee of $10 applies. Lab access fee of $15 for computers applies."
"AUT 1135","Engine Mechanical Lab","Auto Mechanics (AUT)","(1 Credit)","Corequisite(s):AUT 1130Explores the acquisition of practical skills needed for accurate internal combustion engine diagnosis and repair. Studies all phases of engine rebuilding and basic machine work. Teaches precision measurement techniques used in industry. Presents procedures for disassembly and reassembly of engine units, service, and technical data. Includes basic gasket technologies and fastener use. Tool room fee of $19 for equipment applies. Course Lab fee of $17 for materials applies."
"AUT 1160","Automotive Electrical Systems","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1165Lab RecommendedExplores fundamental electrical principles and theories that are essential to understanding how electricity works in various applications. Includes the basics of electrical circuits in both series and parallel configurations, as well as key concepts such as voltage, current, resistance, capacitance, and inductance. Teaches Ohm's Law, the relationship between electricity and magnetism, and the theoretical underpinnings of circuit behavior. Covers the function and analysis of wiring diagrams, and the operation of relays in electrical circuits. Provides a foundation in electrical theory that is critical for developing a solid understanding of electrical systems in both automotive and industrial settings."
"AUT 1165","Automotive Electrical Systems Lab","Auto Mechanics (AUT)","(1 Credit)","Pre- or Corequisite(s):AUT 1160Applies the electrical theories learned in the classroom to hands-on experiments and diagnostics. Focuses on constructing and analyzing electrical circuits in both series and parallel configurations. Uses various testing tools, including Digital Volt Ohm Meters (DVOM) and test lights, to measure voltage, current, and resistance, as well as to troubleshoot electrical systems. Provides practical experience in reading and interpreting wiring diagrams, testing relays, and diagnosing common electrical issues. Includes hands-on experience that will help students develop the practical skills needed to work effectively with electrical systems in real-world applications. Tool room fee of $19 for equipment applies. Course Lab fee of $17 for materials applies."
"AUT 1170","Engine Electrical Systems","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1175RecommendedProvides a comprehensive study of batteries, starting systems, and charging systems, focusing on their fundamental functions and fault diagnostics. Explores basic electrical system diagnostics, computer functions within electrical systems, and the principles of pulse width modulation. Introduces the use of oscilloscopes for diagnostics and cover safety procedures for working with electric and hybrid vehicle batteries."
"AUT 1175","Engine Electrical Systems Lab","Auto Mechanics (AUT)","(1 Credit)","Corequisite(s): AUT1170Applies hands-on training in diagnosing and repairing batteries, starting systems, and charging systems. Focuses on performing electrical system diagnostics using tools like oscilloscopes and will test relays, starting circuits, and charging systems. Focuses on the application of pulse width modulation in electrical circuits and emphasize safety protocols for handling electric and hybrid vehicle batteries.Tool room fee of $19 for equipment applies. Course Lab fee of $17 for materials applies."
"AUT 1210","Steering and Suspension Systems","Auto Mechanics (AUT)","(2 Credits)","Corequisite(s):AUT 1215RecommendedExplores nomenclature, theory, and service procedures for passenger car and light-truck suspension and steering systems, including computer-controlled power steering and suspension systems. Provides instruction in two-wheel and four-wheel electronic systems and presents alignment methods, incorporating computerized tools. Covers advanced wheel and tire service topics. Explores advanced topics and service procedures for hybrid and electric vehicle steering and suspension systems, including ADAS.Software fee of $10 applies. Lab access fee of $15 for computers applies."
