"course_code","course_title","department","credits","description"
"CYAF911","Practicum: Experiential Learning Experiences in Childhood Obesity PreventionCrosslisted withNUTR 911","Child, Youth and Family Studies (CYAF)","Credit Hours:1","Description:An applied, monitored, and supervised field based learning experience. Gain practical experience as they follow a negotiated and/or directed plan of study. The purpose of this course is to provide students with transdisciplinary experiential learning experiences related to childhood obesity prevention or treatment. Students will work with the course instructor to determine a practicum site that meets the student's interests and the requirements of the course. Students will work collaboratively with a transdisciplinary team of individuals at the practicum site to meet the course student learning outcomes through hands on experiences."
"CYAF920","Teaching Seminar and PracticumCrosslisted withNUTR 920,TMFD 920","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Supervised classroom experiences designed to develop competencies in teaching at the college level."
"CYAF930","Sociological/Anthropological Research Methods in EducationCrosslisted withEDPS 930,NUTR 930,TEAC 930","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF930A","Ethnographic MethodsCrosslisted withEDPS 930A,NUTR 930A,TEAC 930A,ANTH 930A","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF930B","Special Topics in Qualitative and/or Quantitative Research MethodsCrosslisted withEDPS 930B,NUTR 930B,TEAC 930B","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF930D","Discourse Analysis Across School, Home and Community SettingsCrosslisted withEDPS 930D,NUTR 930D,TEAC 930D","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF930E","Introduction to Linguistic Analysis of Classroom InteractionCrosslisted withEDPS 930E,NUTR 930E,TEAC 930E","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF930J","Hermeneutic Traditions in EducationCrosslisted withEDPS 930J,NUTR 930J,TEAC 930J","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF930K","Quantitative Research Traditions in EducationCrosslisted withEDPS 930K,NUTR 930K,TEAC 930K","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF930M","Introduction to Multimodal Textual AnalysisCrosslisted withEDPS 930M,NUTR 930M,TEAC 930M","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Empirical and theoretical research into the sociocultural problems and the lived experiences of people across educational, family and community settings."
"CYAF951","Theoretical Foundations of Marriage and Family Therapy","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:General systems theory, its derivations and application in family therapy. Family therapy's history, contributions, current theorists, and approaches."
"CYAF952","Psychopathology and Dysfunctional Interactions","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Psychological, behavioral and emotional disorders identified in the Diagnostic and Statistical Manual and various interpersonal dysfunctions. Interpersonal antecedents and consequences of these disorders. Integration of individual and family diagnosis. Research supporting treatment from a family systems approach."
"CYAF953","Issues and Ethics for Family Professionals","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Ethical and professional issues that family professionals confront as they assist families to cope with problems and strengthen family systems."
"CYAF954","Assessment in Family Therapy","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Assessment of family systems using objective and subjective measures for the purpose of clinical intervention and research."
"CYAF955","Clinical Family Therapy","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Didactic training and supervised laboratory/clinic-based experiences in marriage and family therapy."
"CYAF956","Couples and Sex Therapy","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:This course examines sexual functioning through a systemic perspective as it relates to clinical practice with individual adults and couples. Research and theories pertaining to sexual development, sexual behavior and expression, and relational sexual functioning are explored. Assessment and treatment of sexual and associated partner relational dysfunctions are examined from theoretical and applied perspectives."
"CYAF957","Theory and Practice of Medical Family Therapy","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Introduces theory, concepts and practice of medical family therapy. Learn about collaborative healthcare, medical specializations and terminology, assessments commonly used in healthcare settings, and the ways in which biopsychosocial components of patients' and families' lives may impact their experience of health and illness. Begin applying the knowledge and skills learned to clinical practice."
"CYAF958","Families, Health, and Illness in a Collaborative Care Context","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Gain an in-depth understanding of the impact of illness and disease on individuals, couples, and families. Particular emphasis will be on the meaning individuals and families construct surrounding the illness experience. Learn about the interplay between physical, emotional, interpersonal, and spiritual domains of health and the variety of ways in which people experience illness. Highlights the ways in which medical family therapists can intervene and assist individuals, couples, and families who are coping with illness."
"CYAF959","Applied Medical Family Therapy","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Learn about integrated behavioral health care and collaborative care through interactive experiences and guest presenters. Increase awareness of the variety of ways in which collaborative health care is practiced."
"CYAF961","Seminar in Parent/Child Relationships","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Relationships between parents and children from the developmental, contextual, and life-span perspectives. Theoretical, methodological, and applied implications of research."
"CYAF970","Advanced Early Childhood Education","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Advanced philosophy, procedures, and policies relating to early childhood education at the nursery school-kindergarten level and care of children outside the home."
"CYAF971","Seminar in Child Development","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Analysis of major studies and current literature in Child Development/Early Childhood Education."
"CYAF972","Theories of Human Development and Family Relations","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Theoretical basis of child study and family analysis. Critical evaluation of methods and theories in child development, family relations, and human development from an integrative and holistic perspective."
"CYAF973","Social Processes in Children","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Synthesis of current and historical perspectives in theory and research on children's social development including multiple contexts for socialization/individuation."
"CYAF974","Seminar in Infant and Early Childhood Mental Health","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Overview of the field of infant mental health and in-depth analysis of research on infant mental health."
"CYAF982","International Research Methods for Advanced Global Scholars","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Introduction to the intricacies of conducting research in countries other than the US. The course is divided into two sections. Section I prepares for successful global research by focusing on cultural competence and sensitivity, developing international relationships and collaborations, and global professional ethics.  Section II will focus on applications of these concepts by introducing a variety of successful approaches and research methodologies through the international research of CEHS faculty. The emphasis will be on qualitative and quantitative research methods used across the multiple disciplines represented in the college."
"CYAF983","Research Methods for Relational Dynamics","Child, Youth and Family Studies (CYAF)","Credit Hours:3","Description:Examination of research methods used in family science, focusing on helping students to develop the knowledge and skill needed to evaluate and conduct research in which the family is the primary unit of analysis."
"CYAF995","Doctoral Seminar","Child, Youth and Family Studies (CYAF)","Credit Hours:1-9","Description:Develop, execute and report on one or more projects on an individual or small group basis. Immersion in outcome-based scholarly activities with a faculty mentor. The interaction between research and practice."
"CYAF996","Scholarly Practice and Discovery","Child, Youth and Family Studies (CYAF)","Credit Hours:1-6","Description:Investigation related to family and consumer sciences."
"CYAF997","Advanced Practicum in Family Therapy","Child, Youth and Family Studies (CYAF)","Credit Hours:1-12","Description:Supervised marital and family therapy in university and community agencies."
"CYAF998","Special Topics in Human SciencesCrosslisted withNUTR 998,TMFD 998","Child, Youth and Family Studies (CYAF)","Credit Hours:1-3",""
"CYAF999","Doctoral Dissertation","Child, Youth and Family Studies (CYAF)","Credit Hours:1-24",""
"CIVE810","Sustainable InfrastructureCrosslisted withCIVE 410","Civil Engineering (CIVE)","Credit Hours:1","Description:Introduction to infrastructure sustainability.  Overview of the Envision framework for evaluating infrastructure sustainability.  Use of the Envision framework for evaluation of real-world projects to improve their sustainability."
"CIVE819","Flow Systems DesignCrosslisted withCIVE 419","Civil Engineering (CIVE)","Credit Hours:3","Description:Application of hydraulic principles to the design of water distribution systems, wastewater and stormwater collection systems, channelized flow systems, and treatment facilities."
"CIVE821","Environmental Engineering Chemistry","Civil Engineering (CIVE)","Credit Hours:3","Description:Concepts from inorganic and organic chemistry. Thermodynamics and kinetics of acid and base reactions, carbonate chemistry, air-water exchange, precipitation, dissolution, complexation, oxidation-reduction, and sorption. Chemical speciation in aquatic systems."
"CIVE822","Pollution Prevention: Principles and PracticesCrosslisted withBSEN 422,BSEN 822,CIVE 422","Civil Engineering (CIVE)","Credit Hours:3","Description:Introduction to pollution prevention (P2) and waste minimization methods. Practical applications to small businesses and industries. Legislative and historical development of P2 systems analysis, waste estimation, P2 methods, P2 economics, and sources of P2 information."
"CIVE823","Physical and Chemical Treatment Processes in Environmental Engineering","Civil Engineering (CIVE)","Credit Hours:3","Description:Evaluation and analysis of physical and chemical unit operations and processes applied to the treatment of water, wastewater, and hazardous wastes."
"CIVE824","Solid and Hazardous Waste ManagementCrosslisted withCIVE 424","Civil Engineering (CIVE)","Credit Hours:3","Description:Planning, design and operation of solid and waste collection processing, treatment, and disposal systems including materials, resources and energy recovery systems."
"CIVE825","Design of Water Treatment FacilitiesCrosslisted withCIVE 425","Civil Engineering (CIVE)","Credit Hours:3","Description:Analysis of water supplies and design of treatment and distribution systems."
"CIVE826","Design of Wastewater Treatment and Disposal FacilitiesCrosslisted withCIVE 426","Civil Engineering (CIVE)","Credit Hours:3","Description:Analysis of systems for wastewater treatment and disposal."
"CIVE829","Biological Waste Treatment","Civil Engineering (CIVE)","Credit Hours:3","Description:Principles of biological processes and their application in the design of waste treatment systems."
"CIVE830","Fundamentals of Water Quality ModelingCrosslisted withCIVE 430","Civil Engineering (CIVE)","Credit Hours:3","Description:Comprehensive study of water quality and the effects of various water pollutants on the aquatic environment; modeling of water quality variables."
"CIVE831","Advanced Soil Mechanics","Civil Engineering (CIVE)","Credit Hours:3","Description:Application of the effective stress principle to shear strength of cohesive soil; analysis of stability of slopes. Development of continuum relationships for soil; solutions for stresses and displacements for an elastic continuum. Solution of the consolidation equation for various initial and boundary conditions."
"CIVE833","Earth Retaining Systems and Slope Stability","Civil Engineering (CIVE)","Credit Hours:3","Description:Design and analysis of earth retaining and slope stability systems."
"CIVE836","Foundation EngineeringCrosslisted withCIVE 436","Civil Engineering (CIVE)","Credit Hours:3","Description:Subsoil exploration and interpretation; selection of foundation systems; determination of allowable bearing capacity and settlement; design of deep foundations; pile driving analysis; control of groundwater."
"CIVE839","Introduction to Bridge Engineering","Civil Engineering (CIVE)","Credit Hours:3","Description:Types of Bridges, Site Design Overview, Highway Bridge Loading, Bridge Analysis, Bridge Deck Slabs, Prestressed Concrete Bridge Design, Steel Bridge Design, Substructure Design, Fatigue and Bridge Rating."
"CIVE842","Structural Dynamics","Civil Engineering (CIVE)","Credit Hours:3","Description:Concepts of Newtonian and Lagrangian mechanics for dynamical systems. Free and forced vibration of linear single-degree-of-freedom systems and multiple degree-of-freedom systems. Harmonic, periodic, pulse, arbitrary, and earthquake response. Numerical evaluation of dynamic response and linear response spectrum concepts. Introduction to non-linear system response. Dynamic response of continuous beams."
"CIVE843","Advanced Structural AnalysisCrosslisted withCIVE 443","Civil Engineering (CIVE)","Credit Hours:3","Description:Matrix analysis methods and computer solutions for indeterminate structures.  Additional topics: static condensation, shear deformations, and non-prismatic members in matrix-based analyses, moment distribution method, load cases and load combinations for buildings and bridges, and influence lines and analysis for moving loads."
"CIVE844","Structural Design and PlanningCrosslisted withCIVE 444","Civil Engineering (CIVE)","Credit Hours:3","Description:Principles of design of steel and reinforced concrete structural building systems, planning of building vertical and horizontal load resisting systems, and bridge systems. Several design projects involve indeterminate analysis and design concepts for both steel and reinforced concrete."
"CIVE846","Steel Design IICrosslisted withCIVE 446","Civil Engineering (CIVE)","Credit Hours:3","Description:The principles and procedures used in design of steel buildings, design of plate girders, design and analysis of building systems, design and analysis of composite steel-concrete building systems, innovative building systems, introduction to seismic design of steel buildings. Plate buckling, beam, column and beam-column design, and frame stability. Introduction to connection design."
"CIVE847","Reinforced Concrete Design IICrosslisted withCIVE 447","Civil Engineering (CIVE)","Credit Hours:3","Description:Shear friction theory, strut-and-tie modeling, anchorage, deflection, slender and bi-axially loaded members, torsion, two-way action and punching shear, and footing design. Excel spreadsheets are developed and used for various design tasks."
"CIVE848","Reliability of StructuresCrosslisted withCIVE 448","Civil Engineering (CIVE)","Credit Hours:3","Description:Fundamental concepts related to structural reliability, safety measures, load models, resistance models, system reliability, optimum safety levels, and optimization of design codes."
"CIVE849","Introductory Finite Element Analysis in Solid Mechanics","Civil Engineering (CIVE)","Credit Hours:3","Description:Matrix methods of analysis. The finite element stiffness method with a focus on solid mechanics. Isoparametric elements formulation based on energy principles. Perform finite element analyses using commercial software."
"CIVE850","Prestressed Concrete","Civil Engineering (CIVE)","Credit Hours:3","Description:Analysis and design of prestressed concrete members. Axial force, bending, shear, torsion, prestress losses, initial and long-term deflection, partial prestressing, statically indeterminate structures."
"CIVE852","Water Resources DevelopmentCrosslisted withCIVE 452","Civil Engineering (CIVE)","Credit Hours:3","Description:Theory and application of systems engineering with emphasis on optimization and simulation techniques for evaluating alternatives in water resources developments related to water supply, flood control, hydroelectric power, drainage, water quality, water distribution, irrigation, and water measurement."
"CIVE853","GIS in Water Resources","Civil Engineering (CIVE)","Credit Hours:3","Description:Familiarization with a wide range of spatial information and used in hydrologic and water resources analysis. Development of expertise in GIS systems, especially ArcGIS. Digital mapping and analysis of water resources information. Hydrologic terrain analysis using digital elevation models. Integration of time series and geospatial data. Hydrologic Information Systems. River and watershed networks. Evapotranspiration, Precipitation (PRISM), Soil, and Landuse maps, and databases. Use of Remote Sensing tools."
"CIVE854","Hydraulic Engineering","Civil Engineering (CIVE)","Credit Hours:3","Description:Fundamentals of hydraulics with applications of mechanics of solids, mechanics of fluids, and engineering economics to the design of hydraulic structures. Continuity, momentum, and energy principles are applied to special problems from various branches of hydraulic engineering."
"CIVE855","Nonpoint Source Pollution Control EngineeringCrosslisted withBSEN 455,BSEN 855,CIVE 455","Civil Engineering (CIVE)","Credit Hours:3","Description:Identification, characterization, and assessment of nonpoint source pollutants; transport mechanisms and remediation technologies; design methodologies and case studies."
"CIVE856","Surface Water HydrologyCrosslisted withCIVE 456","Civil Engineering (CIVE)","Credit Hours:3","Description:Stochastic analysis of hydrological data and processes including rainfall, runoff, infiltration, temperature, solar radiation, wind, and non-point pollution. Space-time hydrologic modeling with emphasis on the application of techniques in the design of engineering projects."
"CIVE857","Applied Structural Analysis","Civil Engineering (CIVE)","Credit Hours:3","Description:Review of basic concepts. Mesh generation using a preprocessor. 2D and 3D Model generation. Boundary conditions. Implicit and explicit solution algorithms. Interpretation of analysis results using a post-processor. Solution of problems using existing FE software."
"CIVE858","Groundwater EngineeringCrosslisted withBSEN 458,BSEN 858,CIVE 458","Civil Engineering (CIVE)","Credit Hours:3","Description:Application of engineering principles to the movement of groundwater. Analysis and design of wells, well fields, and artificial recharge. Analysis of pollutant movement.."
"CIVE861","Urban Transportation PlanningCrosslisted withCIVE 461","Civil Engineering (CIVE)","Credit Hours:3","Description:Development of urban transportation planning objectives and goals. Data collection procedures, land use and travel forecasting techniques, trip generation, trip distribution, modal choice analyses, and traffic assignment. Site development and traffic impact analysis."
"CIVE862","Highway DesignCrosslisted withCIVE 462","Civil Engineering (CIVE)","Credit Hours:3","Description:Design of roadways, intersections, interchanges, parking facilities, and land development site access and circulation. Emphasis on design projects."
"CIVE863","Traffic EngineeringCrosslisted withCIVE 463","Civil Engineering (CIVE)","Credit Hours:3","Description:Design of signalized intersections, arterial street and network signal systems, and freeway control systems."
"CIVE864","Analysis and Estimation of Transportation Demand","Civil Engineering (CIVE)","Credit Hours:3","Description:Introduction to conceptual, methodological, and mathematical foundations of analysis and design of transportation services.  Review of probabilistic modeling.  Application of discrete choice models to demand analysis."
"CIVE865","Highway Geometrics","Civil Engineering (CIVE)","Credit Hours:3","Description:Principles of highway geometrics. Sight distance, design vehicles, vehicle characteristics, horizontal and vertical alignment, cross section elements, and at-grade intersections and interchanges."
"CIVE866","Transportation Characteristics","Civil Engineering (CIVE)","Credit Hours:3","Description:Use of the concepts of volume, speed, density, and capacity to describe the characteristics and performance of surface, air, and water transportation systems."
"CIVE867","Transportation Safety Engineering","Civil Engineering (CIVE)","Credit Hours:3","Description:Safety criteria in the planning, design, and operation phases of highway, rail, airport, mass transit, pipeline, and waterway transportation systems. Background of safety legislation and funding requirements. Identification of high accident locations and methods to determine cost/effectiveness of improvements."
"CIVE868","Airport Planning and DesignCrosslisted withCIVE 468","Civil Engineering (CIVE)","Credit Hours:3","Description:Planning and design of general aviation and air carrier airports.  Land-side components include vehicle ground-access systems, vehicle circulation parking, and terminal buildings.  Air-side components include aircraft apron-gate area, taxi-way systems, runway system, and air traffic control facilities and airspace. Emphasis on design projects."
"CIVE872","Pavement Design and EvaluationCrosslisted withCIVE 472","Civil Engineering (CIVE)","Credit Hours:3","Description:Thickness design of flexible and rigid pavement systems for highways and airports; design of paving materials; evaluation and strengthening of existing pavements."
"CIVE873","Bituminous Materials and MixturesCrosslisted withCIVE 473","Civil Engineering (CIVE)","Credit Hours:3","Description:Understanding of the physical, chemical, geometrical, and mechanical characteristics and practical applications of bituminous materials and mixtures.  Fundamental mechanics for elastic and inelastic materials and basic theories associated with mechanical data analyses and designs.  Recent advances and significant research outcomes for further discussions.  Applications of theories to laboratory and field testing."
"CIVE875","Water Quality StrategyCrosslisted withNRES 475,NRES 875,SOIL 475,PLAS 475,AGRO 875,CIVE 475,CRPL 475,CRPL 875,GEOL 475,GEOL 875,AGST 475,AGST 875,POLS 475,POLS 875","Civil Engineering (CIVE)","Credit Hours:3","Description:Holistic approach to the selection and analysis of planning strategies for protecting water quality from nonpoint sources of contamination. Introduction to the use of methods of analyzing the impact of strategies on whole systems and subsystems; for selecting strategies; and for evaluating present strategies."
"CIVE881","Computational Problem Solving In Civil EngineeringCrosslisted withCIVE 481","Civil Engineering (CIVE)","Credit Hours:3","Description:Introduction of numerical methods to solve problems in civil engineering, including finding roots of equations, solving linear algebra equations, optimization, curve fitting, numerical differentiation and integration, and finite difference method. Computational methods in numerical integration, matrix operations and ordinary differential equations as they apply to civil engineering problems."
"CIVE891","Special Topics in Civil Engineering","Civil Engineering (CIVE)","Credit Hours:1-6","Description:Special topics in emerging areas of civil engineering which may not be covered in other courses in the civil engineering curriculum."
"CIVE894","Independent Study in Civil Engineering","Civil Engineering (CIVE)","Credit Hours:1-3","Description:Individual study at the masters level in a selected area of civil engineering under the supervision and guidance of a Civil & Environmental Engineering faculty member."
"CIVE898","Independent Research in Civil Engineering","Civil Engineering (CIVE)","Credit Hours:1-6","Description:Independent research work and written findings, other than thesis or dissertation work, in a selected area of civil and environmental engineering under the supervision and guidance of a Civil & Environmental Engineering faculty member."
"CIVE899","Masters Thesis","Civil Engineering (CIVE)","Credit Hours:1-10",""
"CIVE910","Research Writing in Civil and Environmental Engineering","Civil Engineering (CIVE)","Credit Hours:1","Description:Discipline-specific training in proposal and manuscript writing and the opportunity to complete a full journal manuscript draft with peer and instructor feedback. Students enrolling in this class are expected to have already completed the research they wish to use for manuscript development."
"CIVE916","Environmental Law and Water Resource Management SeminarCrosslisted withNRES 916","Civil Engineering (CIVE)","Credit Hours:3","Description:An interdisciplinary seminar with the Department of Civil Engineering. Contemporary environmental issues and water resource management."
"CIVE935","Geoenvironmental Engineering","Civil Engineering (CIVE)","Credit Hours:3","Description:Design and analysis of the geotechnical systems with a focus on waste containment systems.  Contaminant transport theory and application, design of drainage layers, landfill stability, and waste settlement."
"CIVE945","Structural Analysis and Design for Dynamic Loads","Civil Engineering (CIVE)","Credit Hours:3","Description:Behavior of structural materials and systems under dynamic loads. Analysis and design for dynamic loads. Computational and analytical techniques. Selected laboratory demonstrations of the dynamic behavior of structural systems."
"CIVE948","Blast-resistant Structural Design","Civil Engineering (CIVE)","Credit Hours:3","Description:Introduction to explosion effects. Air-blast. Fragmentation. Single-Degree-of-Freedom (SDOF) analysis. Equivalent SDOF systems. Pressure-impulse diagrams. Energy solutions. Steel design. Reinforced concrete design. Masonry design. Progressive collapse. Windows and doors."
"CIVE950","Statistical Hydrology","Civil Engineering (CIVE)","Credit Hours:3","Description:Application of statistics and probability to uncertainty in the description, measurement, and analysis of hydrologic variables and processes, including extreme events, error models, simulation, and sampling."
"CIVE954","Advanced Hydraulics","Civil Engineering (CIVE)","Credit Hours:3","Description:Advanced studies involving pipe and culvert hydraulics, rapidly-varied flow in open channels, sediment transport, river mechanics, control, and design."
"CIVE957","Modeling Vadose Zone HydrologyCrosslisted withAGEN 957,BSEN 957,GEOL 957","Civil Engineering (CIVE)","Credit Hours:3","Description:Principles and modeling of fluid flow and solute transport in the vadose zone. Topics include hydraulic properties of variably saturated media, application of Darcy's Law in variably saturated media, hydrologic and transport processes in the vadose zone, and solution of steady and unsteady flow problems using numerical techniques including finite element methods. Contemporary vadose zone models will be applied to engineering flow and transport problems.  Review and synthesis of classic and contemporary research literature on vadose zone hydrology will be embedded in the course."
"CIVE961","Mass Transit Systems","Civil Engineering (CIVE)","Credit Hours:3","Description:The place of mass transit in solving urban transportation problems: transit system and terminal characteristics and planning criteria. Speed, capacity, accessibility, and operation of mass transit systems. Future prospects in transit technology and case studies of existing systems."
"CIVE963","Highway Safety Data Analysis","Civil Engineering (CIVE)","Credit Hours:3","Description:Highway safety issues and appropriate accident data analyses. Quantify changes in safety when modifications are made to highways in an effort to enhance safety. Judge reported safety improvements and carry out appropriate analyses for assessing the effectiveness of safety improvements."
"CIVE964","Theory of Traffic Flow","Civil Engineering (CIVE)","Credit Hours:3","Description:Analysis of traffic characteristics as applied to traffic engineering facility design and flow optimization. Capacity of expressways, ramps, weaving sections, and intersections. Analytical approaches to flow analysis, queueing theory, flow density relationships, and traffic simulation."
"CIVE965","Traffic Control Systems","Civil Engineering (CIVE)","Credit Hours:3","Description:Principles of traffic control.  Design an analysis of intersection, arterial street, network, and freeway control systems. Traffic surveillance and driver information systems."
"CIVE967","Analysis and Design of Transportation Supply Systems","Civil Engineering (CIVE)","Credit Hours:3","Description:Operations research techniques for modeling system performance and design of transportation services. Routing and scheduling problems. Network equilibration and partially distributed queuing systems."
"CIVE990","Civil Engineering Seminar","Civil Engineering (CIVE)","Credit Hours:1","Description:Frontiers of an area of civil engineering."
"CIVE990E","Civil Engineering Seminar in Environmental Engineering","Civil Engineering (CIVE)","Credit Hours:1","Description:Frontiers of an area of environmental engineering."
"CIVE990M","Civil Engineering Seminar in Geotechnical and Materials Engineering","Civil Engineering (CIVE)","Credit Hours:1","Description:Frontiers of an area of geotechnical and materials engineering."
"CIVE990R","Civil Engineering Seminar in Structural Engineering","Civil Engineering (CIVE)","Credit Hours:1","Description:Frontiers of an area of structural engineering."
"CIVE990T","Civil Engineering Seminar in Transportation Engineering","Civil Engineering (CIVE)","Credit Hours:1","Description:Frontiers of an area of transportation engineering."
"CIVE990W","Civil Engineering Seminar in Water Resources Engineering","Civil Engineering (CIVE)","Credit Hours:1","Description:Frontiers of an area of water resources engineering."
"CIVE991","Advanced Special Topics in Civil Engineering","Civil Engineering (CIVE)","Credit Hours:1-6","Description:Advanced special topics in emerging areas of civil and environmental engineering which may not be covered in other courses in the civil engineering curriculum."
"CIVE994","Advanced Independent Study in Civil Engineering","Civil Engineering (CIVE)","Credit Hours:1-3","Description:Advanced individual study at the doctoral level in a selected area of civil engineering under the supervision and guidance of a Civil & Environmental Engineering faculty member."
"CIVE998","Advanced Independent Research in Civil Engineering","Civil Engineering (CIVE)","Credit Hours:1-6","Description:Advanced independent research work and written findings, other than thesis or dissertation work, in a selected area of civil engineering under the supervision and guidance of a Civil & Environmental Engineering faculty member."
"CIVE999","Doctoral Dissertation","Civil Engineering (CIVE)","Credit Hours:1-24",""
"CLAS806","Visualizing the Ancient CityCrosslisted withAHIS 406,AHIS 806,ANTH 406,ANTH 806,CLAS 406","Classics (CLAS)","Credit Hours:3","Description:A new approach to looking at the history and development of ancient cities, combining history and archaeology with digital methods, in particular 3D modeling."
"CLAS807","Early ChristianityCrosslisted withCLAS 307,HIST 307,HIST 807,RELG 307","Classics (CLAS)","Credit Hours:3","Description:Life, literature, thought, and institutions of the Christian movement from Jesus to Constantine. A critical, historical approach to the sources in English translation and how they reflect the interaction of Christian, Jew, and pagan in late antiquity. Includes the historical Jesus vis-a-vis the Christ of Faith, the impact of Paul's thought, the formation of Christian dogma, methods of interpreting canonical and extra-canonical Christian literature, the problem of heresy and orthodoxy."
"CLAS809","Religion of Late Western AntiquityCrosslisted withCLAS 409,HIST 409,HIST 809,RELG 409","Classics (CLAS)","Credit Hours:3","Description:Examination of the religious institutions, philosophies, and lifeways of the Hellenistic Age from Alexander to Constantine. Includes civic religion of Greece and Rome, popular religion, mystery cults, Judaism, Christianity, popular and school philosophies (Platonism, Aristotelianism, Epicureanism, Cynicism, Stoicism), Gnosticism. History, interrelationships, emerging world view of these movements."
"CLAS810","GnosticismCrosslisted withCLAS 410,RELG 410","Classics (CLAS)","Credit Hours:3","Description:Examination of the nature, history, literature, ritual, and impact of the classical Gnostic religions, 100 BCE to 400 CE. Extensive reading of original Gnostic treatises in English translation, with particular attention to their appropriation and transformation of earlier Jewish, Christian, and pagan religious and philosophical traditions. The principal Gnostic schools to be treated are Simonians, Sethians, Valentinians, Hermetics, and Manichaeans."
"CLAS838","Archaeologies of EuropeCrosslisted withANTH 438,ANTH 838,CLAS 438","Classics (CLAS)","Credit Hours:3","Description:Survey of the material remains of Europe and of the various approaches to the study of the European past."
"CLAS840","Gender and Sexuality in the Ancient WorldCrosslisted withCLAS 440,WMNS 440,WMNS 840","Classics (CLAS)","Credit Hours:3","Description:Ancient Greek and Roman evidence pertaining to the fields of women's studies, gender studies, and the study of sexuality."
"CLAS861","Geospatial Approaches in Digital Humanities and Social SciencesCrosslisted withANTH 461,ANTH 861,CLAS 461,GEOG 461,GEOG 861,HIST 461,HIST 861","Classics (CLAS)","Credit Hours:3","Description:Study of geographic concepts and critical analysis of applications of Geographic Information Systems (GIS) in humanities and social sciences and application of  geospatial tools for humanities and social science research; learn how to collect, manage, analyze, and visualize spatial data for real-world projects"
"CLAS883","Classical DramaCrosslisted withCLAS 483,ENGL 440,ENGL 840","Classics (CLAS)","Credit Hours:3","Description:Greek and Roman tragedy and comedy in translation."
"COMM850","Seminar in Gender and Communication","Communication Studies (COMM)","Credit Hours:3","Description:Relationship between gender and communication. Theories and research on gender and communication, serving as the basis for studying the interrelationships among language, social reality, sex role stereotypes, and cultural values."
"COMM852","Media and Culture","Communication Studies (COMM)","Credit Hours:3","Description:Theories of mass media, digital media and culture as the basis for investigation of human communication in a variety of contexts and activities."
"COMM870","Interpersonal Communication Theory","Communication Studies (COMM)","Credit Hours:3","Description:In-depth exploration of interpersonal communication theory and research across contexts. How people interact to create, maintain, and dissolve relationships."
"COMM898","Special Topics","Communication Studies (COMM)","Credit Hours:1-3","Description:Topic varies."
"COMM899","Masters Thesis","Communication Studies (COMM)","Credit Hours:1-10",""
"COMM900","Introduction to Graduate Studies in Communication","Communication Studies (COMM)","Credit Hours:3","Description:Systematic introduction to the discipline of communication studies, focusing upon the various dimensions of scholarship essential to successful pursuit of an advanced degree in communication studies. Function of communication studies research, surveys major research trends of the discipline, examines epistemology from a human communication perspective, and helps to develop writing and research skills."
"COMM911D","Contemporary Rhetoric","Communication Studies (COMM)","Credit Hours:3","Description:In-depth study of the development of rhetorical theory in the twentieth century."
