"course_code","course_title","credits","department","description"
" BSCI 7950","GRADUATE SEMINAR","1","Building Science - BSCI","SEM. 1. Departmental approval. Project manifestation and development preceding design and construction phases with emphasis on the project owner's perspective, the financial parameters, and the speculative demand driving project viability. Course may be repeated for a maximum of 3 credit hours."
" BSCI 7980","CAPSTONE PROJECT","3","Building Science - BSCI","LAB. 6. Departmental approval. Independent exploration of an approved topic with final written report of findings and an oral defense of the work. Specific capstone project requirements are established by the supervising committee and vary based on the chosen topic."
" BSCI 8060","ADVANCED RESEARCH METHODS IN BUILDING SCIENCE-I","3","Building Science - BSCI","LEC. 3. Current areas and topics of research in building construction, study of academic research process, defining a research problem, develop effective search and analytical evaluation skills of published literature, analyze research products and write a comprehensive review of literature, and understand ethical principles and methods to successfully carry out research projects. The course is designed to provide a comprehensive introduction to the doctoral research process and methods used in building construction research."
" BSCI 8070","ADVANCED RESEARCH METHODS IN BUILDING SCIENCE-II","3","Building Science - BSCI","LEC. 3. A study of the practical skills necessary to produce and disseminate doctoral level research in Building Construction. The course is designed to provide comprehensive knowledge about research design and selecting an appropriate methodology, qualitative, quantitative and mixed data collection and analysis methods appropriate for Building Construction research, research validation techniques, and technical writing strategies appropriate for a PhD dissertation."
" BSCI 8950","DISSERTATION SEMINAR","1","Building Science - BSCI","LEC. 1. Professional and social integration into doctoral program; enhancement of professional knowledge through structured inquiry, professional dialogue, and reflective thinking; and preparation of students to develop pedagogical skills. Departmental Permission Required. Course may be repeated for a maximum of 6 credit hours."
" BSCI 8990","RESEARCH AND DISSERTATION","1-10","Building Science - BSCI","LEC. 1-10. Individual doctoral dissertation research. May be repeated for credit. Course may be repeated with change in topics."
" BUSI 1010","PROFESSIONAL AND CAREER DEVELOPMENT IN BUSINESS I","1","Business Administration - BUSI","LEC. 1. Introduction to career readiness including exploration and discovery of career interests and values, with an emphasis on personal and professional development opportunities that enhance career preparedness."
" BUSI 1040","FINANCIAL WELLNESS","3","Business Administration - BUSI","LEC. 3. This course gives students an understanding of relevant personal finance topics and the tools needed to plan and execute their financial goals. The course covers topics currently relevant to college students as well as those that will have long-term implications for careers and retirement. The course is designed to be accessible and relevant to all students regardless of major."
" BUSI 2010","PROFESSIONAL AND CAREER DEVELOPMENT IN BUSINESS II","1","Business Administration - BUSI","LEC. 1. Articulation and creation of personal branding through learning job search essentials including resumes, cover letters, social media, interviewing, networking, and internships."
" BUSI 2100","ORAL COMMUNICATION FOR BUSINESS","1","Business Administration - BUSI","LEC. 1. Theories and techniques of strong oral communication skills, with real-world applications for business."
" BUSI 2900","DIRECTED STUDIES","1-3","Business Administration - BUSI","IND.  SU. Independent study option for freshmen and sophomores in the College of Business for students who seek general or free elective credit. Course may be repeated for a maximum of 3 credit hours."
" BUSI 3010","PROFESSIONAL DEVELOPMENT IN BUSINESS  III","1","Business Administration - BUSI","LEC. 1. Pr. P/CBUSI 2010. Preparation for conducting an intern/career position job search. Develop career planning and job search skills."
" BUSI 3250","INTERNATIONAL BUSINESS","3","Business Administration - BUSI","LEC. 3. Beginning with a foundation in the movement of goods, services, people, money, technology, and information across borders students will learn how culture, social issues, economic, regulatory, legal and political factors impact businesses and consumers alike. A running theme will be the diversity of environments and people that impact international business."
" BUSI 3257","INTERNATIONAL BUSINESS","3","Business Administration - BUSI","DSL/LEC. Beginning with a foundation in the movement of goods, services, people, money, technology, and information across borders students will learn how culture, social issues, economic, regulatory, legal and political factors impact businesses and consumers alike. A running theme will be the diversity of environments and people that impact international business."
" BUSI 3510","INTRODUCTION TO BUSINESS AND ENGINEERING","3","Business Administration - BUSI","LEC. 3. Principles of business and engineering issues in new product and business development."
" BUSI 3520","INTEGRATING BUSINESS AND ENGINEERING THEORIES WITH PRACTICE","3","Business Administration - BUSI","LEC. 2. LAB. 3. Case study problems from business and engineering practice."
" BUSI 3560","LEADERSHIP FOR BUSINESS AND ENGINEERS","1","Business Administration - BUSI","LEC. 1. Overview of leadership concepts and skills."
" BUSI 4010","PROFESSIONAL AND CAREER DEVELOPMENT IN BUSINESS IV","1","Business Administration - BUSI","LEC. 1. Execution of career readiness concepts, integrating ethical leadership and decision making in order to assist in the transition from the classroom to the workforce."
" BUSI 4920","BUSINESS INTERNSHIP","1-3","Business Administration - BUSI","AAB/INT.  SU. Internship option for students to gain work experience who seek general or free elective credit. Approval of instructor prior to internship, and completion of or current enrollment in two or more of the following:ACCT 2110,ECON 2020,ECON 2030,FINC 3610,MNGT 3100, orMKTG 3310. Course may be repeated for a maximum of 3 credit hours."
" BUSI 4970","SPECIAL TOPICS IN BUSINESS","3","Business Administration - BUSI","LEC. 3. Coreq. BUSI 4540. A special topics course to encompass a variety of interdisciplinary business topics. Course may be repeated for a maximum of 6 credit hours."
" BUSI 5540","ENTREPRENEURSHIP AND STRATEGIC MANAGEMENT OF TECHNOLOGY AND INNOVATION","4","Business Administration - BUSI","LEC. 4. Pr. (BUSI 3510orENGR 3510) and (BUSI 3520orENGR 3520). Acceptance into the BET minor program. Develop student skills for starting a new business and making strategic decisions concerning technology."
" BUSI 5550","PRODUCT/PROCESS DESIGN AND DEVELOPMENT I","2","Business Administration - BUSI","LEC. 2. Must be enrolled in BET minor. Processes to develop and present design proposal for cooperating industry."
" BUSI 5560","PRODUCT/PROCESS DESIGN AND DEVELOPMENT II","3","Business Administration - BUSI","LEC. 1. LAB. 6. Pr. (ENGR 5540orBUSI 5540). Must be admitted to BET minor.  Cross-functional team design projects for sponsoring industry."
" BUSI 6540","ENTREPRENEURSHIP AND STRATEGIC MANAGEMENT OF TECHNOLOGY AND INNOVATION","4","Business Administration - BUSI","LEC. 4. Develop student skills for starting a new business and making strategic decisions concerning technology. May count eitherBUSI 5540orBUSI 6540."
" BUSI 6550","PRODUCT/PROCESS DESIGN AND DEVELOPMENT I","2","Business Administration - BUSI","LEC. 2. Develop student skills for starting a new business and making strategic decisions concerning technology."
" BUSI 6560","PRODUCT/PROCESS DESIGN AND DEVELOPMENT II","3","Business Administration - BUSI","LEC. 6. LAB. 1. Pr. (BUSI 5540orENGR 6540) and (BUSI 5970 or ENGR 6970). Cross-functional team design projects for sponsoring industry."
" BUSI 7110","FINANCIAL ANALYSIS","3","Business Administration - BUSI","LEC. 3. Departmental approval. Integrated course combining financial accounting and corporate finance for MBA students."
" BUSI 7120","QUANTITATIVE ANALYSIS FOR BUSINESS DECISIONS","3","Business Administration - BUSI","LEC. 3. Departmental approval. Integrated course in statistical methods and management science for MBA students."
" BUSI 7130","STRATEGIC ANALYSIS AND THE COMPETITIVE ENVIRONMENT","3","Business Administration - BUSI","LEC. 3. Departmental approval. Integrated course covering business strategy and the external environment in a global context."
" BUSI 7140","ORGANIZATIONAL LEADERSHIP, ETHICS AND CHANGE","3","Business Administration - BUSI","LEC. 3. Integrated course covering individual and group behavior in organizations, effective team building, motivation, and communications, ethical behavior, and leading organizations through change. May count eitherBUSI 7140or BUSI 7146."
" BUSI 7150","OPERATIONAL EXCELLENCE THROUGH SUPPLY CHAIN AND QUALITY MANAGEMENT","3","Business Administration - BUSI","LEC. 3. An examination of the strategic roles of supply chain and quality management in the creation of outstanding product and service operations. Departmental approval. May count eitherBUSI 7150or BUSI 7156."
" BUSI 7160","ADVANCED PROFESSIONAL DEVELOPMENT","1","Business Administration - BUSI","LEC. 1. This course prepares students for career success by focusing on self-assessment, industry/job/company research, personal brand identification, resumes and cover letters, interviewing, career and company research, presentation skills, and benefits and negotiation. Course may be repeated for a maximum of 3 credit hours."
" BUSI 7210","STRATEGIC MARKETING MANAGEMENT","3","Business Administration - BUSI","LEC. 3. Departmental approval. Covers key aspects of marketing, including product, pricing, distribution, and promotion strategies. Emphasis is placed on marketing analysis and strategy development."
" BUSI 7220","INFORMATION TECHNOLOGY FOR COMPETITIVE ADVANTAGE","3","Business Administration - BUSI","LEC. 3. Examines the strategic role information technology plays in influencing competitive advantage.  Departmental approval. May count eitherBUSI 7220or BUSI 7226."
" BUSI 7230","COST ANALYSIS AND SYSTEMS","3","Business Administration - BUSI","LEC. 3. Departmental approval. Integrates production and cost theory from economics with managerial and cost accounting theory and systems for MBA"
" BUSI 7250","INTERNATIONAL BUSINESS OPERATIONS","3","Business Administration - BUSI","LLB. Departmental approval. Examines the economic, financial, legal, political, social, and cultural factors impacting international business operations. Participation in a specified global experience is a requirement of this course."
" BUSI 7310","INTEGRATED BUSINESS PROJECT AND CASE ANALYSIS","3","Business Administration - BUSI","LEC. 3. Integrates knowledge gained from MBA classes and applies that knowledge to address actual business problems. May count eitherBUSI 7310or BUSI 7316."
" BUSI 7920","MBA INTERNSHIP","0-6","Business Administration - BUSI","DSL.  SU. Departmental approval. Internship for MBA students in business organizations. Course may be repeated for a maximum of 6 credit hours."
" BUSI 7970","SPECIAL TOPICS IN BUSINESS ADMINISTRATION","1-3","Business Administration - BUSI","AAB. Departmental approval. Specialized topics in business administration not otherwise covered in existing courses. Course may be repeated for a maximum of 6 credit hours."
" BUAL 2600","BUSINESS ANALYTICS I","3","Business Analytics - BUAL","LEC. 3. Pr. (MATH 1610orMATH 1617orMATH 1680or MATH 1683). Introduction to analytics in business including use of data to make business decisions, basic predictive business modeling, and communication of analytical results."
" BUAL 2650","BUSINESS ANALYTICS II","3","Business Analytics - BUAL","LEC. 3. Pr.BUAL 2600orSTAT 2610orSTAT 2010orSTAT 2017orSTAT 2510orSTAT 3010or STAT 2513. A second course in quantitative analysis in business including statistical inference, classification analysis, predictive modeling, forecasting, introduction to data mining."
" BUAL 3010","PROFESSIONAL DEVELOPMENT IN BUSINESS ANALYTICS","1","Business Analytics - BUAL","LEC. 1.  SU. Pr. P/CBUAL 2650and P/CBUSI 2010. Career planning and preparation for employment as an analytics professional."
" BUAL 4910","PRACTICUM","1-3","Business Analytics - BUAL","PRA.  SU. Supervised practical application of business analytics theory and methods. Course may be repeated for a maximum of 3 credit hours."
" BUAL 4920","BUSINESS ANALYTICS INTERNSHIP","1-6","Business Analytics - BUAL","INT.  SU. The internship program represents an opportunity for students to be exposed to analytics environments first-hand and to integrate this experience with their formal education. The practical nature of the internship facilitates the educational process and provides valuable work experience. Course may be repeated for a maximum of 6 credit hours."
" BUAL 5600","PRINCIPLES OF PREDICTIVE MODELING","3","Business Analytics - BUAL","DSL/LEC. Pr.BUAL 2650. Introduction to linear models including multiple linear regression and model building in business decision making and applications. Credit will not be given for bothBUAL 5600andBUAL 6600/6606."
" BUAL 5610","PREDICTIVE MODELING FOR BUSINESS DECISIONS","3","Business Analytics - BUAL","DSL/LEC. Pr.BUAL 2650. Basic data mining techniques including neural networks, decision trees, clustering algorithms, linear programs, text and web mining in business setting. Credit will not be given for bothBUAL 5610andBUAL 6610/6616."
" BUAL 5650","BUSINESS DATA MANAGEMENT AND ACQUISITION","3","Business Analytics - BUAL","LEC. 3. Pr.BUAL 2600or BUAL 2603. Management and governance of the big data environment that is necessary to support extracting, merging, and preparing large data sets for analysis."
" BUAL 5660","DESCRIPTIVE ANALYTICS FOR BUSINESS DECISIONS","3","Business Analytics - BUAL","LEC. 3. Pr.BUAL 2600or BUAL 2603. Advanced topics in big data management, with emphasis on various technical environments used in the big data environment. Credit will not be given for bothBUAL 5660andBUAL 6660/6666."
" BUAL 5700","BIG DATA INFRASTRUCTURE AND APPLICATIONS","3","Business Analytics - BUAL","LEC. 3. Pr.ISMN 5650. Advanced topics related to big data infrastructure and using these technologies to create data science applications. The course provides deep understanding of various state-of-art data science approaches using different distributed and (or) cloud computing environments. Credit will not be given for bothBUAL 5700andBUAL 6700/6706."
" BUAL 5710","ADVANCED DATA AND TEXT ANALYTICS","3","Business Analytics - BUAL","LEC. 3. Pr. (BUAL 5700orBUAL 6700or BUAL 6706) and (P/CBUAL 5660or P/CBUAL 6660or P/C BUAL 6666). This course covers advanced approaches used for writing crawlers and spiders, text analytics, sentiment analysis, social media analytics, network analytics, and deep learning for solving business and organizational problems. The course provides conceptual and hand-on understanding of such state-of-art analytics approaches using various python libraries. Knowledge of python programming is necessary to do well in the course."
" BUAL 5860","COMMUNICATING QUANTITATIVE RESULTS IN BUSINESS","3","Business Analytics - BUAL","LEC. 3. Pr.BUAL 5610andBUAL 5660. A case-based, project-oriented approach to business decision making based on company's mission and strategic objectives. Credit will not be given for bothBUAL 5860andBUAL 6860/6866."
" BUAL 5900","DIRECTED STUDIES","1-3","Business Analytics - BUAL","IND.  SU. Faculty led individualized or group-oriented in-depth study of a topic in business analytics. May include literary research, algorithm development, programming, data analysis, or a combination of these. Course may be repeated for a maximum of 6 credit hours."
" BUAL 5960","SPECIAL PROBLEMS","3","Business Analytics - BUAL","DSL. This course may be either a self-learning course or a lecture course designed to enhance the student's knowledge of a selected topic. If self-learning, the course will be designed individually for each student with agreement between the student and the professor. Coursework may include traditional exams, readings, papers, or more specific projects and tasks depending on the material and the course objectives. Course may be repeated for a maximum of 6 credit hours."
" BUAL 6600","PRINCIPLES OF PREDICTIVE MODELING","3","Business Analytics - BUAL","DSL/LEC. Pr.BUAL 2650. Introduction to linear models including multiple linear regression and model building in business decision making and applications. Credit will not be given for bothBUAL 5600andBUAL 6600/6606."
" BUAL 6610","PREDICTIVE MODELING FOR BUSINESS DECISIONS","3","Business Analytics - BUAL","DSL/LEC. Basic data mining techniques including neural networks, decision trees, clustering algorithms, linear programs, text and web mining in business setting. Credit will not be given for bothBUAL 5610andBUAL 6610/6616."
" BUAL 6650","BUSINESS DATA MANAGEMENT AND ACQUISITION","3","Business Analytics - BUAL","LEC. 3. Managing, governing, extracting, merging, and preparing large data sets for analysis."
" BUAL 6660","DESCRIPTIVE ANALYTICS FOR BUSINESS DECISIONS","3","Business Analytics - BUAL","LEC. 3. Advanced topics in big data management, with emphasis on loading and cleansing the data for analysis. May count eitherBUAL 5660orBUAL 6660/6666."
" BUAL 6700","BIG DATA INFRASTRUCTURE AND APPLICATIONS","3","Business Analytics - BUAL","LEC. 3. Pr.ISMN 5650orISMN 6650or ISMN 6656. This course covers advanced topics related to big data infrastructure and using these technologies to create data science applications. The course provides deep understanding of various state-of-art data science approaches using different distributed and (or) cloud computing environments.  Credit will not be given for bothBUAL 5700andBUAL 6700/6."
" BUAL 6710","ADVANCED DATA AND TEXT ANALYTICS","3","Business Analytics - BUAL","LEC. 3. Pr. (BUAL 5700orBUAL 6700or BUAL 6706) and (P/CBUAL 5660or P/CBUAL 6660or P/C BUAL 6666). This course covers advanced approaches used for writing crawlers and spiders, text analytics, sentiment analysis, social media analytics, network analytics, and deep learning for solving business and organizational problems. The course provides conceptual and hand-on understanding of such state-of-art analytics approaches using various python libraries. Knowledge of python programming is necessary to do well in the course."
" BUAL 6800","DATA VISUALIZATION","3","Business Analytics - BUAL","DSL/LEC. This course is designed as a graduate level class in which graduate students will learn the various elements and techniques of data visualization. The focus of the course will be to learn the challenges of big data and how effective utilization of data visualization techniques can help with decision making. Course will cover the principles of effective visualization designs as well as get hands on experience with developing dashboards and present analysis in other visual formats."
" BUAL 6860","COMMUNICATING QUANTITATIVE RESULTS IN BUSINESS","3","Business Analytics - BUAL","LEC. 3. Pr.BUAL 6610or BUAL 6616. A case-based, project-oriented approach to business decision making based on company's mission and strategic objectives. Credit will not be given for bothBUAL 5860andBUAL 6860/6866."
" BUAL 6900","DIRECTED STUDIES","3","Business Analytics - BUAL","IND. 3.  SU. This course is a self-learning course designed to enhance the student's knowledge of a selected topic. The course will be designed individually for each student with agreement between the student and the professor. Coursework may include traditional exams, readings, papers, or more specific projects and tasks depending on the material and the goal of the student. Course may be repeated for a maximum of 9 credit hours."
" BUAL 6960","SPECIAL PROBLEMS","3","Business Analytics - BUAL","IND. 3. This course is a self-learning course designed to enhance the student's knowledge of a selected topic. The course will be designed individually for each student with agreement between the student and the professor. Coursework may include traditional exams, readings, papers, or more specific projects and tasks depending on the material and the goal of the student. Course may be repeated for a maximum of 9 credit hours."
" CTCT 2100","POWER EQUIPMENT TECHNOLOGY","3","Career and Technical - CTCT","LEC. 2. LAB. 3. Repair and maintenance of small air-cooled engines and power equipment in Agriculture. May count eitherCTCT 2100or CTCT 3100."
" CTCT 2200","COMPUTER LITERACY IN BUSINESS EDUCATION","3","Career and Technical - CTCT","LEC. 1. LAB. 4. Advanced formatting, processing, and evaluation of business correspondence, as well as administrative and employment documents.  Includes basic computer literacy skills. May count eitherCTCT 2200or CTCT 2203."
" CTCT 3000","LEADERSHIP SKILLS FOR PERSONAL AND ORGANIZATIONAL DEVELOPMENT","3","Career and Technical - CTCT","LEC. 3. Organizational and leadership skills needed to become successful professionals in work or community activities; skills and strategies for conducting efficient meetings. Departmental approval. May count eitherCTCT 3000or CTCT 3003."
" CTCT 3250","INFORMATION ANALYSIS","3","Career and Technical - CTCT","LEC. 3. Decision-making and business problem solving using microcomputer software applications including spreadsheets, database management programs, and operating systems. May count eitherCTCT 3250or CTCT 3253."
" CTCT 4000","CLASSROOM/LABORATORY MANAGEMENT, ORGANIZATION AND EVALUATION IN CAREER AND TECHNICAL EDUCATION","2","Career and Technical - CTCT","LEC. 2. Admission to Teacher Education. Organization, objectives, principles, management, and evaluation of career and technical education classrooms, laboratories, and programs. May count eitherCTCT 4000or CTCT 4003."
" CTCT 4030","CAREER AND TECHNICAL STUDENT ORGANIZATIONS","3","Career and Technical - CTCT","LEC. 3. Survey of career and technical student organizations; procedures involved in developing and implementing informal and co-curricular educational programs for students and preparing students for state and national competitions."
" CTCT 4140","AGRICULTURAL STRUCTURE AND METAL FABRICATION TECHNOLOGY","3","Career and Technical - CTCT","LEC. 2. LAB. 3. Materials selection and construction procedures for carpentry, concrete, masonry, electricity, plumbing, and metal fabrication."
" CTCT 4160","SUPERVISED AGRICULTURAL EXPERIENCE PROGRAMS","2","Career and Technical - CTCT","LEC. 2. Responsibility for SAEP planning, supervision, and evaluation of entrepreneurship, placement, exploratory, analytical, and experimental SAEPs and record books; completing award applications."
" CTCT 4900","DIRECTED STUDIES","1-6","Career and Technical - CTCT","IND.  SU. Departmental approval. The student's learning efforts are guided toward desired objectives.  Includes evaluation at regular intervals by professor and student. Course may be repeated for a maximum of 6 credit hours."
" CTCT 4910","PRACTICUM IN AREA OF SPECIALIZATION","1-6","Career and Technical - CTCT","DSL/PRA.  SU. Departmental approval. Provides experience relating theory and practice, usually carried on simultaneously. Course may be repeated for a maximum of 6 credit hours."
" CTCT 4920","CLINICAL RESIDENCY","12","Career and Technical - CTCT","AAB/DSL. 40.  SU. Admission to Clinical Residency. Supervised clinical residency experiences abroad in a school or other appropriate setting. Evaluation and analysis of the clinical residency experience. May count eitherCTCT 4920or CTCT 4923."
" CTCT 4940","DIRECTED FIELD EXPERIENCE IN AREA OF SPECIALIZATION","1-3","Career and Technical - CTCT","DAG/FLD.  SU. Supervised occupational work experience in an approved specialization-related occupation. Departmental approval. May count eitherCTCT 4940or CTCT 4943. Course may be repeated for a maximum of 3 credit hours."
" CTCT 4970","SPECIAL TOPICS IN AREA OF SPECIALIZATION","1-6","Career and Technical - CTCT","DSL. Departmental approval. Current or special topics within area of specialization. Course may be repeated for a maximum of 6 credit hours."
" CTCT 5050","METHODS OF TEACHING IN AREA OF SPECIALIZATION","3","Career and Technical - CTCT","LEC. 2. LAB. 2. Admission to Teacher Education. Methods and techniques of instruction using appropriate instructional materials; planning and evaluation of instruction for programs within career and technical education. May countCTCT 5050, CTCT 5053,CTCT 6050, or CTCT 6056."
" CTCT 5060","PROGRAM PLANNING IN AREA OF SPECIALIZATION","3","Career and Technical - CTCT","LEC. 3. Admission to Teacher Education. Introduction to principles and practices involved in designing education programs in the area of specialization. May countCTCT 5060, CTCT 5063,CTCT 6060, or CTCT 6066."
" CTCT 5080","PRINCIPLES OF COORDINATION","3","Career and Technical - CTCT","LEC. 3. Admission to Teacher Education. Coordination, placement, and supervision of students in work-based programs; development of employability skills. May countCTCT 5080, CTCT 5083,CTCT 6080, or CTCT 6086."
" CTCT 5200","RECORDS MANAGEMENT SYSTEMS","3","Career and Technical - CTCT","LEC. 3. Study of integrated records management systems, functions, systems, and careers; including decision making and problem solving using software applications. May count eitherCTCT 5200/CTCT 6200orCTCT 6200/CTCT 6206."
" CTCT 5240","MULTIMEDIA DESIGN","3","Career and Technical - CTCT","LEC. 3. Focus on presentation, desktop publishing, multimedia production, web page design, and digital graphics. May count eitherCTCT 5240/CTCT 5243 orCTCT 6240/CTCT 6246."
" CTCT 5250","INFORMATION DESIGN & ANALYSIS","3","Career and Technical - CTCT","LEC. 3. Decision making, problem solving, and presentation using business software applications. May Count Either CTCT  3250/CTCT 3253 orCTCT 5250/CTCT 5253CTCT 6250/CTCT 6256."
" CTCT 5260","APPLIED COMPUTER TECHNOLOGY","3","Career and Technical - CTCT","LEC. 3. Capstone course with emphasis on integration of business software for decision making, processing, collaboration and management functions, including accounting and financial management.  May count eitherCTCT 5260/CTCT 5263 orCTCT 6260/CTCT 6266."
" CTCT 5940","WORK EXPERIENCE IN INFORMATION TECHNOLOGY","3","Career and Technical - CTCT","LEC. 3.  SU. Supervised occupational work experience in a Commerce and Information Technology environment.  May count eitherCTCT 4940/CTCT 4943 orCTCT 5940/CTCT 5943 orCTCT 6940/CTCT 6946."
" CTCT 6050","METHODS OF TEACHING IN AREA OF SPECIALIZATION","3","Career and Technical - CTCT","LEC. 2. LAB. 2. Methods and techniques of instruction using appropriate instructional materials; planning and evaluation of instruction for programs within the area of specialization. Admission to alternative master's program. May countCTCT 5050, CTCT 5053,CTCT 6050, or CTCT 6056."
" CTCT 6060","PROGRAM PLANNING IN AREA OF SPECIALIZATION","3","Career and Technical - CTCT","LEC. 3. Introduction to principles and practices involved in designing educational programs in the area of specialization. Admission to alternative master's program. May countCTCT 5060,CTCT 6060, or CTCT 6066."
" CTCT 6080","PRINCIPLES OF COORDINATION","3","Career and Technical - CTCT","LEC. 3. Coordination, placement, and supervision of students in work-based programs; development of employability skills. May countCTCT 5080, CTCT 5083,CTCT 6080, or CTCT 6086."
" CTCT 6200","RECORDS MANAGEMENT SYSTEMS","3","Career and Technical - CTCT","LEC. 3. Study of integrated records management systems, functions, and careers; including decision making and problem solving using software applications.  May count eitherCTCT 5200/CTCT 5203 orCTCT 6200/CTCT 6206."
" CTCT 6240","MULTIMEDIA DESIGN","3","Career and Technical - CTCT","LEC. 3. Focus on presentation, desktop publishing, multimedia production, web page design, and digital graphics. May count eitherCTCT 6240/CTCT 62406 orCTCT 5240/5243."
" CTCT 6250","INFORMATION DESIGN & ANALYSIS","3","Career and Technical - CTCT","LEC. 3. Decision making, problem solving, and presentation using business software applications.  May count eitherCTCT 6250/CTCT 6256 orCTCT 5250/5253."
" CTCT 6260","APPLIED COMPUTER TECHNOLOGY","3","Career and Technical - CTCT","LEC. 3. Capstone course with emphasis on integration of business software for decision making, processing, collaboration and management functions, including accounting and financial management.  May count eitherCTCT 5260/CTCT 5263 orCTCT 6260/6266."
" CTCT 6940","WORK EXPERIENCE IN INFORMATION TECHNOLOGY","3","Career and Technical - CTCT","LEC. 3.  SU. Supervised occupational work experience and software application in a Commerce and Information Technology environment.  May count eitherCTCT 6940/CTCT 6946 orCTCT 5940/5943."
" CTCT 7000","FOUNDATIONS OF CAREER AND TECHNICAL EDUCATION","3","Career and Technical - CTCT","LEC. 3. Philosophical, historical, economic, and sociological perspectives of vocational education in relation to the organization of vocational education programs. May count eitherCTCT 7000or CTCT 7006."
" CTCT 7010","YOUTH PROGRAM DEVELOPMENT","3","Career and Technical - CTCT","LEC. 3. Developing, managing, and evaluating formal and informal youth education programs; training volunteers for youth development programs; securing and developing supporting resources. Departmental approval. May count eitherCTCT 7010or CTCT 7016."
" CTCT 7100","TEACHING MECHANICAL TECHNOLOGY","3","Career and Technical - CTCT","LEC. 2. LAB. 2. Theory and practice of managing agricultural mechanics laboratories, theories of machine operation, and maintaining laboratory equipment. May count eitherCTCT 7100or CTCT 7106."
" CTCT 7120","COURSES OF STUDY IN AGRISCIENCE EDUCATION","3","Career and Technical - CTCT","LEC. 3. Pr.CTCT 5060orCTCT 6060or CTCT 5063 or CTCT 6066. Emerging technologies in agriscience education; principles and procedures of curriculum construction applied to courses of study in agriscience education. Departmental approval. May count eitherCTCT 7120or CTCT 7126."
" CTCT 7200","CAREER AND OCCUPATIONAL INFORMATION","3","Career and Technical - CTCT","LEC. 3. Trends and issues in occupational structure, job qualifications and requirements, and sources of occupational information for new and emerging occupations; analysis of career education models for students. Departmental approval. May count eitherCTCT 7200or CTCT 7206."
" CTCT 7240","ADMINISTRATIVE MANAGEMENT","3","Career and Technical - CTCT","LEC. 3. Pr. CTCT 4200 or CTCT 4203. Management of office systems, information and personnel. Managing and controlling administrative services. Departmental approval. May count eitherCTCT 7240or CTCT 7246."
" CTCT 7300","INTEGRATING TECHNOLOGY IN CAREER AND TECHNICAL EDUCATION","3","Career and Technical - CTCT","LEC. 3. Pr.CTCT 5050orCTCT 6050or CTCT 5053 or CTCT 6056. Selecting, developing, utilizing, and evaluating instructional resources and technology for teaching. Departmental approval. May count eitherCTCT 7300or CTCT 7306."
" CTCT 7400","AGRICULTURAL LITERACY EDUCATION","3","Career and Technical - CTCT","LEC. 3. Theories and application of agricultural literacy related scientific and technologically based concepts and processes required for personal decision making, participating in civic and cultural affairs, and economic productivity."
" CTCT 7710","ADVANCED TEACHING METHODS","3","Career and Technical - CTCT","LEC. 3. Pr. (CTCT 5050or CTCT 5053) or (CTCT 6050or CTCT 6056). Analysis of research in theories of teaching and learning, effective teacher characteristics, learning styles, teaching methodologies, and diversity in teaching. Departmental approval. May count eitherCTCT 7710or CTCT 7716."
" CTCT 7720","ADVANCED PROGRAM PLANNING IN AREA OF SPECIALIZATION","3","Career and Technical - CTCT","LEC. 3. Pr.CTCT 5060orCTCT 6060or CTCT 5063 or CTCT 6066. Issues affecting the development and management of educational programs; strategies for improving educational programs.  Departmental approval.  May count eitherCTCT 7720or CTCT 7726."
" CTCT 7730","PROGRAM EVALUATION","3","Career and Technical - CTCT","LEC. 3. Pr. (CTCT 7720or CTCT 7726). Principles and procedures used in evaluating academic- related programs. Alternative approaches to evaluation and practical guidelines for conducting evaluations. Departmental approval. May count eitherCTCT 7730or CTCT 7736."
" CTCT 7750","ADMINISTRATION OF CAREER AND TECHNICAL EDUCATION","3","Career and Technical - CTCT","LEC. 2. LAB. 2. Introduction to concepts, theories and practices related to administration, organizational behavior, and leadership in secondary and post-secondary vocational education programs.  Departmental approval. May count eitherCTCT 7750or CTCT 7756."
" CTCT 7760","COMPREHENSIVE PLANNING IN CAREER AND TECHNICAL EDUCATION","3","Career and Technical - CTCT","LEC. 2. LAB. 2. Pr. (CTCT 7750or CTCT 7756). Processes of comprehensive planning for vocational education programs at high school and secondary school levels using local, state, and regional data. Departmental approval. May count eitherCTCT 7760or CTCT 7766."
" CTCT 7770","CLINICAL SUPERVISION","3","Career and Technical - CTCT","LEC. 3. Pr. (CTCT 7710or CTCT 7716). Theories, concepts, models, and techniques of student teacher and beginning teacher supervision by administrators, school district personnel, and university supervisors.  Recommended for individuals who supervise or plan to supervise student teachers. Departmental approval. May count eitherCTCT 7770or CTCT 7776."
" CTCT 7780","RESEARCH IN CAREER AND TECHNICAL EDUCATION","3","Career and Technical - CTCT","LEC. 3. Review, analysis and interpretation of research procedures and data with emphasis on designing new research in vocational and adult education. Departmental approval. May count eitherCTCT 7780or CTCT 7786."
" CTCT 7810","SUPERVISED COLLEGE TEACHING","1","Career and Technical - CTCT","LEC. 1.  SU. Departmental approval. Practical experience in the classroom under the supervision of a faculty mentor. Course may be repeated for a maximum of 2 credit hours."
" CTCT 7900","DIRECTED STUDIES","1-3","Career and Technical - CTCT","DAG.  SU. Departmental approval. Independent learning effort directed toward desired objectives.  Includes evaluation at regular intervals by student and professor. Course may be repeated for a maximum of 3 credit hours."
