"course_code","course_title","credits","department","description"
"CINE 414 ","Exploring Sound Design for Cinema","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors, Cinema minors, Video Game Studies minors, and Animation minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require the permission of the instructor. Create sound-centered experimental projects that focus on the concept of time, space, identity, culture, environment, and body. Understand the collaborative work process and environment of post-sound production. Examination of sound design for cinema, focusing on computer-based technologies of editing and mixing. Creative exploration of sound/story relationships. Intermediate-level production course. Extra fee required."
"CINE 416 ","Sound Editing and Mixing","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors, Cinema minors, and Animation minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require the permission of the instructor. Practice the art and technique of sound design, editing, and mixing for moving images including sound effects recording and creation. Use best practices for designing multilayered synced soundtracks for cinema and other moving image media. Intermediate-level production course. Extra fee required."
"CINE 418 ","Production Design and Art Direction","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*,CINE 212* or equivalents with grades of C or better; or permission of instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Development of fundamental hands-on technical skills and aesthetic considerations in set design and art direction for film, video, and media production. Incorporates script breakdown and analysis, budgeting, creation of design plans, and stagecraft techniques. Culminates in the presentation of a set design or production design conceptualization. Intermediate-level production course. Extra fee required."
"CINE 420 ","Projects in Film Editing","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Techniques and aesthetics of film editing through hands-on practice. Intermediate-level production course. Extra fee required."
"CINE 422 ","Performing for the Screen","Unit: 1","Cinema (CINE)","Prerequisite: Restricted to sophomore standing or above or permission of the instructor. Intermediate-level workshop to practice the rehearsal process and acting for the camera in conjunction with directing courses and film productions. Instruction and critique for doing auditions, preparing scene work, and acting on-set. Laboratory. May be repeated for a total of 3 units."
"CINE 424 ","Directing Actors","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level or two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. The creative role of the director with a focus on rehearsing and directing actors for character-driven work. Intermediate-level production course. Activity. Extra fee required."
"CINE 426 ","16mm Cinematography","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level production courses per semester. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Exploration of the role of Director of Photography. Practice in camera department responsibilities and crew structure. Study of visual storytelling through technical and aesthetic studio-based projects with 16mm cameras and lighting equipment. Intermediate-level cinematography course. Activity. Extra fee required. (Plus-minus letter grade only)"
"CINE 428 ","Digital Cinematography","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level production courses per semester. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Focus on image workflow. Practice in image manipulation, including camera settings, shooting techniques for visual effects, and post-production color grading. Explore the craft and visual style of digital capture and display through predominantly location-based technical projects. Intermediate-level cinematography course. Activity. Extra fee required. (Plus-minus letter grade only)"
"CINE 435 ","Explorations in XR: Developing Immersive Experiences Through VR, AR, MR, and Beyond","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema, Broadcast & Electronic Communication Arts, Music, Design, Theatre, and Dance majors; Cinema and Animation minors; Video Game Studies minors who have completedCWL 180; or permission of the instructor. Extended Reality (XR) includes a range of innovative immersive technologies such as Virtual Reality (VR), Augmented Reality (AR), and Mixed Reality (MR). Explore the potential of XR with a variety of hands-on projects using sound design, virtual production, performance capture, world-building aesthetics, haptics, and interactivity. Activity."
"CINE 440 ","Animation and Video Game Pre-Production","Units: 3","Cinema (CINE)","Prerequisite: Upper-division standing. Visual planning for animation and video games including story development, character design, environment layout, and storyboarding. May be repeated for up to 9 units. Extra fee required."
"CINE 443 ","Drawing for Animation","Units: 3","Cinema (CINE)","Prerequisite: Upper-division standing. Explore drawing techniques for animation including gesture and movement, kinetic volume, and abstraction of motion. May be repeated for a total of 9 units. Extra fee required. (Plus-minus letter grade only)"
"CINE 444 ","Animation I","Units: 3","Cinema (CINE)","Prerequisites: Online portfolio review required. Deadline: April 20th. Enrollment by permission of the instructor only. Aesthetics, dynamics of movement, and techniques of animation. Projects in varied media and methods.  Extra fee required. (Plus-minus letter grade only)"
"CINE 445 ","Animation II","Units: 3","Cinema (CINE)","Prerequisite: Restricted to Animation minors orCINE 444* or permission of the instructor. Creating animation to synchronize with various soundtrack designs. Learn character animation techniques, effects design, story development, and basic editing. May be repeated for up to 6 units. Extra fee required."
"CINE 446 ","Stop-Motion Animation","Units: 3","Cinema (CINE)","Prerequisite: Upper-division standing. Production of stop-motion and mixed-media animation. Practice using traditional and digital animation techniques for creative storytelling. May be repeated for up to 9 units. Extra fee required. (Plus-minus letter grade only)"
"CINE 448 ","2D Visual Effects","Units: 3","Cinema (CINE)","Prerequisite: Restricted to junior Cinema majors or Animation minors; or permission of the instructor. Hands-on practice with 2D digital animation and basic visual effects techniques. Creative projects explore how digital animation techniques can impact narrative, experimental and documentary storytelling styles. Basic editing skills helpful. Maybe repeated for a total of 6 units. Extra fee required."
"CINE 450 ","Fundamentals of Screenwriting","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors and upper-division Theater Arts majors; or permission of the instructor. Cinema majors and minors are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require permission of the instructor. Introduction to the fundamental principles of screenwriting and historical context for the development of dramatic writing. Introductory-level course."
"CINE 452 ","Screenwriting: Focus on Genre","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*,CINE 212*, or equivalents with grades of C or better;CINE 450*; or permission of instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval from the Director of the School of Cinema. In-depth understanding and practice of the various conventions and tropes inherent in writing within specific film genres. Students learn skills and strategies to implement this knowledge in their own scripts through exercises, analysis, and the writing of genre scripts. Topics to be specified in the Class Schedule. May be repeated for a total of 6 units when topics vary. (Plus-minus letter grade/RP grading only). Topics: Screenwriting: Focus on ComedyScreenwriting: Focus on HorrorScreenwriting: Focus on Mystery/ThrillerScreenwriting: Focus on the MelodramaScreenwriting: Focus on the Epic TaleScreenwriting: Focus on AnimationScreenwriting: Focus on Sci Fi/FantasyScreenwriting: Focus on the WesternScreenwriting: Focus on MusicalScreenwriting: Women in Horror"
"CINE 454 ","Writing Short Films","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211, andCINE 212or equivalents with grades of C or better;CINE 450* or equivalent; or permission of instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Screenwriting strategies for the short film in fictional and experimental forms. Topics to be specified in the Class Schedule. May be repeated when topics vary. Intermediate-level course. Topics: Writing Short FilmsWriting Short Adaptation Films"
"CINE 456 ","Feature Screenwriting I","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211, andCINE 212or equivalents with grades of C or better;CINE 450* or equivalent; or permission of instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Focus on the practice of long-form film writing, emphasizing story and plot dynamics, characterization, narration, dialogue, script forms, and alternatives. Analysis of current motion picture scripts. Intermediate-level course."
"CINE 458 ","Writing for Documentary and Nonfiction","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Writing strategies for development and scripting of documentary film projects. Practice in the research process for a documentary concept. Development of techniques for writing treatments and creating visual plans. Exploration of methods of incorporating interviews and other nonfiction devices. Intermediate writing course."
"CINE 470 ","Independent Filmmaking Practice","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Collaborative work as a writer, director, and editor working on short film projects with an emphasis on creating independent films in a community setting. Intermediate-level production course. Activity. Extra fee required."
"CINE 472 ","Documentary Filmmaking Workshop","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require the permission of the instructor. Exploration of a variety of non-fiction filmmaking techniques and practices. Emphasis on socially conscious documentaries. Intermediate-level course. Extra fee required. (Plus-minus letter grade only)"
"CINE 474 ","Workshop in Fiction Filmmaking","Units: 3","Cinema (CINE)","Prerequisites: Restricted to junior Cinema majors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Collaborative work on short fiction film projects with an emphasis on practicing the various crew roles in pre-production and production. Intermediate-level production course. Activity. Extra fee required. (Plus-minus letter grade only)"
"CINE 476 ","Experimental Filmmaking","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Experimental film aesthetics, techniques, and practices. Projects in varied media and methods. Intermediate-level production course. Extra fee required."
"CINE 478 ","Exploration in Interactive Cinema","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Explore the conceptualization, programming, production, and presentation of cinema using interactive digital tools and processes. Intermediate-level production course. May be repeated for a total of 6 units. Extra fee required."
"CINE 480 ","Material Cinema Workshop","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Exploration of the meaning, histories, and strategic use of photographic material in cinema. Extra fee required. (Plus-minus letter grade only)"
"CINE 494 ","Queer Cinema Production","Units: 3","Cinema (CINE)","Prerequisites:CINE 202* andCINE 204*. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Examination and production of films related to the LGBTQ+ experience. Research, discussion, and critique of LGBTQ+ films of various genres, which will be used as the basis of conceptualizing and producing a new piece of work. The films will be screened publicly at the end of the term. May be repeated for a total of 6 units. Activity. Extra fee required. (Plus-minus letter grade only)"
"CINE 502 ","Experiments in Cinematic Form","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*,CINE 212*,CINE 340, andCINE 341or equivalents with grades of C or better; or permission of the instructor. Focus on experimental cinematic forms from radical experimental films to contemporary explorations of forms outside the conventional cinematic structure. Particular emphasis on social and historical context, aesthetic modes, movements, and artists. Advanced-level course. Topics to be specified in the Class Schedule. May be repeated for a total of 6 units when topics vary. Topics: Avant-Garde Cinema and Media Arts in Latin AmericaSurvey of Avant-Garde CinemaContemporary and Emerging Media FormsVirtuality in Films and Expanded Media Projects"
"CINE 507 ","Topics in Film History","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better; or permission of the instructor. Examination of historical events as they are presented in the cinematic form or as they influence the emergence of particular aesthetics, film cycles, or representational patterns. Examination of histories of cinemas as they evolved from different cultures and regions in the world. Topics to be specified in the Class Schedule. May be repeated for a total of 6 units when topics vary. Topics: History and Film: Representing the CatastrophicFilm Dissent and BlacklistingDocumentary and the Representation of HistoryThe Digital & Transmedia Revolution in CinemaHistory of Latin American Film:  Critical TopicsHistory of Chilean CinemaEnvironmentalism in Film HistoryRevolution & Social Uprising in Cinema & New MediaThird CinemaBlack City Cinema"
"CINE 540 ","Issues in Film Theory","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better; or permission of the instructor. Study of a selected method or issue in film theory. Advanced-level course. Topics to be specified in the Class Schedule. May be repeated for a total of 6 units as topics vary. Topics include Documentary Form, Sound and Voice in Cinema, Classical Film Theory, Post-Modernism and Film, and Feminism and Film. (Plus-minus letter grade only) Topics: Documentary Film FormSound and Voice in CinemaClassical Film TheoryPost-Modernism and FilmFeminism and Film"
"CINE 541 ","Race, Sex, and Identity Online","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better; or permission of the instructor. Analysis of the relationship between race, sexuality, and social identity online. Examination of how capitalism and the politics of social resistance are manifested in online media. Advanced-level course."
"CINE 549 ","Critical Practices","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors or minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better; a GWAR* course; or permission of the instructor. Examine the relationship between critical theory and digital media practices. Familiarization with the emerging possibilities for ""creative"" or unconventionally presented critical work made possible by digital media: digital video, online, and other new technologies. May be repeated for a total of 6 units. (Plus-minus letter grade only)"
"CINE 560 ","Digital Domains: History and Aesthetics of Computer Animation","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and Animation minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*,CINE 212* or equivalents with grades of C or better; or permission of the instructor. Artistic and cultural significance of global contemporary computer animation in animated films, live-action cinema, television, and video games. Analysis of historical, aesthetic, and technological developments of digital imagery, situating computer animation within larger debates in film and media studies. Topics may include film and media theory, industry and production studies, cultural studies, digital realism, acting in a digital environment, digital production/labor politics, digital media convergence, and animation viewership and fan communities. Critical analysis of computer-generated imagery."
"CINE 572 ","Film Theory","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better; or permission of the instructor. Advanced seminar in cinematic and media theory."
"CINE 598 ","Senior Critical Studies Seminar","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better; or permission of the instructor. Conduct original research, seminar reports, close analysis. Refine critical skills, develop project outlines culminating in a piece of substantive written work. (Plus-minus letter grade only)"
"CINE 601 ","Film Programming and Exhibitions Management","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Overview and practice of curation and programming skills involved in the creation and presentation of film and video programs. Prepares and manages the School of Cinema's Film Finals Program at semester end. Program planning; promotion and publicity; house management and public relations. Lecture, 2 units; activity, 1 unit. May be repeated for a total of 6 units."
"CINE 605 ","Exhibition, Distribution and Festivals - Film Marketing","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors or minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212*, or equivalents with grades of C or better; or permission of the instructor. Overview of the strategies, options, and practicalities of film exhibition, distribution, and archives, within both an industry and independent filmmaking context. Emphasis on film curation, archives and digital distribution modes and venues."
"CINE 612 ","Directing Cinematic Style","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Explore the creative role of directors of fiction films, including manipulation of space and time, dealing with continuity, script planning, blocking, visual style, sound design aesthetics, and/or authorship. Advanced production course. Activity. Extra fee required."
"CINE 614 ","Advanced Lighting Techniques","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211, andCINE 212or equivalents with grades of C or better;CINE 426* orCINE 428* or an equivalent cinematography course with a grade of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Advanced cinematography course focused on lighting. Exploration of the creative possibilities of soundstage and location lighting as part of a storytelling process. Lectures and practical demonstrations in technical considerations of light fixtures, electrical safety, and crew structure. Collaborative projects include lighting for fiction, visual effects, and emerging technologies. Activity. Extra fee required."
"CINE 616 ","Immersive Storytelling Through Virtual Reality","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212;CINE 414* orCINE 416* orCINE 420* orCINE 426* orCINE 428* or equivalents, all with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester. CINE 450, CINE 454, CINE 458, or CINE 601 may be taken concurrently without a formal exception. Exceptions to this limit require the permission of the instructor. Focus on exploring the art and techniques of immersive storytelling through creative technology in virtual reality. Explore the imaginative and emotional storytelling techniques through a range of innovative immersive technologies focusing on Augmented Reality (AR) and Virtual Reality (VR). Creation of an immersive and imaginative experience that connects with audiences through a variety of hands-on projects. Activity. May be repeated for a total of 6 units. Extra fee required. (Plus-minus letter grade only)"
"CINE 618 ","Advanced Projects in Fiction Filmmaking","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors;CINE 424* orCINE 474* orCINE 612* or permission of the instructor. Students who have takenCINE 620cannot takeCINE 618for credit. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Creation of a short fiction film. Advanced production course fosters the development, scriptwriting, pre-production, shooting, and editing of the film project. Senior capstone class. Activity (Plus-minus letter grade only)"
"CINE 620 ","Advanced Fiction Filmmaking I","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors; portfolio application required; two or more of the following courses strongly recommended:CINE 350GW,CINE 424,CINE 450,CINE 454,CINE 470,CINE 474, orCINE 612; permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. May not be taken concurrently withCINE 627*. Advanced production course fosters the development, scriptwriting, pre-production, and shooting of a short senior thesis fiction film. First of two-semester sequence, followed by CINE 622 . Serves as a culminating experience for fiction-oriented students. Extra fee may be required. Activity. (Plus-minus letter grade only)"
"CINE 622 ","Advanced Fiction Filmmaking II","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors;CINE 620*; portfolio required; permission of the instructor. Post-production phase (editing, sound design, grading, mixing) of senior thesis fiction film. Extra fee required. Activity. (Plus-minus letter grade only)"
"CINE 623 ","Exploration in Cinema as an Online Medium","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*,CINE 212*,CINE 340*,CINE 341*, and two 400-level* CINE courses or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Advanced production course that explores the conceptualization, programming, production, and presentation of cinema on the Internet, using digital tools and processes. Activity. May be repeated for a total of 6 units. Extra fee required."
"CINE 624 ","Advanced Pre-Production Lab","Unit: 1","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors; concurrent enrollment inCINE 620*. Development of creative and technical aspects of fiction capstone film. Use of filmmaking equipment and materials. Laboratory. (Plus-minus letter grade)"
"CINE 625 ","Advanced Post-Production Lab","Unit: 1","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors;CINE 620*; concurrent enrollment inCINE 622*. Focused workshopping of editing and post sound work for fiction capstone film. Laboratory. (Plus-minus letter grade)"
"CINE 626 ","Explorations in Documentary Production","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Examination and production of a particular genre, form, or theme in documentary, resulting in the creation of short, non-fiction films. Based on a variable topic, students research and critique documentaries and use their findings as the basis of conceptualizing and producing their work. Topics to be specified in the Class Schedule. May be repeated when topics vary. Extra fee required. (Plus-minus letter grade only) Topics: Documentary Production: Hybrid FormDocumentary Production: Personal VoiceDocumentary Production: Climate ChangeDocumentary Production: Race, Gender & Sexuality"
"CINE 627 ","Producing and Financing Films I","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors.CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. May not be taken concurrently withCINE 620. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. May not be taken concurrently withCINE 620*. The economics of production including budgeting, breakdowns, financing and contracts, distribution and exhibition, censorship, copyright, libel and slander, and laws of privacy. Hands-on producing of a senior thesis film project. The first part of a two-semester sequence followed by CINE 628 . The culminating experience for producing-oriented students. Advanced Production Course. Extra fee required. (Plus-minus letter grade only)"
"CINE 628 ","Producing and Financing Films II","Units: 3","Cinema (CINE)","Prerequisites: Restricted to upper-division Cinema majors and minors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better;CINE 627*, or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Examine the economics of post-production, marketing, distribution, and exhibition of independent films. Explores the role of the producer during the post-production stage of independent filmmaking. Hands-on experience with senior thesis film. Part two of a two-semester sequence, following CINE 627 . Advanced production course. Extra fee required. (Plus-minus letter grade)"
"CINE 630 ","Workshop in Experimental Documentary","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors;CINE 200,CINE 202,CINE 204,CINE 211,CINE 212,CINE 340*, andCINE 341* or equivalents with grades of C or better;CINE 472*; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Advanced production course exploring experimental film practices in nonfiction. Lecture, 2 units; activity, 1 unit. Extra fee required."
"CINE 632 ","Media Archaeology in Cinema","Units: 3","Cinema (CINE)","Prerequisites: Restricted to senior Cinema majors and minors;CINE 200*,CINE 202*,CINE 204*,CINE 211*, andCINE 212* or equivalents with grades of C or better; or permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. Exploration of the meaning, histories, strategies, and techniques of the creative re-use of media in cinema. May be repeated for a total of 6 units. Extra fee required. (Plus-minus letter grade only)"
"CINE 634 ","International Documentary Workshop","Units: 6","Cinema (CINE)","Prerequisites: Upper-division standing and permission of the instructor. Students are restricted to a maximum of two 400-level OR two 600-level courses per semester.CINE 450,CINE 454,CINE 458, orCINE 601may be taken concurrently without a formal exception. Exceptions to this limit require both the permission of the instructor and approval by the Director of the School of Cinema. A cross-cultural student program with the collaboration of film, cultural, or academic programs or established community organizations in other countries. Students will broaden their cultural vision and develop their cinematic techniques in a global context. Documentary production experience course. Lecture, 3 units; activity, 3 units. May be repeated for a total of 12 units."
