"course_code","course_title","credits","department","description"
"MUAC 23201","Guitar Class Intermediate","1 Hour","Applied Music (Class) (MUAC)","Continues the development of several skills on the guitar such as rhythm playing, chord formations, sheet music reading, and melody presentation. Includes significant solo and group playing experiences. Prerequisite:MUAC 13201or Instructor Consent. (Typically offered: Fall and Spring)"
"MUAC 31102","Functional Piano Technique","2 Hours","Applied Music (Class) (MUAC)","A comprehensive survey of functional piano playing technique focusing on the ergonomic way of playing the piano, injury prevention, and patterns of movement. (Typically offered: Spring)"
"MUAC 34001","Jazz Improvisation I","1 Hour","Applied Music (Class) (MUAC)","This course is the first in a four-semester sequence on the study of jazz improvisation with a linguistic approach. The class will cover the vocabulary and grammar of jazz, as well as rhetoric, story-telling and emotional performance. Each week students will be expected to be proficient in technical drills, harmonic and rhythmic vocabulary, and repertoire related to the four fundamental forms encompassed by the course. Transcriptions and writing assignments will also be given, and students will work with the Contrast Method of Improvisational Concepts, self-listening and analysis, performing the topics in class, group performance, and artistic development. (Typically offered: Fall)"
"MUAC 34101","Jazz Improvisation II","1 Hour","Applied Music (Class) (MUAC)","This course is the second in a four-semester sequence on the study of jazz improvisation with a linguistic approach. The class will cover the vocabulary and grammar of jazz, as well as rhetoric, story-telling and emotional performance. Each week students will be expected to be proficient in technical drills, harmonic and rhythmic vocabulary, and repertoire related to the four fundamental forms encompassed by the course. Transcriptions and writing assignments will also be given, and students will work with the Contrast Method of Improvisational Concepts, self-listening and analysis, performing the topics in class, group performance, and artistic development. Prerequisite:MUAC 34001. (Typically offered: Spring)"
"MUAC 43701","Teaching the High School Percussionist","1 Hour","Applied Music (Class) (MUAC)","A study of solo literature and small and large ensemble literature appropriate for the high school percussionist. Emphasis on advanced snare drum and marimba lit., timpani and the broad range of percussionist instruments.  Includes study of high school band, orchestra and percussion ensemble scores. Prerequisite:MUED 13701. (Typically offered: Irregular)"
"MUAC 44001","Jazz Improvisation III","1 Hour","Applied Music (Class) (MUAC)","This course is the third in a four-semester sequence on the study of jazz improvisation with a linguistic approach. The class will cover the vocabulary and grammar of jazz, as well as rhetoric, story-telling and emotional performance. Each week students will be expected to be proficient in technical drills, harmonic and rhythmic vocabulary, and repertoire related to the four fundamental forms encompassed by the course. Transcriptions and writing assignments will also be given, and students will work with the Contrast Method of Improvisational Concepts, self-listening and analysis, performing the topics in class, group performance, and artistic development. Prerequisite:MUAC 34101. (Typically offered: Fall)"
"MUAC 44101","Jazz Improvisation IV","1 Hour","Applied Music (Class) (MUAC)","This course is the fourth in a four-semester sequence on the study of jazz improvisation with a linguistic approach. The class will cover the vocabulary and grammar of jazz, as well as rhetoric, story-telling and emotional performance. Each week students will be expected to be proficient in technical drills, harmonic and rhythmic vocabulary, and repertoire related to the four fundamental forms encompassed by the course. Transcriptions and writing assignments will also be given, and students will work with the Contrast Method of Improvisational Concepts, self-listening and analysis, performing the topics in class, group performance, and artistic development. Prerequisite:MUAC 44001. (Typically offered: Spring)"
"MUAC 44201","Advanced Studies in Improvisation","1 Hour","Applied Music (Class) (MUAC)","Extends the techniques built in the improvisation course sequence (MUAC 34001,MUAC 34101,MUAC 44001,MUAC 44101) with specialized topics in a variety of improvisatory traditions. Sections may include ""Free Jazz"", ""Coltrane and Chromaticism"" ""Atonal Improvisation"", ""Baroque Improvisation"" and ""World Music Improvisation"". Prerequisite:MUAC 44101or instructor consent. (Typically offered: Irregular) May be repeated for up to 2 hours of degree credit."
"MUAC 53701","Teaching the High School Percussionist","1 Hour","Applied Music (Class) (MUAC)","A study of solo literature and small and large ensemble literature appropriate for the high school percussionist. Emphasis on advanced snare drum and marimba lit., timpani and the broad range of percussionist instruments.  Includes study of high school band, orchestra and percussion ensemble scores. Graduate degree credit will not be given for bothMUAC 43701andMUAC 53701. Prerequisite:MUED 13701. (Typically offered: Irregular)"
"MUAC 54201","Advanced Studies in Improvisation","1 Hour","Applied Music (Class) (MUAC)","Extends the techniques built in the improvisation course sequence (MUAC 34001,MUAC 34101,MUAC 44001,MUAC 44101) with specialized topics in a variety of improvisatory traditions. Sections may include ""Free Jazz"", ""Coltrane and Chromaticism"" ""Atonal Improvisation"", ""Baroque Improvisation"" and ""World Music Improvisation"". Prerequisite:  Instructor consent. (Typically offered: Irregular) May be repeated for up to 2 hours of degree credit."
"MUAC 54802","Innovators of Jazz Seminar","2 Hours","Applied Music (Class) (MUAC)","Explores major 20th century figures in jazz as they relate to Black Music genres and the music of major jazz figures from the perspective of performance, composition, improvisation, and historical/cultural analysis. Significant interaction with major jazz guest artists and pedagogical experiences via interaction with the undergraduate jazz studies program. (Typically offered: Fall, Spring and Summer)"
"MUAC 61201","Advanced IPA for Singers","1 Hour","Applied Music (Class) (MUAC)","Training in proper use of the International Phonetic Alphabet (IPA), as needed for application in the choral setting. Pronunciation and inflections of commonly used languages in choral music (English, Italian, German and French) will be explored. (Typically offered: Irregular)"
"MUAP 1000V","Applied Secondary-Level  Voice/Instrument I","1-2 Hour","Applied Music (Private Instruction) (MUAP)","Private study of secondary voice/instrument. Prerequisite:  Instructor consent. (Typically offered: Fall and Spring) May be repeated for up to 4 hours of degree credit."
"MUAP 1100V","Applied Major Voice/Instrument I","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Private study of the primary voice/instrument for music majors. Admission toMUAP 1100Vrequires the successful completion of audition for the instructor. Prerequisite:  Music major. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 1300V","Applied Skills Voice/Instrument I","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Private study of the primary voice/instrument for music majors. Continued development of fundamental musical and technical skills introduced inMUAP 1100V. Prerequisite:  Music major; recommendation of instructor. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 2000V","Applied Secondary-Level Voice/Instrument II","1-2 Hour","Applied Music (Private Instruction) (MUAP)","Continued private study of secondary voice/instrument. Instructor permission required to enroll. Prerequisite:  Two semesters ofMUAP 1000Vand recommendation of the instructor. (Typically offered: Fall and Spring) May be repeated for up to 4 hours of degree credit."
"MUAP 2100V","Applied Major Voice/Instrument II","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Continued private study of the primary voice/instrument for music majors. Prerequisite:  Two semesters ofMUAP 1100Vwith grades of B or better orMUAP 1300Vwith a grade of B or better. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 2300V","Applied Skills Voice/Instrument II","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Private study of the primary voice/instrument for music majors. Continued development of fundamental musical and technical skills introduced inMUAP 2100V. Prerequisite:  Two semesters ofMUAP 2100Vand recommendation of instructor. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 3000V","Applied Secondary-Level  Voice/Instrument III","1-2 Hour","Applied Music (Private Instruction) (MUAP)","Advanced private study of secondary voice/instrument. Prerequisite:  Two semesters ofMUAP 2000Vand recommendation of the instructor. (Typically offered: Fall and Spring) May be repeated for up to 4 hours of degree credit."
"MUAP 3100V","Applied Major Voice/Instrument III","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Continuation ofMUAP 2100V. Private study of the primary instrument/voice for music majors at the advanced level. Admission requires approval of the faculty committee of the area of study (voice, piano, woodwind, brass, percussion). Mastery of fundamental/technical skills sufficient to prepare for a recital must be observable by the committee. Prerequisite:  Two semesters ofMUAP 2100Vwith grades of B or better orMUAP 2300Vwith a grade of B or better. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 310HV","Honors Applied Major Voice/Instrument III","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Continuation ofMUAP 2100V. Private study of the primary voice/instrument for honors music majors at the advanced level. Admission requires approval of faculty committee of the area of study (voice, piano, woodwind, brass, percussion). Mastery of fundamental/technical skills sufficient to prepare for a recital must be observable by the committee. Prerequisite:  Two semesters ofMUAP 2100Vwith grades of B or better orMUAP 2300Vwith a grade of B or better; honors standing. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit.This course is equivalent toMUAP 3100V."
"MUAP 32001","Applied Recital I","1 Hour","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 25 minutes of music. (Typically offered: Fall and Spring) May be repeated for degree credit."
"MUAP 320H1","Honors Applied Recital I","1 Hour","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 50 minutes of music. Corequisite:MUAP 310HV. (Typically offered: Fall and Spring) May be repeated for degree credit.This course is equivalent toMUAP 32001."
"MUAP 3300V","Applied Skills Voice/Instrument III","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Private study of the primary voice/instrument for music majors at the advanced level. Continued development of musical and technical skills introduced inMUAP 3100V. Prerequisite:  Two semesters ofMUAP 3100Vand recommendation of instructor. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 4000V","Applied Secondary-Level Voice/Instrument IV","1-2 Hour","Applied Music (Private Instruction) (MUAP)","Continued advanced private study of secondary voice/instrument. Instructor permission required to enroll. Prerequisite:  Two semesters ofMUAP 3000Vand recommendation of the instructor. (Typically offered: Fall and Spring) May be repeated for up to 4 hours of degree credit."
"MUAP 4100V","Applied Major Voice/Instrument IV","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Continuation ofMUAP 3100V. Private study of the primary voice/instrument for music majors at the advanced level. Prerequisite:  Two semesters ofMUAP 3100Vwith recommendation of instructor. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 410HV","Honors Applied Major Voice/Instrument IV","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Continuation ofMUAP 310HV. Private study of the primary voice/instrument for honors music majors at the advanced level. Prerequisite:  Two semesters ofMUAP 310HV, recommendation of instructor and honors standing. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit.This course is equivalent toMUAP 4100V."
"MUAP 4150V","Applied Skills Voice/Instrument IV","1-4 Hour","Applied Music (Private Instruction) (MUAP)","Private study of the primary voice/instrument for music majors at the advanced level in preparation for recital. Continued development of musical and technical skills introduced inMUAP 4100V. Prerequisite:  Two semesters ofMUAP 4100Vand recommendation of instructor. (Typically offered: Fall and Spring) May be repeated for up to 8 hours of degree credit."
"MUAP 42001","Applied Recital II","1 Hour","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 50 minutes of music. Prerequisite:MUAP 32001. (Typically offered: Fall and Spring) May be repeated for degree credit."
"MUAP 420H1","Honors Applied Recital II","1 Hour","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 50 minutes of music. Corequisite:MUAP 410HV. (Typically offered: Fall and Spring) May be repeated for degree credit.This course is equivalent toMUAP 42001."
"MUAP 43001","Composition Recital","1 Hour","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 50 minutes consisting of original musical compositions. (Typically offered: Fall and Spring) May be repeated for degree credit."
"MUAP 5000V","Applied Voice/Instrument-Secondary Level","1-2 Hour","Applied Music (Private Instruction) (MUAP)","Private study at the graduate secondary level. (Typically offered: Fall and Spring) May be repeated for degree credit."
"MUAP 5100V","Applied Voice/Instrument","1-5 Hour","Applied Music (Private Instruction) (MUAP)","Private study at the graduate level. (Typically offered: Fall and Spring) May be repeated for degree credit."
"MUAP 5200V","Graduate Recital I","1-2 Hour","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 50 minutes of music. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"MUAP 5210V","Graduate Recital II","1-2 Hour","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 50 minutes of music. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"MUAP 6100V","Applied Voice/Instrument","1-6 Hour","Applied Music (Private Instruction) (MUAP)","Private study at the graduate level. (Typically offered: Fall and Spring) May be repeated for degree credit."
"MUAP 62003","Graduate Recital I","3 Hours","Applied Music (Private Instruction) (MUAP)","Public 50-minute lecture recital consisting of a musical performance and scholarly presentation in consultation with the candidate's doctoral advisor. (Typically offered: Irregular)"
"MUAP 62103","Graduate Recital II","3 Hours","Applied Music (Private Instruction) (MUAP)","Preparation and performance of a public recital of a minimum of 50 minutes of music. (Typically offered: Irregular)"
"MUAP 62203","Community Project for DMA Candidates","3 Hours","Applied Music (Private Instruction) (MUAP)","Community outreach project related to the candidate's area of interest. (Typically offered: Irregular)"
"ARAB 10103","Elementary Arabic I","3 Hours","Arabic (ARAB)","Stresses correct pronunciation, aural comprehension, simple speaking ability. Basic grammar is taught inductively through oral and written skills. (Typically offered: Spring)"
"ARAB 10106","Immersive Arabic I","6 Hours","Arabic (ARAB)","Equivalent toARAB 10103andARAB 10203. Stresses rapid learning through daily interaction and immersion in a fun and friendly atmosphere. Supportive pedagogical practice focuses on developing communicative proficiency. Fundamentals of grammar are taught inductively through engaging assignments and activities designed to incrementally develop oral and written skills. Corequisite:  Drill component. (Typically offered: Fall)"
"ARAB 10203","Elementary Arabic II","3 Hours","Arabic (ARAB)","Continues to stress correct pronunciation, aural comprehension, simple speaking ability. Continued presentation of grammar with special attention to basic morphology. Prerequisite:ARAB 10103or equivalent. (Typically offered: Fall)"
"ARAB 1100V","Special Topics in Arab Culture","1-3 Hour","Arabic (ARAB)","Formulates an informed picture of the Arab World. Through exploration of various aspects of the region and interaction with Arabs in the community, students are introduced to the richness and diversity of Arab cultures. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ARAB 20103","Intermediate Arabic I","3 Hours","Arabic (ARAB)","Leads to greater oral comprehension and speaking ability and develops the more advanced reading and writing skills. Prerequisite:ARAB 10203orARAB 10106or equivalent. (Typically offered: Spring)"
"ARAB 20106","Immersive Arabic II","6 Hours","Arabic (ARAB)","Continued emphasis on immersive learning through daily interaction. Leads to greater oral comprehension and speaking ability and develops the more advanced reading and writing skills. Emphasizes morphology and syntax. Focuses on expanding cultural awareness. Prerequisite:ARAB 10203orARAB 10106. (Typically offered: Spring)"
"ARAB 201H6","Honors Immersive Arabic II","6 Hours","Arabic (ARAB)","Continued emphasis on immersive learning through daily interaction. Leads to greater oral comprehension and speaking ability and develops the more advanced reading and writing skills. Emphasizes morphology and syntax. Focuses on expanding cultural awareness. Prerequisite:  Honors standing and (ARAB 10203orARAB 10106). (Typically offered: Spring)This course is equivalent toARAB 20106."
"ARAB 20203","Intermediate Arabic II","3 Hours","Arabic (ARAB)","Continued development of speaking, comprehension, reading, and writing. Emphasizes morphology and syntax. (Typically offered: Irregular)"
"ARAB 30106","Immersive Arabic III","6 Hours","Arabic (ARAB)","Leads to greater facility in the spoken language and continues to develop reading and writing skills. Continued broadening of cultural awareness and emphasis on morphology and syntax. Prerequisite:ARAB 20106. (Typically offered: Fall)"
"ARAB 301H6","Honors Immersive Arabic III","6 Hours","Arabic (ARAB)","Leads to greater facility in the spoken language and continues to develop reading and writing skills. Continued broadening of cultural awareness and emphasis on morphology and syntax. Prerequisite:  Honors standing and (ARAB 20106orARAB 201H6). (Typically offered: Fall)This course is equivalent toARAB 30106."
"ARAB 30303","Colloquial Arabic","3 Hours","Arabic (ARAB)","Development of aural comprehension and speaking skills in one of the major Arabic dialects. Prerequisite:  (ARAB 10103andARAB 10203) orARAB 10106or equivalent. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ARAB 399HV","Honors Arabic Course","1-6 Hour","Arabic (ARAB)","Honors thesis research and writing under the direction of a faculty member in the department. Prerequisite:  Junior standing and honors standing. (Typically offered: Fall and Spring) May be repeated for up to 12 hours of degree credit."
"ARAB 40106","Immersive Arabic IV","6 Hours","Arabic (ARAB)","Continued development of speaking, comprehension, reading, writing. Reading assignments introduce a variety of styles ranging from classical to modern in both prose and verse. Prerequisite:ARAB 30106. (Typically offered: Spring)"
"ARAB 401H6","Honors Immersive Arabic IV","6 Hours","Arabic (ARAB)","Continued development of speaking, comprehension, reading, writing. Reading assignments introduce a variety of styles ranging from classical to modern in both prose and verse. Prerequisite:  Honors standing and (ARAB 30106orARAB 301H6). (Typically offered: Spring)This course is equivalent toARAB 40106."
"ARAB 40203","Advanced Arabic I","3 Hours","Arabic (ARAB)","Development of advanced speaking and writing skills. Extensive reading and writing assignments and translating exercises from English into Arabic. Prerequisite:ARAB 40106. (Typically offered: Irregular)"
"ARAB 40303","Advanced Arabic II","3 Hours","Arabic (ARAB)","Continued advanced speaking, reading, and writing skills. Prerequisite:ARAB 40203. (Typically offered: Irregular)"
"ARAB 40503","Arabic Readings","3 Hours","Arabic (ARAB)","Develops skills in description, analysis, and argumentation within a workshop atmosphere. Readings are drawn from various styles of standard Arabic, ranging from newspapers to literary texts. The thematic focus of the course varies. Prerequisite:ARAB 40106or equivalent. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ARAB 41003","Arab Cinema","3 Hours","Arabic (ARAB)","Explores Arab cultures through cinema to reach a critically informed understanding of their complexity and diversity. Analyzes how Arab societies have engaged with their socio-political contexts while negotiating questions of colonialism and imperialism, gender, and Arab national identities. Taught in English. (Typically offered: Fall)"
"ARAB 41103","Modern Arabic Literature","3 Hours","Arabic (ARAB)","Selected readings from Arabic fiction and poetry from the 20th century to the present. Prerequisite:ARAB 40203or equivalent. (Typically offered: Irregular)"
"ARAB 42103","Arab Culture and Civilization","  3 Hours","Arabic (ARAB)","Selected readings from Arab history, literature, the Islamic Tradition, and the Holy Qur'an. Prerequisite:ARAB 40106or equivalent. (Typically offered: Irregular)"
"ARAB 4700V","Special Topics","1-6 Hour","Arabic (ARAB)","May be offered in a topic not specifically covered by courses otherwise listed. (Typically offered: Irregular) May be repeated for degree credit."
"ARAB 5700V","Special Topics","1-6 Hour","Arabic (ARAB)","May be offered in a topic not specifically covered by courses otherwise listed. Graduate degree credit will not be given for bothARAB 4700VandARAB 5700V. (Typically offered: Irregular) May be repeated for degree credit."
"ARDS 31503","Methods of Design Inquiry","3 Hours","Architecture and Design (ARDS)","Investigation into practical, theoretical, and methodological strategies for embarking upon design inquiry and discourse. Practical issues of method are examined. A range of tools for interpreting architecture, landscape architecture and interior design are surveyed. Honors students will produce a prospectus for their Honors Capstone. Prerequisite:  Fay Jones School students in third year. (Typically offered: Spring)"
"ARDS 315H3","Honors Methods of Design Inquiry","3 Hours","Architecture and Design (ARDS)","Investigation into practical, theoretical, and methodological strategies for embarking upon design inquiry and discourse. Practical issues of method are examined. A range of tools for interpreting architecture, landscape architecture and interior design are surveyed. Honors students will produce a prospectus for their Honors Capstone. Prerequisite:  Fay Jones School students in third year and Honors candidacy. (Typically offered: Spring)This course is equivalent toARDS 31503."
"ARDS 402H3","Honors Advanced Design Studies","3 Hours","Architecture and Design (ARDS)","Advanced collaborative seminars in subjects for special interest to students and faculty. Prerequisite:  Honors standing. (Typically offered: Irregular) May be repeated for up to 30 hours of degree credit."
"ARDS 514H3","Honors Capstone","3 Hours","Architecture and Design (ARDS)","Development dependent upon the synthesis of knowledge and application of critical, reflective thinking addressing architectural, landscape architectural and/or interior design issues. A diversity of interests and modes or inquiry are encouraged. All capstones must include a written research on the topic of investigation. Prerequisite:ARDS 31503and honors candidacy. (Typically offered: Fall and Spring)"
"ARDS 60203","Design Seminar","3 Hours","Architecture and Design (ARDS)","Advanced seminars of special interest to students and faculty that are not covered in other courses. Prerequisite: Admission to the Master of Design Program (DSGNMDS). (Typically offered: Irregular) May be repeated for degree credit."
"ARDS 64903","Environmental Land Use Planning","3 Hours","Architecture and Design (ARDS)","Investigation of the relationship between development, stewardship and land use on the city and regional scales. Natural resource systems, public policies, regional economics, and social contexts are investigated as informers of environmental planning and design decisions. (Typically offered: Spring)"
"ARDS 65003","History and Theory of Preservation Design I: Fundamentals in Preservation Practice","3 Hours","Architecture and Design (ARDS)","Foundational ideas of the historic preservation movement and the professional practices through which they are engaged, including their history and evolution over time. Central themes examine cultural heritage, strategies for identifying significant structures, and the impact of preservation laws and public policies in design and preservation practice. Prerequisite:  Enrollment in the Master of Design Studies program. (Typically offered: Fall)"
"ARDS 65203","History and Theory of Preservation Design II: Issues in Contemporary Practice Design","3 Hours","Architecture and Design (ARDS)","Contemporary issues in preservation design after modernism, addressing its new narratives and connections to global conflict, climate change and social equity. Students gain perspectives to shape the future of preservation design practice, engaging reuse of buildings and sites, planning and policy innovations, and social and historical research. Corequisite:  Enrollment in Master of Design Studies program. (Typically offered: Spring)"
"ARDS 67203","Methods of Design Inquiry","3 Hours","Architecture and Design (ARDS)","Investigation into the practical, theoretical, and methodological strategies necessary for embarking upon inquiry and discourse for design-related problems. Pre- or Corequisite:  Admission into the Master of Design program. (Typically offered: Fall)"
"ARDS 68003","Design Leadership","3 Hours","Architecture and Design (ARDS)","Explores leadership through conceptual and theoretical perspectives. Emphasis is on developing and managing effective design processes, methods, and organizations enabling innovative design practices. Students will explore contemporary issues and forces that affect the conditions of how design is embedded in thought leadership. Pre- or Corequisite:  Admission into the Master of Design program. (Typically offered: Spring)"
"ARDS 68103","Cities and Public Good","3 Hours","Architecture and Design (ARDS)","Studies infrastructure as socio-technical systems and potential transitions to lower-carbon futures. Concepts governing Large Technical Systems such as obduracy, path-dependency, energy transitions, value capture, and public good are explored through analytic frameworks like Multi-level Perspectives (MLP) and Socio-technical Systems Theory (STS) in the context of incumbent technologies. Pre- or Corequisite:  Admission into the Master of Design program. (Typically offered: Fall and Spring)"
"ARDS 68203","Vocabularies of Context Production","3 Hours","Architecture and Design (ARDS)","Explores connectivity through spatial and organizational formats from urbanism to supply chains, ecosystems, resource sheds, infrastructure, neighborhoods, eco-districts, and other public spaces. In addition to the traditional categories of geometry, proportion, and fit used to define place, vocabularies of flow, timing, interactivity, phasing, modulation, distribution, and emergence will be examined. Pre- or Corequisite: Admission into the Master of Design program. (Typically offered: Fall and Spring)"
"ARDS 68303","Wood Theories, Tectonics and Environmental Response","3 Hours","Architecture and Design (ARDS)","Investigate wood design through theoretical, technical and practical inquiry emphasizing tectonics responding to a range of material and environmental aspects. Focused study of wood's physical properties, functions, and behavior in manufactured and constructed assemblies. Current and future global issues, industry, economy, and the design of the constructed environment are explored. Prerequisite:  Admission to the Master of Design Studies Degree. (Typically offered: Fall)"
"ARDS 68403","Advanced Wood Production Processes","3 Hours","Architecture and Design (ARDS)","Examine performative wood design at the intersection of cutting edge of fabrication-production technologies and the material assembly at multiple scales to expand the limits of current practice. Opportunities for wood design are re-examined in light of evolving digital technologies, practices and theories of making. Prerequisite:  Admission to the Master of Design Studies Program. (Typically offered: Spring)"
"ARDS 68503","Health and Wellness in the Built Environment","3 Hours","Architecture and Design (ARDS)","Advanced seminar examining the interactions of health and wellbeing in the built environment. Physiological and psychosocial wellness concepts are examined across multiple scales and settings. Prerequisite:  Admission to the Master of Design Studies program or permission of instructor. (Typically offered: Fall)"
"ARDS 69006","Advanced Design Studio","6 Hours","Architecture and Design (ARDS)","A topical design studio investigating project development dependent upon the synthesis of knowledge and application of critical thinking to complex environmental design problems. The intimate relationship between architecture, place and culture is used to create connection and relevance in the built environment. Pre- or Corequisite:  Admission into the Master of Design program. (Typically offered: Fall)"
"ARDS 69106","Advanced Design Studio II","6 Hours","Architecture and Design (ARDS)","An advanced topical design studio utilizing methods from domains external to design disciplines. Project resolution requiring skill in generating design ideas developed through strategic planning and responding to sociopolitical, economic, and environmental drivers. Pre- or Corequisite: Admission into the Master of Design program. Prerequisite:  Completion ofARDS 69006. (Typically offered: Spring)"
"ARDS 69206","Graduate Residency","6 Hours","Architecture and Design (ARDS)","Experiential learning integrating knowledge and theory in professional environment. This guided experience will facilitate career development, professional relationships, and provide a critical opportunity to apply new skills and knowledge to real problems.  Pre- or Corequisite: Admission into the Master of Design program. Prerequisite:  Completion ofARDS 69006andARDS 69106. (Typically offered: Summer)"
"ARDS 6930V","Extended Graduate Residency","1-6 Hour","Architecture and Design (ARDS)","Experiential learning integrating knowledge and theory in professional environment. This guided experience will facilitate career development, professional relationships, and provide a critical opportunity to apply new skills and knowledge to real problems. Pre- or Corequisite:  Admission into the Master of Design Studies program. Prerequisite:  Completion ofARDS 69006andARDS 69106. (Typically offered: Fall and Spring) May be repeated for degree credit."
"ARCH 10003","Basic Course in the Arts:  Architecture Lecture","3 Hours","Architecture (ARCH)","A general introduction to architecture, exploring the designed environment, including cities and buildings and their histories, technologies and users, in a holistic manner. May not be presented towards satisfaction of major requirements in either the B.Arch or B.A. in architectural studies degrees. (Typically offered: Fall and Spring)"
"ARCH 100H3","Honors Basic Course in the Arts: Architecture Lecture","3 Hours","Architecture (ARCH)","A general introduction to architecture, exploring the designed environment, including cities and buildings and their histories, technologies, and users, in a holistic manner. May not be presented towards satisfaction of major requirements in either the B.Arch or B.A. in architectural studies degrees. Prerequisite:  Honors candidacy. (Typically offered: Fall)This course is equivalent toARCH 10003."
"ARCH 10103","Diversity and Design","3 Hours","Architecture (ARCH)","Explores the reciprocal relationship between diversity and design in America, investigating how race, gender, religion, ability, age, class, and location affect and are affected by the design of media, products, architecture, and cities/regions. Positive and negative effects of diversity and design are discussed. (Typically offered: Summer)"
"ARCH 10105","Fundamental Design Skills","5 Hours","Architecture (ARCH)","Fundamental design skills; development of visual and verbal communication skills including observation skills, design technologies, analysis and representation in both 2-dimensions and 3-dimensions through analog and digital tools; creative and critical thinking skills. (Typically offered: Fall and Summer)"
"ARCH 10205","Fundamental Design Methodology","5 Hours","Architecture (ARCH)","Fundamental design skills; use of precedents for understanding principles of design and natural and formal ordering systems; design development using both iterative and alternative methods of exploration in both 2-dimensions and 3-dimensions using analog and digital tools; continued development of visual and verbal communication skills. Prerequisite:ARCH 10105. (Typically offered: Spring and Summer)"
"ARCH 12102","Design Thinking I:  Foundations in Technology","2 Hours","Architecture (ARCH)","This course will raise pertinent questions about the role of architectural technology in design through studying the important theories about technology from Vitruvius to contemporary practice and understanding how they have been manifested in built form. (Typically offered: Fall and Summer)"
"ARCH 12202","Design Thinking II:  Foundations in History","2 Hours","Architecture (ARCH)","Explores the role of architectural history in design thinking, introducing divergent canons and traditions in a global context and emphasizing understanding of the relationships among buildings, spaces and places and the social, political and technological circumstances in which the work was theorized, produced, and lived. Prerequisite:ARCH 12102. (Typically offered: Spring and Summer)"
"ARCH 16000","Undergraduate Research Assistant","0 Hours","Architecture (ARCH)","Undergraduate research. (Typically offered: Fall, Spring and Summer)"
"ARCH 20106","Architectural Design III","6 Hours","Architecture (ARCH)","Introduction of formal principles and strategies used in space making, focusing on the development of plans and sections.  Precedents and the understanding of them through analysis and syntheses are used as a means of examining the past and the present while providing a framework from which personal design sensibilities can evolve. Corequisite:ARCH 21103andARCH 21302andARCH 22303. Prerequisite:ARCH 10205andARCH 12202. (Typically offered: Fall)"
"ARCH 20206","Architectural Design IV","6 Hours","Architecture (ARCH)","An elaboration of space-making, addressing three-dimensional aspects of form-making, including the influence of structural systems, articulation of the vertical section, and exterior expression; the role of site as a generator of form; and the overarching importance of technics, including the materiality of space, structure, and light. Corequisite:ARCH 21203andARCH 22403. Prerequisite:ARCH 20106andARCH 21103andARCH 21302andARCH 22303. (Typically offered: Spring)"
"ARCH 21103","Architectural Structures I","3 Hours","Architecture (ARCH)","Introduction to statics and strength of materials. Building loads are examined as to their effect on the elements of architectural projects. Simple post and beam structures are the focus of this course. Bending, axial, and shear stress are examined in beams and columns. Materials studied include wood, steel, and concrete.  Corequisite:ARCH 20106andARCH 21302. Prerequisite:ARCH 12102. (Typically offered: Fall)"
"ARCH 211H3","Honors Architectural Structures I","3 Hours","Architecture (ARCH)","Introduction to statics and strength of materials. Building loads are examined as to their effect on the elements of architectural projects. Simple post and beam structures are the focus of this course. Bending, axial, and shear stress are examined in beams and columns. Materials studied include wood, steel, and concrete.  Corequisite:ARCH 20106andARCH 21302. Prerequisite:ARCH 12102. (Typically offered: Fall)This course is equivalent toARCH 21103."
