"course_code","course_title","credits","department","description"
"LAWW 6110V","Interschool Competition Team","1-2 Hour","Law (LAWW) courses","Interschool Competition Team provides an avenue for outstanding student advocates to register their completion of a rigorous interschool competition for purposes of academic credit. Students may register for this credit after satisfying the standards for approval of non-graded credit for Interschool Competition Credit, as outlined in the University of Arkansas School of Law Board of Advocates Bylaws and relevant Bylaw and Academic Standards provisions, as promulgated by the Faculty. (Typically offered: Fall and Spring)"
"LAWW 61202","Private Equity Investing","2 Hours","Law (LAWW) courses","Will focus on the central issues related to private equity investing -- both from the view of the company seeking private equity investment as well as from the view of the private equity investor.  The overarching general objective of the course is to teach students the skills and tools used in the private equity arena.  More specifically, this is a ""what, why and how"" course that will require students to apply legal and analytical skills to advising clients on actual issues in transactions. (Typically offered: Irregular)"
"LAWW 61303","Antitrust Law","3 Hours","Law (LAWW) courses","Federal anti-trust laws and their relationship to concentrations of economic power in the contexts of monopoly mergers, price fixing, economic boycotts and discrimination, re-sale price maintenance, dealer franchises, and exclusive dealing. Comparative analysis of free enterprise market and government regulated industries. Recommended for second- and third-year students interested in business practice or government service, as well as social welfare, or students with an interest in the subject. (Typically offered: Irregular)"
"LAWW 61403","Oil and Gas","3 Hours","Law (LAWW) courses","Study of the law of oil and gas with emphasis on the interests that may be created in oil and gas, the rights of the landowner, provisions in the oil and gas lease, the rights of assignees, and legislation dealing with production and conservation. (Typically offered: Irregular)"
"LAWW 6143V","Board of Advocates Credit","1-4 Hour","Law (LAWW) courses","Members of the Board of Advocates may receive ungraded academic credit, to be awarded in the spring semester of the member's third year in law school, upon completion of duties for the fall and spring semesters. (Typically offered: Fall, Spring and Summer)"
"LAWW 6150V","Elder Law","1-2 Hour","Law (LAWW) courses","Course covers the unique legal issues of the elderly including physical and mental characteristics of the elderly and how to adequately represent their needs; unique housing issues that progress from help at home to nursing home placement and how to pay for services with Medicaid and VA benefits; Medicaid and VA rules and planning for benefits; and the need for specific documents dealing with their impending incapacity, eventual death and passing with dignity. (Typically offered: Irregular)"
"LAWW 6160V","Law Review Credit","1-4 Hour","Law (LAWW) courses","Law review credit. (Typically offered: Fall, Spring and Summer)"
"LAWW 61703","Introduction to Intellectual Property Law","3 Hours","Law (LAWW) courses","This is an overview course covering the basics of intellectual property law (IP law). Thus, this course focuses on the protection of proprietary rights in inventions, writings, creative expression, software, trade secrets, trade designations, and other intangible intellectual products by federal patent, copyright, trademark and unfair competition law, and by state trade secrecy and unfair competition law. The course aims to give students entering a general business or civil litigation practice an overview of the various intellectual property doctrines. The course is designed both for those who are interested in pursuing IP as a career, and those who are looking only for a basic knowledge of the subject. There are no prerequisites, and a scientific background is not required. J.D. students and non-law students are welcomed. (Typically offered: Irregular)"
"LAWW 6180V","Journal of Food Law & Policy Credit","1-5 Hour","Law (LAWW) courses","Students receive credit for completion of duties on the Law School's publication of The Journal of Food Law & Policy. (Typically offered: Spring)"
"LAWW 61933","Workplace Legislation","3 Hours","Law (LAWW) courses","An in-depth look at workplace statutes and the interpretive regulations along with significant and recent case law. Emphasis on wage and hour law, the Family Medical Leave Act, Occupational Safety and Health law and Arkansas Unemployment Compensation law. (Typically offered: Irregular)"
"LAWW 62003","Trial Advocacy","3 Hours","Law (LAWW) courses","An introduction to actual trial work and trial techniques through simulated exercises and the conduct of a mock trial. This course will satisfy the skills requirement. Pre- or Corequisite:LAWW 60903. (Typically offered: Fall and Spring)"
"LAWW 6210V","Products Liability","2-3 Hour","Law (LAWW) courses","An intensive study of the area including a review of the theories of liability; the concepts of product and defect; potential defendants; defenses; problems of proof and causation. (Typically offered: Irregular)"
"LAWW 62303","Federal Income Tax of Individuals","3 Hours","Law (LAWW) courses","Fundamentals of the federal income taxation of individuals. Topics covered include gross income, deductions, assignments of income, basis, taxation of property transactions, and tax accounting. (Typically offered: Irregular)"
"LAWW 62503","Federal Income Taxation of Business Entities","3 Hours","Law (LAWW) courses","Focus on tax issues in business formation, operation, distributions, and liquidations. Prerequisite:LAWW 62303. (Typically offered: Irregular)"
"LAWW 62602","Estate Planning","2 Hours","Law (LAWW) courses","Study of the role of lawyers (including ethical considerations) in fact gathering and analysis of data; testamentary and nonprobate transfers; planning for incapacity; Medicaid, income tax, and transfer tax considerations in small and large estates; gift techniques; planning for the surviving spouse; revocable and irrevocable trusts; life insurance; disposition of business interests; and post-mortem tax planning. Students are strongly encouraged to take either Wills, Trust and Estates or Federal Estate and Gift Taxation prior to taking the course. (Typically offered: Irregular)"
"LAWW 62802","Multistate Substance and Strategies","2 Hours","Law (LAWW) courses","In this class, students will review via videotaped lecture the seven subjects tested on the Multistate Bar Exam (MBE): Civil Procedure, Constitutional Law, Contracts, Criminal Law & Procedure, Evidence, Property, and Torts. For each subject, students will complete assessment quizzes and practice multiple choice questions. The final exam will consist of 100 MBE-style questions covering all subjects. (Typically offered: Spring)"
"LAWW 6290V","Public Corporations","2-3 Hour","Law (LAWW) courses","A survey of topics applicable to publicly owned corporations, including: corporate governance; shareholder communication and proxy regulation; introduction to corporate finance and dividend policies; mergers and acquisitions; tender offer regulation; aspects of securities regulation; and insider trading. Prerequisite:LAWW 42904. (Typically offered: Irregular)"
"LAWW 6310V","Interschool Competition Team","1-2 Hour","Law (LAWW) courses","Interschool Competition Team provides an avenue for outstanding student advocates to register their completion of a rigorous interschool competition for purposes of academic credit. Students may register for this credit after satisfying the standards for approval of non-graded credit for Interschool Competition Credit, as outlined in the University of Arkansas School of Law Board of Advocates Bylaws and relevant Bylaw and Academic Standards provisions, as promulgated by the Faculty. (Typically offered: Fall and Spring)"
"LAWW 63203","Poverty Law:  Theory and Practice","3 Hours","Law (LAWW) courses","Considers the implications of statutory and constitutional provisions that relate to several substantive areas of poverty law practice including public benefits, employment, consumer, health and family law.  Prerequisite:LAWW 51104. (Typically offered: Irregular)"
"LAWW 63403","Conflict Resolution","3 Hours","Law (LAWW) courses","Explores methods utilized in the legal profession for resolving disputes. Students develop skills by participating in simulation exercises designed to identify and apply processes. Class readings/discussion on theory and practice will be followed by student simulations. (Typically offered: Irregular)"
"LAWW 6350V","Arkansas Law Notes Credit","1-4 Hour","Law (LAWW) courses","Arkansas Law Notes is published online as a student-run law journal by the University of Arkansas School of Law to members of the bar and the law school community at arkansaslawnotes.com. The publication features articles and current research, including student works. Law Notes is a tradition of the School of Law, dedicated to providing timely and insightful research on a variety of subjects to members of the bar. Law Notes is produced under the guidance of Professors Lonnie Beard, Uche Ewelukwa, and Brian Gallini. A mark of ""CR"" will be given. (Typically offered: Irregular)"
"LAWW 63604","Legal Clinic: Immigration","4 Hours","Law (LAWW) courses","Immigration Clinic will provide opportunities for students preparing for a career in immigration law or general practice by developing skills that are critical in legal practice through an experiential learning model. Working under the supervision of a clinical faculty member, students will represent sectors of the immigrant population for graded credit. Criminal Procedure and Professional Responsibility are prerequisites, as well as the completion of at least forty-eight credit hours prior to enrollment.  Prerequisite:LAWW 50103. (Typically offered: Irregular)"
"LAWW 63704","Legal Clinic: Bankruptcy","4 Hours","Law (LAWW) courses","In this experiential course students are closely supervised in the preparation and filing of consumer Chapter 7 bankruptcy cases for individuals and spouses from intake interview through discharge. The skill set taught includes information and fact gathering during a series of taped interviews, ethically handling trust account monies, drafting and filing the bankruptcy petition using document assembly software, appearance before the U.S. Trustee at the First Meeting of Creditors, and negotiating with bankruptcy trustees, creditors and other interested parties. The basic course is for 4 credit hours, and the Advanced course is available for an additional 2 credit hours. The expected learning outcome is to have students gain competence in providing representation in Chapter 7 consumer bankruptcies. (Typically offered: Irregular)"
"LAWW 63903","Legal Clinic: Nonprofit","3 Hours","Law (LAWW) courses","Rule 15 certification requires completion of 48 hours, including all first year classes and Professional Responsibility. Students receive clinical legal experience counseling and representing non-profit organizations serving Northwest Arkansas in a wide range of non-litigation business law matters. Services include startup, incorporation, obtaining federal and state tax exemptions, change of business form, purchase and lease of real and personal property, employment and labor law issues, and general contract negotiation, drafting and execution. In addition, students prepare and participate as presenters in a workshop on matters of general interest to non-profit organizations. Legal Clinic Faculty supervise and review the student attorney's work, and provide personal feedback to the individual student attorneys. Prerequisite:LAWW 50103. (Typically offered: Irregular)"
"LAWW 64003","Land Use","3 Hours","Law (LAWW) courses","Covers public land use controls such as zoning, subdivision regulations, and eminent domain (including private property rights, takings, and inverse condemnation). Heavy emphasis is placed on planning at state and local levels. (Typically offered: Irregular)"
"LAWW 64103","Legal Clinic: Advanced Criminal Practice","3 Hours","Law (LAWW) courses","The Advanced Criminal Practice Clinic is a 3-credit course offered after a student has successfully completed Criminal Practice Clinic. Students who wish to continue work on existing cases or work on more complicated criminal matters, may apply to enroll in the Advanced Criminal Practice Clinic. Professor approval is required for enrollment. Prerequisite:LAWW 64204. (Typically offered: Irregular)"
"LAWW 64204","Legal Clinic: Criminal Practice Clinic","4 Hours","Law (LAWW) courses","The Criminal Practice Clinic represents clients charged with misdemeanor and simple felony charges primarily in Washington County. Under close faculty supervision, students develop their ability to effectively and ethically practice law while providing much-needed legal assistance. In addition to client representation, and court appearances, students participate in a weekly seminar. Qualification for Rule XV practice. Prerequisite:LAWW 60903,LAWW 41703, andLAWW 50103. (Typically offered: Irregular)"
"LAWW 6450V","American Legal History","2-3 Hour","Law (LAWW) courses","An examination of major themes in American legal history, with an emphasis on the origins and meaning of the United States Constitution. Various topics will be explored in the light of the original understandings, developments over time, and current interpretations by the courts and the body politic. Course can and will be offered in either a two or three credit hour version. The latter would allow both an increase in the number of topics covered and greater depth of coverage for selected issues. (Typically offered: Irregular)"
"LAWW 6460V","Student Coordinating Attorney","1-3 Hour","Law (LAWW) courses","The School of Law recognizes the educational value of placements under the supervision of licensed, experienced attorneys, and offers students the possibility of public service learning opportunity serving as a student coordinating attorney for 2-3 credits of ungraded credit if approved by the designated Faculty Supervisor. This option shall be available only to a student with a cumulative GPA of at least 2.0 who has successfully completed 30 hours of Law School classes including Professional Responsibility, and who has obtained and submitted at least one recommendation from a faculty member who has had that student in at least one class in the past 12 months. A student coordinating attorney is a pro-bono position involving exposure to real world situations, involving some aspect of public service, where a lawyer's expertise and insights will be called for and can be observed. Placement is restricted to the courses offered in the all of the clinics offered at the law school. This position covers an entire semester (15 weeks during the spring and fall, and 10-12 weeks during the summer). For a two-credit student coordinating attorney position, the average work load must be no less than 8 hours per week in the fall and spring, or 10 hours per week in the summer. For a three-credit student coordinating attorney position, the average work load would be no less than 12 hours per week in the fall and spring, or 15 hours per week in the summer. Application required and must be completed in writing and delivered to the Faculty Supervisor no later than October 15 of the preceding semester for a spring semester student coordinating attorney position, no later than March 15 for a summer or fall semester student coordinating attorney position. (Typically offered: Fall and Spring)"
"LAWW 6480V","Special Topics (Skills)","1-3 Hour","Law (LAWW) courses","Special Topics (Skills) is a course where ""class names"" allow for a menu of course titles that provide substantial instruction in professional skills related to the responsibilities which lawyers are called upon to meet such as trial and appellate advocacy, alternative methods of dispute resolution, counseling, interviewing, negotiating, problem solving, factual investigation, organization and management of legal work, drafting, and analytical processes for applying those skills in ethical fashion. (Typically offered: Fall, Spring and Summer) May be repeated for up to 15 hours of degree credit."
"LAWW 65203","Employment Law","3 Hours","Law (LAWW) courses","An overview of the law governing various aspects of the employment relationship, both statutory and common law. Covers the establishment and parameters of employment, the security of the worker, employer's rights, and terminations. (Typically offered: Irregular)"
"LAWW 6540V","Public Interest Externship","1-3 Hour","Law (LAWW) courses","Public Interest Externships are experiences available to students having completed 30 hours toward the JD degree. Students work part-time -- 12 hours/week over 14 weeks (variable in summer) -- serving an underprivileged population in traditional and non-traditional public service and public interest sectors. By participating in/observing various tasks, students develop legal and professional skills appropriate to various areas and types of law. There is a Field and an Academic Component to this course. (Typically offered: Fall, Spring and Summer) May be repeated for up to 12 hours of degree credit."
"LAWW 65602","Legal Clinic:  Advanced Immigration","2 Hours","Law (LAWW) courses","tThe Advanced Immigration Law Clinic allows students to obtain an additional 2 credits of experience. Only students who have completed the Immigration Law Clinic may take the Advanced course in a subsequent semester. The Clinic provides opportunities for students preparing for a career in immigration law by developing skills that are critical in legal practice through an experiential learning model. The Clinic allows for continuity in cases, as well as opportunities to handle more advanced and diverse cases. The Clinic is offered to 2-3 students per semester. Each will receive 2 credits. Students are expected to work approximately 4 hours per credit hour, per week, including work done for class preparation, group work, individual meetings, and representation. Students are chosen through an application process including a brief statement on interest in Immigration Law and goals for study in the Advanced Clinic. Prerequisite:LAWW 63604. (Typically offered: Fall and Spring)"
"LAWW 6600V","Government Externship","1-3 Hour","Law (LAWW) courses","Government Externships are experiences available to students having completed 30 hours toward the JD degree. Students work part-time -- 12 hours/week over 14 weeks (variable in summer) -- alongside government attorneys, exposing students to legal issues and practice in government agencies. By participating in/observing various tasks, students develop legal and professional skills appropriate to government work. There is a Field and an Academic Component to this course. (Typically offered: Fall and Spring) May be repeated for up to 12 hours of degree credit."
"LAWW 6610V","Bankruptcy","2-3 Hour","Law (LAWW) courses","Study of the philosophy behind and practical application of federal bankruptcy law. (Typically offered: Irregular)"
"LAWW 66303","Criminal Procedure: Adjudication","3 Hours","Law (LAWW) courses","This course focuses on prosecuting crime.  Principal topics include: the prosecutor's decision to charge, the role of defense counsel, initial appearance, bail and pretrial release, grand juries and preliminary hearings, discovery, guilty pleas and plea bargaining, speedy trial, double jeopardy, trials and pretrial motions, sentencing and post-conviction remedies. (Typically offered: Irregular)"
"LAWW 67002","Copyright Law","2 Hours","Law (LAWW) courses","The nature of the rights, acquisition and enforcement, and property and contract interests in copyrights. (Typically offered: Fall, Spring and Summer)"
"LAWW 6710V","Judicial Externship","1-3 Hour","Law (LAWW) courses","Judicial Externships are experiences available to students having completed 30 hours toward the JD degree. Students work part-time - 12 hours/week over 14 weeks (variable in summer) - in judicial chambers, exposing students to the court system and the adjudication of cases from the judge's perspective. By observing proceedings/engaging in research/judicial writing, students develop legal and professional skills appropriate to litigation. There is a Field and an Academic Component to this course. (Typically offered: Fall, Spring and Summer) May be repeated for up to 12 hours of degree credit."
"LAWW 6730V","Criminal Defense Externship","1-3 Hour","Law (LAWW) courses","Criminal Defense Externships are experiences available to students having completed 30 hours toward the JD degree. Students work part-time -- 12 hours/week over 14 weeks (variable in summer) -- alongside Public Defenders, exposing students to criminal law and strategy from the defense perspective. By participating in/observing various tasks, students develop legal and professional skills appropriate to criminal defense world. There is a Field and an Academic Component to this course. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"LAWW 6760V","Capstone Externship","1-12 Hour","Law (LAWW) courses","Capstone Externships are experiences available to students having completed 60 hours toward the JD degree. These full-time externships place students alongside working attorneys in any one of the externships below -- 35-40 hours/week over 15 weeks (10-12 weeks in summer) -- exposing students to greater responsibility and more in-depth projects. There is a Field and an Academic Component to this course. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"LAWW 68202","Patent Law","2 Hours","Law (LAWW) courses","Study of the patent system of the United States, including conditions for a valid patent, procedures of the patent office, and litigation relating to patents. Not offered every year. (Typically offered: Irregular)"
"LAWW 6830V","Criminal Prosecution Externship","1-3 Hour","Law (LAWW) courses","Criminal Prosecution Externships are experiences available to students having completed 30 hours toward the JD degree. Students work part-time -- 12 hours/week over 14 weeks (variable in summer) -- alongside prosecutors, exposing students to criminal law and strategy from the prosecutorial perspective. By participating in/observing various tasks, students develop legal and professional skills appropriate to criminal prosecution. There is a Field and an Academic Component to this course. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"LAWW 68403","Legal Clinic: Advanced Civil Litigation and Advocacy Clinic","3 Hours","Law (LAWW) courses","Students in the Advanced Civil Litigation & Advocacy Clinic (CLAC) continue their representation of low-income clients seeking to enforce their rights in civil matters. While the Clinic docket varies, it usually consists primarily of unpaid wage cases as well as other civil matters. Under close faculty supervision, you will further develop your ability to effectively and ethically practice law while providing much-needed legal services. As an advanced clinic student, you will exercise increased independence and take on more complex matters. Prerequisite:LAWW 69204. (Typically offered: Irregular)"
"LAWW 6860V","Corporate Counsel Externships","1-4 Hour","Law (LAWW) courses","Corporate Counsel Externships are experiences available to students having completed 30 hours toward the JD degree. Students work part-time -- 16 hours/week over 14 weeks (variable in summer) -- alongside attorneys in traditional legal departments/non-traditional business-compliance areas, exposing students to legal issues facing these attorneys daily. By observing/participating in various tasks, students develop legal and professional skills appropriate to corporations. There is a Field and an Academic component to this course. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"LAWW 68703","Legal Clinic: Advanced Nonprofit Clinic","3 Hours","Law (LAWW) courses","Students who have successfully completed the Transactional Clinic in the fall or spring semester may enroll for 3 hours of graded credit in the Advanced Transactional Clinic in any subsequent semester. Students will be assigned a normal client load during both semesters. In the summer students may enroll in Transactional Clinic and Advanced Transactional Clinic during the same term. Students will be assigned to provide legal representation to qualified nonprofit organizations under the supervision of a faculty member. Students will have the opportunity interview and counsel nonprofit entities and perform a number of transactional legal services for corporate clients including: drafting bylaws, preparing and filing articles of incorporation, completing and submitting applications for tax exempt status with state and federal tax agencies; and preparing and filing articles of dissolution. Admission to Advanced Clinic in connection with any of the eligible clinic courses is limited and by approval of the faculty member. Prerequisite:  Qualification for Rule XV practice. (Typically offered: Irregular)"
"LAWW 69103","Environmental Law","3 Hours","Law (LAWW) courses","Devoted primarily to the legal problems related to the environment. Included is consideration of environmental impact in public and private decision making. (Typically offered: Irregular)"
"LAWW 69204","Legal Clinic: Civil Litigation and Advocacy Clinic","4 Hours","Law (LAWW) courses","Students will represent low-income clients seeking to enforce their rights in civil matters. Under close faculty supervision, students will develop and refine their ability to effectively and ethically practice law. Students will handle all aspects of client representation, including interviewing and counseling, fact investigation and discovery, negotiation, and court appearances. Students will also participate in a weekly seminar and may have the opportunity to engage in other forms of advocacy. Cumulative GPA of 2.00, successful completion of 48 semester hours, including Civil Procedure I and II, Criminal Procedure, Evidence, and Professional Responsibility, and qualifying for Rule XV practice. Prerequisite:LAWW 41703,LAWW 50103andLAWW 60903. (Typically offered: Fall and Spring)"
"LAWW 69303","Legal Clinic: Human Trafficking","3 Hours","Law (LAWW) courses","Students complete advocacy projects for organizations that confront and prevent human trafficking. Students may employ a range of public interest practice strategies including report writing, legislative drafting, and community education. During the seminar, students develop skills related to their advocacy projects. Students also study the human trafficking problem and anti-trafficking laws and evaluate anti-trafficking strategies. Students learn interviewing and counseling skills, and how to work with survivors of trauma and across cultural and language difference. (Typically offered: Fall and Spring)"
"LAWW 69403","Public International Law","3 Hours","Law (LAWW) courses","Principles of international law involving relations among government. The function of international tribunals and organizations. (Typically offered: Irregular)"
"LAWW 6970V","Legal Clinic:  Advanced Bankruptcy","2-3 Hour","Law (LAWW) courses","Legal Clinic: Advanced Federal Practice provides opportunities for students preparing for a career in consumer bankruptcy law by developing skills that are critical in legal practice through an experiential learning model. The Advanced Federal Practice Clinic will allow for continuity in cases, as well as opportunities to handle more advanced and diverse cases. Offered to 2-3 students each semester, students enrolled in this course must have taken Federal Practice Clinic, gaining basic knowledge of bankruptcy law and procedure. Students are expected to work approximately 4 hours per credit hour, per week, including work done for class preparation, group work, individual meetings, and representation. Students are chosen through the application process. Prerequisite:LAWW 63704. (Typically offered: Fall and Spring)"
"LAWW 7040V","Federal Regulation of Food Labeling and Safety","1-4 Hour","Law (LAWW) courses","Welcome to Federal Regulation of Food Labeling & Food Safety. This course will explore the federal law that applies to the labeling of food products by examining discreet topics, including the labeling of genetically engineered ingredients, food fraud, organic labeling, and the new restaurant menu regulations. It will also explore the federal regulation of food safety, examining food recalls, the food code, and traceability. The law, the role of government, the perspective of industry and the interest consumers will all be examined. (Typically offered: Fall)"
"LAWW 7060V","Sports Law","2-3 Hour","Law (LAWW) courses","The major topics covered include significant contract issues, tort liability involving participants, institutions, physicians and equipment manufacturers, criminal liability, drug testing, constitutional and related issues dealing with sports associations and Title 9 and gender equity issues. Other relevant topics may also be covered if possible. (Typically offered: Irregular)"
"LAWW 70701","Agricultural Cooperatives and Local Food Systems","1 Hour","Law (LAWW) courses","Introduction to the legal structure of a cooperative and examination of the recent use of the cooperative model in encouraging local and regional food systems. (Typically offered: Irregular)"
"LAWW 70703","Mediation in Practice","3 Hours","Law (LAWW) courses","This three credit course is an introduction to the process of mediation and focuses on mediation theory and practice. The course provides a comprehensive overview of the mediation process, including the role of the mediator, litigants, attorneys, the courts and other relevant participants. Students are taught the basic skills needed to participate in a mediation as a mediator or as an advocate, and introduced to the ways in which mediation is used in various settings such as state and federal courts, and government agencies. Because this is skills class, it includes a lot of interactive work, including simulated mediations. All students are required to actively participate in the simulated mediations. (Typically offered: Irregular)"
"LAWW 7080V","Selected Issues in Agricultural and Food Law","1-3 Hour","Law (LAWW) courses","Specialized study of one or more current issues in agricultural and food law, regulation, and policy. (Typically offered: Spring)"
"LAWW 7100V","Agricultural Biotechnology","1-2 Hour","Law (LAWW) courses","Study of the regulation of agricultural biotechnology, including the approval process for new technologies, the patenting of new products and technologies, and the restrictions associated with their use. (Typically offered: Irregular)"
"LAWW 7110V","Introduction to Agricultural Taxation","1-2 Hour","Law (LAWW) courses","Overview of federal income tax law as applied to agricultural operations. (Typically offered: Irregular)"
"LAWW 7130V","Agricultural Water Law","1-2 Hour","Law (LAWW) courses","Study of the basic legal principles applicable to water rights through consideration of water rights for agricultural use. (Typically offered: Spring)"
"LAWW 7140V","The Right to Food","1-3 Hour","Law (LAWW) courses","Is the right to adequate food recognized as a human right under international law? Should the right to adequate food be recognized as a human rights? How is the human right to adequate food defined & implemented? What are the core elements of the right to adequate food? What is the scope of this right? What are the present and future threats to the right to food? How are individuals & communities whose right to food are compromised fighting back? This course introduces the principle & concept of the human right to adequate food and its practical application and implications. (Typically offered: Irregular)"
"LAWW 72301","Effective Legal Writing","1 Hour","Law (LAWW) courses","Effective Legal Writing is a course about writing. Students review and revise written examples, discussing the fundamentals of writing in the plain English style. Class discussions are guided by various readings on plain English writing and students' wit, wisdom, and disputatious opinions about such phrases as ""pursuant to,"" ""in order to,"" and the like. The course seeks to be a fun way to learn more about how to be an effective legal writer. (Typically offered: Fall)"
"LAWW 72403","Health Law","3 Hours","Law (LAWW) courses","An examination of the role of the law in determining access to and regulation of the quality of services provided by the health care industry. (Typically offered: Irregular)"
"LAWW 7260V","Farmed Animal Welfare Law and Policy","1-2 Hour","Law (LAWW) courses","Examination of the legal issues involved in determining welfare standards for animals raised for food. In addition to introducing federal animal welfare and humane slaughter laws, state referenda, state law standards, and so-called ""ag gag"" laws are studied. (Typically offered: Irregular)"
"LAWW 7270V","Food Safety Litigation","1-2 Hour","Law (LAWW) courses","Examination of food borne illness litigation with an initial introduction to food product liability followed by the study of actual cases brought against food manufactures. (Typically offered: Fall)"
"LAWW 73102","Agricultural Perspectives","2 Hours","Law (LAWW) courses","Agriculture has a rich and varied history, and today's issues are often best understood in the context of this history. This course examines a wide range of social and economic issues, considering their origin and how history is reflected in today's policies. The course includes a series of documentaries. (Typically offered: Spring)"
"LAWW 73201","Agricultural Policy and the Federal Budget","1 Hour","Law (LAWW) courses","Study of the impact of the Office of Management and Budget and the cost scoring system on federal agricultural policy making in Washington, D.C. Current farm policy issues are discussed within the context of budgetary constraints and pressures. (Typically offered: Fall)"
"LAWW 7400V","Federal Farm Programs and Crop Insurance","1-2 Hour","Law (LAWW) courses","Survey of the complex network of federal farm programs and federal crop insurance programs that are available to U.S. producers. (Typically offered: Fall)"
"LAWW 7410V","Food, Farming and Sustainability","1-3 Hour","Law (LAWW) courses","Survey of the complex legal topics that make up the body of agricultural and food law focusing on current issues of significance. (Typically offered: Fall)"
"LAWW 75001","Farm Succession Planning","1 Hour","Law (LAWW) courses","Farm succession planning is one of the most important aspects of farm management but one of the most difficult to discuss with most producers. Traditional notions of how a farm estate should be divided among heirs can often conflict with what is best for the farm business and the testator's wishes. This course will equip students with basic tools to facilitate meaningful discussion among family members about the development and maintenance of a farm succession plan. Students will examine various instruments for accomplishing succession planning goals including wills, trusts, and business structures. The course will also touch on the role of conservation easements, tax considerations, and the importance of encouraging families to begin transferring the farming operation to the heirs before the testators pass. (Typically offered: Spring)"
"LAWW 75101","Introduction to the Law of Food and Agriculture","1 Hour","Law (LAWW) courses","Orientation course that provides an overview of the legal and policy issues presented by the production of food and fiber, including a discussion of structural changes in agriculture, sustainability issues, and trends in consumer interest. (Typically offered: Fall)"
"LAWW 75801","Legal Issues in Land Tenure","1 Hour","Law (LAWW) courses","Legal Issues in Land Tenure explores the role of land ownership in American agriculture. It examines the history of federal land policy and the current reality of farmland tenure in the U.S., asking questions such as who owns American farmland; how does ownership impact conservation practices, and how can we support a more diverse network of beginning farmers? This course combines issues of social justice, environmental ethics, and basic property law to address some of the most critical issues of our time. (Typically offered: Irregular)"
"LAWW 76102","Advanced Consumer Bankruptcy","2 Hours","Law (LAWW) courses","Study of recent developments in the law of bankruptcy as it applies to consumer and non-consumer transactions. (Typically offered: Irregular)"
"LAWW 7620V","Legal Issues:  Indigenous Food and Agriculture","1-2 Hour","Law (LAWW) courses","Overview of the legal, historic, social, and economic issues important to sustainable food and agriculture development in Indian Country. It features in-depth discussion of historic and emerging issues including land use challenges, tribal food and agriculture code development, and barriers to effective agriculture development. (Typically offered: Irregular)"
"LAWW 7640V","Practicum in Agricultural & Food Law","1-4 Hour","Law (LAWW) courses","This experiential course provides LL.M. candidates with an opportunity to work with agencies, advocacy organizations, businesses, and others engaged in agricultural & food law practice and policy throughout the country. Work can be performed on-site or via distance. Prerequisite:  Only available to students admitted to the LL.M. Program. (Typically offered: Fall, Spring and Summer)"
"LAWW 7650V","Intellectual Property Issues in the Food & Agricultural Sector","1-3 Hour","Law (LAWW) courses","This course offers an overview of the key IP issues in food and agriculture. The focus is on five types of IP - Trademarks, Trade Secrets, Geographical Indicators (GIs), Copyrights, and Patents. The course will introduce students to IP law (domestic, regional and global) and will look at the expansion of IPRs in food and agriculture. (Typically offered: Irregular)"
"LAWW 76602","American Indian Law","2 Hours","Law (LAWW) courses","Study of the domestic federal law of the United States as it applies to Native Americans and their tribes. The general concept of tribal self-determination is the unifying theme of the course. Particular topics include tribal sovereignty and government; American Indian civil rights; administration of justice on and off the reservation; American Indian land claims; land, hunting, and fishing rights; water rights; American Indian health, education, and welfare; Bureau of Indian Affairs; state taxation; individual and tribal treaty rights; federal Indian policy; and zoning and environmental controls. (Typically offered: Irregular)"
"LAWW 7700V","Advanced Writing in Agricultural and Food Law","1-4 Hour","Law (LAWW) courses","Research in a specialized area of agricultural or food law and development of a paper that demonstrates rigorous legal analysis and quality legal writing. (Typically offered: Spring) May be repeated for degree credit."
"LAWW 7710V","Independent Research in Agricultural and Food Law","1-2 Hour","Law (LAWW) courses","Independent research in agricultural and food law conducted under the supervision of a faculty member. (Typically offered: Fall, Spring and Summer)"
"LAWW 7740V","Urban Agriculture:  Law and Policy","1-2 Hour","Law (LAWW) courses","Study of the legal issues raised by the rising interest in urban agricultural activities. Topics of study include land use and zoning issues, farmers market issues, and legal issues associated with community sponsored agriculture. (Typically offered: Irregular)"
"LAWW 7760V","Agricultural Finance and Credit","1-3 Hour","Law (LAWW) courses","Study of the legal issues surrounding the financing of agricultural operations, including credit availability, agricultural security issues under the Uniform Commercial Code, and debt restructuring opportunities. Special focus is on lending options offered by the Farm Service Agency and the Farm Credit System. (Typically offered: Irregular)"
"LAWW 77703","Water Law","3 Hours","Law (LAWW) courses","Study of real property principles governing ownership rights in water and the federal and state statues controlling the use of water. (Typically offered: Irregular)"
"LAWW 7780V","Agricultural Labor Law","1-2 Hour","Law (LAWW) courses","Study of the legal, social, and economic issues that arise from the extensive use of migrant labor in U.S. agricultural operations. Topics include agricultural exemptions from labor laws, the Migrant & Seasonal Agricultural Worker Protection Act, and agriculture's reliance on undocumented alien workers. (Typically offered: Spring)"
