"course_code","course_title","credits","department","description"
"BIOL 3800","Ecology","Units: 4","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better,MATH 1601with a grade of C (2.0) or better orMATH 2210with a grade of C (2.0) or better, and Pre- or Co-requisite one of the following:CHEM 2300,CHEM 2400, orCHEM 3400; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C (2.0) or better; and MATH 120, MATH 192 or MATH 211; or consent of instructorSemester Corequisite:  Completion of or concurrent enrollment inCHEM 2300,CHEM 2400orCHEM 3400Analysis of the interrelationships of organisms and their physical and biotic environment with a consideration of the role of the environment in natural selection. Three hours lecture and three hours laboratory/field studies. Materials fee required."
"BIOL 3820","Microbial Ecology","Units: 4","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2) or better. Quarter Prerequisite: BIOL 202 with a grade of C (2) or better; completion of CHEM 221 or CHEM 321Semester Corequisite:CHEM 2300,CHEM 2400, orCHEM 3400An overview of interactions between microorganisms and their environments, and classical and modern methods used to study microbial communities and their ecology. Particular focus will be placed on important roles that microbes play in carbon and nitrogen cycling, and human-microbe interactions. Three hours lecture and three hours lab. Materials fee required."
"BIOL 3880","Invasion Biology","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better; Pre- or Co-requisite one of the following:CHEM 2300,CHEM 2400, orCHEM 3400.  Prerequisite: BIOL 300 with a grade of C (2.0) or betterSemester Corequisite:  Completion of or concurrent enrollment inCHEM 2300,CHEM 2400, orCHEM 3400The study of how exotic species are introduced into a new environment and the impact that they have on that new environment. More specifically, it involves the exploration of the ecology and evolution of invasive species. Through a combination of lectures, discussion and hands-on, research-based approaches, students will: 1) understand how invasive species are being introduced; 2) evaluate and predict under which ecological and evolutionary conditions a species might become invasive; 3) diagnose the impact of invasive species on the surrounding biotic and abiotic environment; 4) collect and analyze data and create a visual representation of species spread; and 5) design a plan for prevention, control and/or eradication of targeted invasive species. Two hours lecture and three hours laboratory/ field studies. Materials fee required."
"BIOL 3900","Conservation Biology","Units: 4","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better; completion of or concurrent enrollment inCHEM 2300orCHEM 2400orCHEM 3400. Quarter Prerequisite: BIOL 300 with a grade of ""C"" (2.0) or better, and BIOL 321 or 450Semester Corequisite:CHEM 2300orCHEM 2400orCHEM 3400An examination of factors influencing biological diversity including habitat loss and fragmentation, global climate change, and species extinction. The science of conservation biology is interdisciplinary and has a focus that ranges from genes and populations through ecosystems and global levels of biodiversity. The maintenance and restoration of biodiversity necessarily overlaps with other disciplines including wildlife and resource management, law, economics, and ethics. Formerly offered as BIOL 514 or BIOL 5840; students may not earn credit for both courses. Three hours lecture, one hour discussion."
"BIOL 3950","Marine Biology","Units: 4","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better; Pre- or Co-requisite one of the following:CHEM 2300,CHEM 2400, orCHEM 3400; or consent of instructor. Prerequisite: BIOL 300 with a grade of C (2.0) or better; or consent of instructorSemester Corequisite:  Completion of or concurrent enrollment inCHEM 2300,CHEM 2400, orCHEM 3400This course provides students with comprehensive knowledge in marine biology. This course covers taxonomy, ecology, evolution and conservation of marine fauna and flora. During this course, students will obtain training in taxonomical identification, field ecology and management of marine resources. Three hours lecture and three hours laboratory/ field studies. Materials fee required."
"BIOL 3961","Directed Study","Unit: 1","Biology (BIOL)","Reading and library research in an area of biology conducted under the direction of a faculty member in the Department of Biology. Consent of instructor and departmental approval of a written proposal submitted on a standard application form filed in advance of the semester in which the course is to be taken. May be taken two time for four unit, but no more than two units ofBIOL 3961orBIOL 3962may be applied toward a biology elective for graduation. Graded credit/no credit. Formerly BIOL 396A."
"BIOL 3962","Directed Study","Units: 2","Biology (BIOL)","Reading and library research in an area of biology conducted under the direction of a faculty member in the Department of Biology. Consent of instructor and departmental approval of a written proposal submitted on a standard application form filed in advance of the semester in which the course is to be taken. May be taken two time for four units, but no more than two units ofBIOL 3961orBIOL 3962may be applied toward a biology elective for graduation. Graded credit/no credit. Formerly BIOL 396B."
"BIOL 4130","Biology of Stem Cells","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better; Pre- or Co-requisite one of the following:CHEM 2300,CHEM 2400orCHEM 3400Semester Corequisite:CHEM 2300,CHEM 2400orCHEM 3400Examination of fundamental concepts and themes in stem cell-based regenerative medicine: pluripotency and reprogramming, cell types, organ systems, stem cells and therapeutics an ethics.  Experimental approaches and emerging areas in stem cell research addressed in seminars from visiting scholars/scientists and with readings from the primary literature. Formerly offered as BIOL 413 and BIOL 3130; students may not receive credit for both courses."
"BIOL 4140","Biology of Cancer","Units: 2","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better and one of the following:CHEM 2300,CHEM 2400orCHEM 3400.BIOL 3100,3120, orBIOL 3300recommendedSemester Corequisite:  One of the following:CHEM 2300,CHEM 2400orCHEM 3400A comprehensive survey of the biological principles formulated over time that have established current mechanistic understandings leading to a varied approach to cancer treatment. Topics include the molecular genetics of cancer, factors affecting tumor growth, host defense against cancer cells, environmental and lifestyle carcinogens and modern therapeutic protocols. Formerly offered as BIOL 3140; students may not receive credit for both courses."
"BIOL 4200","Medical Microbiology","Units: 5","Biology (BIOL)","Semester Prerequisite:BIOL 3200. Quarter Prerequisite: BIOL 300 with a grade of C or better, and BIOL 320 or consent of instructorAn overview of topics and lab techniques in medial microbiology, emphasizing the biology of medically relevant bacteria, viruses, fungi and protozoa. The course will focus on the host-pathogen interaction, including the actions of the pathogenic microorganism and the immune response, as well as the overall host microbiome as an ecosystem perturbed by infection. Three hours of lecture, one hour of discussion, and three hours laboratory. Materials fee required. Formerly offered as BIOL 420; students may not receive credit for both courses."
"BIOL 4270","Functional Microbial Genomics","Units: 5","Biology (BIOL)","Semester Prerequisite:BIOL 3100with a grade of C or better, orBIOL 3200with a grade of C or betterTraining in microbiology and molecular biology laboratory skills, biotechnology research, and the broader concepts of genomics and genome database/bioinformatics/cyber infrastructure applications. Students will participate in authentic/original research- attempting to duplicate that in faculty labs but in a classroom setting.  Mastering the process of science will be stressed. This will include an emphasis on experimental design, research material preparation, critical thinking, data analysis, real-life research problem solving, and iterative learning.BIOL 3120recommended. Three hours lecture and six hours laboratory. Materials fee required. Formerly offered as BIOL 427; students may not receive credit for both courses."
"BIOL 4400","Developmental Biology","Units: 4","Biology (BIOL)","Semester Prerequisite:BIOL 3100orBIOL 3120orBIOL 3200orBIOL 3300. Quarter Prerequisite: BIOL 300 with a grade of C or better, and CHEM 223 or 323Comparative analysis of patterns and processes of development of organisms, with emphasis on the role of genetic and biochemical mechanisms. Three hours lecture and three hours laboratory. Materials fee required. Formerly offered as BIOL 440; students may not receive credit for both courses."
"BIOL 4580","Medical and Economic Botany","Units: 3","Biology (BIOL)","Semester Prerequisite:  One of the following:BIOL 3700,BIOL 3800, orBIOL 3900; and one of the following:CHEM 2300,CHEM 2400, orCHEM 3400. Quarter Prerequisite: BIOL 300 with a grade of C (2.0) or betterSurvey of medically and economically important plant species and families. Includes plants harmful and beneficial to humans, with emphasis on vascular species. Formerly offered as BIOL 380; students may not earn credit for both courses."
"BIOL 4630","Human Anatomy and Physiology I","Units: 5","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better. Quarter Prerequisite: BIOL 300 with a grade of C or betterSemester Corequisite:  One of the following:CHEM 2300,CHEM 2400, orCHEM 3400Comprehensive study of the human form and function in the broader context of vertebrate animals, and select case studies of human pathologies. Course covers early development and the anatomy and physiology of�the integumentary, skeletal, muscular, and nervous systems, and the special senses. Four hours lecture and three hours laboratory. Materials fee required. When combined withBIOL 4640, this course is equivalent to the previously offered BIOL 323 and BIOL 324. Students may not receive credit for both this course and either BIOL 323 or BIOL 324."
"BIOL 4640","Human Anatomy and Physiology II","Units: 5","Biology (BIOL)","Semester Prerequisite:BIOL 4630with a grade of C or better; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or betterComprehensive study of the human form and function in the broader context of vertebrate animals, and select case studies of human pathologies. Course covers early development and the anatomy and physiology of the digestive, respiratory, cardiovascular, excretory, reproductive, and endocrine systems. Four hours lecture and three hours laboratory. Materials fee required. When combined withBIOL 4630, this course is equivalent to the previously offered BIOL 323 and 324. Students may not receive credit for both this course and either BIOL 323 or BIOL 324."
"BIOL 4650","Human Anatomy for Biology Majors","Units: 5","Biology (BIOL)","Semester Prerequisite:  Completion of eitherPHYS 2000orPHYS 2500with a 'C' (2.0) or better, and completion ofBIOL 2020with a 'B' (3.0) or better or completion of any 3000 level Biology course with a 'C' (2.0) or betterComprehensive study of the human form in the broader context of vertebrate animals. Topics include the anatomy of early development and the following systems: integumentary, skeletal, muscular, nervous, digestive, respiratory, cardiovascular, excretory, reproductive, endocrine and special senses. Four hours lecture and three hours laboratory. Students that have taken either BIOL 323 orBIOL 4630andBIOL 4640may not take this course as an elective in the BIOL major. Materials fee required."
"BIOL 4901","Special Topics","Unit: 1","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2) or better. Quarter Prerequisite: BIOL 300 with a grade of C (2) or betterSemester Corequisite:CHEM 2300orCHEM 2400orCHEM 3400Group study of a selected topic, the title to be specified in advance. Can be taken a maximum of four times for a total of four units as topics change. Formerly 490A."
"BIOL 4902","Special Topics","Units: 2","Biology (BIOL)","Group study of a selected topic, the title to be specified in advance. May be taken four times for eight units, as topics change."
"BIOL 4903","Special Topics","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C or better; completion of or concurrent enrollment inCHEM 2300orCHEM 2400. Quarter Prerequisite: BIOL 300 with a grade of C or betterGroup study of a selected topic, the title to be specified in advance. May be repeated up to four times for credit as topics change. Formerly BIOL 490C."
"BIOL 4911","Special Laboratory Topics","Unit: 1","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C (2.0) or better; completion of or concurrent enrollment inCHEM 2300orCHEM 2400orCHEM 3400Semester Corequisite:CHEM 2300orCHEM 2400orCHEM 3400Group laboratory study of a selected topic, the title to be specified in advance. Materials fee required. Can be taken a maximum of four times for a total of four units as topics change. Formerly BIOL 491A."
"BIOL 4912","Special Laboratory Topics","Units: 2","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C or better. Quarter Prerequisite: BIOL 300 with a grade of C or better and 15 units of upper-division biology course workSemester Corequisite:CHEM 2300orCHEM 2400orCHEM 3400Group laboratory study of a selected topic, the title to be specified in advance. May be repeated up to four times for credit as topics change. Materials fee required. Can be taken a maximum of four times for a total of eight units. Formerly BIOL 491B."
"BIOL 4990","Readings in Biology","Unit: 1","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C or better. Quarter Prerequisite: BIOL 200, 201, 202 and 300Group study of topics of current biological interest, involving analysis of the primary literature and presentations by students. May be taken up to four times but students may only earn credit toward the major once. Instructor consent required. Graded credit/no credit. Formerly BIOL 391."
"BIOL 5000","Biology Seminar","Unit: 1","Biology (BIOL)","Semester Prerequisite:BIOL 2020with a grade of C or better, or graduate standing in Biology. Quarter Prerequisite: BIOL 300 with a grade of C or betterTopics of current biological interest, presented by students, faculty, and guest speakers. Discussion of primary research associated with presentation topics, including how the research relates to broader topics in Biology. May be taken once for credit toward the B.S. in Biology; may be taken twice for credit toward the elective requirement of the Master of Science in Biology. Formerly offered as BIOL 390 or BIOL 591; students may not earn credit for either of these previous courses and this course.  Graded credit/no credit."
"BIOL 5010","Ethics in Biological Research","Unit: 1","Biology (BIOL)","Quarter Prerequisite:  Graduate or senior standing in BiologyEthical issues related to biological research. Covers use of animals and humans as research subjects, conservation and cultural issues, intellectual property, authorship, and research misconduct. It includes basic Research Ethics, also known as Responsible Conduct of Research, and meets the Responsible Conduct of Research training requirements for NIH and NSF grants."
"BIOL 5050","Biostatistics and Experimental Design","Units: 4","Biology (BIOL)","Semester Prerequisite:MATH 1601orMATH 2210,BIOL 2020with a grade of C or better, or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of ""C"" or better, MATH 192 or 211, and consent of instructorProvides an understanding of the design of biological experiments and analysis of data. Topics will include experimental design and sampling protocols, techniques for displaying and describing data, probability, and hypothesis testing. The course surveys statistical approaches to the analysis of proportions and frequencies, comparisons of means among numerical variables, regression, correlation, analysis of variance, as well as non-parametric approaches. Department consent required. Three hours lecture and three hours laboratory."
"BIOL 5100","Experimental Cellular Analysis","Units: 4","Biology (BIOL)","Semester Prerequisite:BIOL 3100with a grade of C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better; or graduate standing in Biology; or consent of instructorLaboratory techniques for examining and manipulating cells, including genetic, biochemical, imaging, and viability assays. This course will integrate core principles of cell biology and biochemistry with an emphasis on experimental design, execution, interpretation, and presentation. Two hours lecture and six hours laboratory. Materials fee required."
"BIOL 5130","Animal Tissue Culture","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 3100with a grade of C or better, or graduate standing in Biology. Quarter Prerequisite: BIOL 300 with a grade of C or betterTheory and concepts of animal tissue culture including fundamentals of tissue culture techniques, sub-culturing and maintenance of cell lines. Strong emphasis on stem cell technology. One hour lecture and four hours laboratory. Materials fee required. Formerly offered as BIOL 513; students may not earn credit for both courses."
"BIOL 5150","Neurobiology","Units: 3","Biology (BIOL)","Semester Prerequisite:  One of the following courses with a grade of C or better:BIOL 3100,BIOL 3120,BIOL 3200, orBIOL 3300; or graduate standing in Biology. Quarter Prerequisite: BIOL 300 with a grade of C or betterStudy of the structure, physiology, and pharmacology of the nervous system. Mechanisms of cellular communication, perception of sensory information, endocrine function, motor control, development, and learning and memory in the nervous system will be examined. Formerly offered as BIOL 580; students may not receive credit for both courses."
"BIOL 5160","Introduction to Regulatory Affairs in the Life Sciences","Units: 2","Biology (BIOL)","Semester Prerequisite:BIOL 5130. Quarter Prerequisite: BIOL 300 with a grade of ""C"" or better and consent of the instructorIntroduces the pharmaceutical, biotechnology, and biologics industries and the laws and regulations related to these products. Discussion of company organization, product development, and commercialization-associated activities. Consent of Instructor required. Formerly offered as BIOL 516; students may not earn credit for both courses."
"BIOL 5170","Human Embryonic Stem Cell Culture Methods","Units: 2","Biology (BIOL)","Semester Prerequisite:BIOL 5130. Quarter Prerequisite: BIOL 300 with a grade of ""C"" or better and consent of instructorAdvanced laboratory training in plating and passaging of human embryonic stem cells and human induced pluripotent stem cells. Mastery of a variety of cell culture techniques including isolation and culturing techniques including isolation and culturing of mouse embryonic fibroblasts, PCR and flow cytometry and immunohistochemistry on human embryonic stem cells and embryoid bodies. One hour of lecture and three hours of lab. Consent of Instructor required. Materials fee required. Formerly offered as BIOL 517; students may not earn credit for both courses."
"BIOL 5200","Tropical Biology","Units: 4","Biology (BIOL)","Semester Prerequisite:  One of the following:BIOL 3430,3440,3450,3460,3700,BIOL 3800, orBIOL 3900; and one of the following:CHEM 2300,CHEM 2400, orCHEM 3400Study of terrestrial tropical ecosystems, focusing on animal diversity, the relationships between organisms and environment, and comparisons with temperate ecosystems. Students engage in field methodology to address an ecological research question. A field trip to Costa Rica required during the term at student expense. Three hours lecture and three hours laboratory. Materials fee required."
"BIOL 5260","Genomics","Units: 4","Biology (BIOL)","Semester Prerequisite:  Graduate standing in Biology, or one of the following courses with a grade of C or better:BIOL 3100,BIOL 3120,BIOL 3200, orBIOL 3300.  Quarter Prerequisite: BIOL 300 with a grade of C or betterOverview of the history of genomics and its current applications. Topics covered will include genome sequencing, assembly, annotation, and analysis; transcriptomics and proteomics. Three hours lecture and three hours lab. Materials fee required."
"BIOL 5280","Advanced Molecular Genetics","Units: 3","Biology (BIOL)","Semester Prerequisite:  One of the following courses with a grade of C or better:BIOL 3100,BIOL 3120,BIOL 3200, orBIOL 3300; or graduate standing in Biology. Quarter Prerequisite: BIOL 300 with a grade of C or better, BIOL 400, 423, and CHEM 223 or 323Examination of modern molecular techniques applied to genetics research in common model organisms, including transgenesis, gene targeting/replacement, temporal-spatial control of gene expression, and in situ and genome-wide expression analysis. Formerly offered as BIOL 528; students may not receive credit for both courses."
"BIOL 5300","Microscopy","Units: 3","Biology (BIOL)","Semester Prerequisite:  senior standing or consent of instructor. Quarter Prerequisite: senior standing and consent of instructorTheory and techniques of modern microscopy. Lectures on theory of optics and imaging for several types of microscopes (Light microscope, fluorescence microscope, confocal microscope, scanning probe microscope, and electron microscope). Laboratory includes hands-on training in the technical aspects of specimen preparation and microscope use. Two hours lecture and three hours laboratory. Formerly offered as BIOL/GEOL 530, students may not receive credit for both courses. Offered asGEOL 5300andBIOL 5300. Students may not receive credit for both. Materials fee required."
"BIOL 5310","Advanced Molecular Techniques","Units: 4","Biology (BIOL)","Semester Prerequisite:BIOL 3120with a grade of C or better, or graduate standing in Biology. Quarter Prerequisite: BIOL 300 with a grade of C or better and BIOL 400Techniques utilized in molecular research and biotechnology. Methods for isolating and analyzing molecules of life, including DNA, RNA, and protein will be carried out in the context of an advanced molecular research project. A final research report will be required from the student. Two hours lecture and six hours laboratory. Materials fee required. This course incorporates portions of BIOL 502 and BIOL 592; students may not receive credit both BIOL 592 andBIOL 5310."
"BIOL 5320","Virology","Units: 4","Biology (BIOL)","Semester Prerequisite:  One of the following courses with a grade of C (2.0) or better:BIOL 3100,BIOL 3120,BIOL 3200, orBIOL 3300. Quarter Prerequisite: BIOL 400 with a grade of ""C"" (2.0) or betterExamination of the structure, genetics and modes of replication of viruses, viroids, and other related sub-cellular entities; their implications in medicine; and their use in scientific research. Virological methods such as infection and plaque assays will be carried out in the context of an advanced virology research project. Three hours lecture and three hours laboratory. Formerly offered as BIOL 572; students may not receive credit for both courses. Materials fee required."
"BIOL 5330","Biotechnology Practicum","Units: 5","Biology (BIOL)","Semester Prerequisite:BIOL 3100with a grade of C (2.0) or better and eitherBIOL 3120,BIOL 3200with grades of C (2.0) or better; orCHEM 4100/4100L; or graduate standing; or permission of instructor.  Prerequisite: BIOL 300 with grade of C (2.0) or better, plus 15 additional units of upper-division Biology; or permission of instructorLaboratory principles and procedures useful to students interested in a research or industry career. Laboratory exercises will emphasize preparation of useful biotechnological products, including cells and purified enzymes. Students will take an active role in planning experiments, including preparing required solutions, reagents, and materials. Students will evaluate and report the quality of products they produce, measuring abundance, purity, and potency. Three hours lecture and six hours laboratory. Materials fee required."
"BIOL 5370","Immunology","Units: 5","Biology (BIOL)","Semester Prerequisite:BIOL 3120and eitherBIOL 3100orBIOL 3200; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 400 with a grade of ""C"" or betterFoundations of immunology and current advances in the study of the immunological response. Laboratory examination of immunological assays applied in both research and clinical diagnostics. Three hours lecture, one hour discussion, and three hours laboratory. Materials fee required. Formerly offered as BIOL 573; students may not receive credit for both courses."
"BIOL 5420","Advanced Vertebrate Morphology","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 3420with a grade of C or better, or graduate standing in Biology. Quarter Prerequisite: BIOL 342, BIOL 424 and consent of instructorAdvanced techniques in the study of vertebrates, including dissection and specimen preparation. Lecture sessions on advanced topics in vertebrate anatomy and recent research advances. Lab activities include construction of animal skeletal materials, detailed study and dissection of vertebrate organ systems, and individual student designed projects.  Projects consist of both laboratory projects under the guidance of instructor and problem-based learning activities that are conducted both in the laboratory and in open activity time with small student groups. (Highly recommended to students planning on applying to PBL veterinary professional programs.) Two hours lecture and three hours laboratory. Materials fee required.BIOL 3630orBIOL 3640recommended. Formerly offered as BIOL 524; students may not receive credit for both courses."
"BIOL 5550","Comparative Biomechanics","Units: 4","Biology (BIOL)","Semester Prerequisite:  Completion of eitherPHYS 2000orPHYS 2500with a 'C' (2.0) or better AND at least ONE of the following with a 'C' (2.0) or better:BIOL 3400,BIOL 3410,BIOL 3420,BIOL 3430,BIOL 3440,BIOL 3450,BIOL 3460, BIOL 3480,BIOL  3630,BIOL 3700,BIOL 3800,BIOL 3950; or graduate standing in Biology. Quarter Prerequisite: BIOL 300 with grade of C or better, PHYS 121, PHYS 122, or consent of instructorExamination and quantitative analysis of structure and function of animals and plants using physical principles. Application of fluid and solid mechanics in the study of biologic materials. Three hours lecture and three hours laboratory. Materials fee required. Formerly offered as BIOL 555; students may not receive credit for both courses."
"BIOL 5670","Endocrinology","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 3100with a grade of C or better; or graduate standing in Biology. Quarter Prerequisite: BIOL 300 with a grade of C or betterEndocrine systems with emphasis on mechanisms for regulating the biosynthesis, secretion, transport, and actions of hormones. Formerly offered as BIOL 576; students may not receive credit for both courses."
"BIOL 5720","Population Genetics","Units: 4","Biology (BIOL)","Semester Prerequisite:MATH 1601with a grade of C or better orMATH 2210with a grade of C or better and eitherBIOL 3700with a grade of C or better orBIOL 3800with a grade of C or better; or graduate standing in Biology. Quarter Prerequisite: BIOL 423 and MATH 192 or 211Focuses on evolution at the genetic level including the description of genetic variation within and among populations and the evolutionary forces that can act on this variation over time. Three hours lecture, one hour discussion."
"BIOL 5752","Internship in Biology","Units: 2","Biology (BIOL)","Supervised work and study in work situations involving biological research and technical skills. May be repeated for a total of six units. Only two units of internship courses (BIOL 5752-5752G) may be applied towards the biology major requirements. Consent of Instructor required. Graded credit/no credit. Formerly BIOL 575A."
"BIOL 5752B","Internship in Biology: Pre-Health","Units: 2","Biology (BIOL)","Supervised work and study in work situations involving biological research and technical skills. May be repeated for a total of six units. Only two units of internship courses (BIOL 5752-5752G) may be applied towards the biology major requirements. Consent of Instructor required. Graded credit/no credit. Formerly BIOL 575B."
"BIOL 5752C","Internship in Biology: Biotechnology","Units: 2","Biology (BIOL)","Supervised work and study in work situations involving biological research and technical skills. May be repeated for a total of six units. Only two units of internship courses (BIOL 5752-5752G) may be applied towards the biology major requirements. Consent of Instructor required. Graded credit/no credit. Formerly BIOL 575C."
"BIOL 5752D","Internship in Biology: Wildlife Biology","Units: 2","Biology (BIOL)","Supervised work and study in work situations involving biological research and technical skills. May be repeated for a total of six units. Only two units of internship courses (BIOL 5752-5752G) may be applied towards the biology major requirements. Consent of Instructor required. Graded credit/no credit. Formerly BIOL 575D."
"BIOL 5752E","Internship in Biology: Botany","Units: 2","Biology (BIOL)","Supervised work and study in work situations involving biological research and technical skills. May be repeated for a total of six units. Only two units of internship courses (BIOL 5752-5752G) may be applied towards the biology major requirements. Consent of Instructor required. Graded credit/no credit. Formerly BIOL 575E."
"BIOL 5752F","Internship in Biology: Science Education","Units: 2","Biology (BIOL)","Supervised work and study in work situations involving biological research and technical skills. May be repeated for a total of six units. Only two units of internship courses (BIOL 5752-5752G) may be applied towards the biology major requirements. Consent of Instructor required. Graded credit/no credit. Formerly BIOL 575F."
"BIOL 5752G","Internship in Biology: Museum Science","Units: 2","Biology (BIOL)","Supervised work and study in work situations involving biological research and technical skills. May be repeated for a total of six units. Only two units of internship courses (BIOL 5752-5752G) may be applied towards the biology major requirements. Consent of Instructor required. Graded credit/no credit. Formerly BIOL 575G."
"BIOL 5820","Vertebrate Field Biology","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 3700with a grade of C or better, orBIOL 3800with a grade of C or better, or graduate standing in Biology, or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, BIOL 450Field study of the ecology and natural history of the vertebrate fauna of southern California. One hour lecture and six hours laboratory/field work. Materials fee required. Formerly offered as BIOL 525; students may not receive credit for both courses."
"BIOL 5850","Global Change Biology","Units: 3","Biology (BIOL)","Semester Prerequisite:BIOL 3800with a grade of C or better, or graduate standing in Biology, or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of ""C"" or better, and an upper-division lab course in ecology (BIOL 349, BIOL 450, or BIOL 455) or consent of instructorAn examination of changing ecological and biogeochemical processes at selected times in the earth's history including, but not limited to, the modern era. Exploration of causes and consequences of contemporary global change for biological systems including displaced populations, disrupted ecological interactions, and altered epidemiological patterns. Formerly offered as BIOL 515; students may not earn credit for both courses."
"BIOL 5860","Physiological Ecology","Units: 4","Biology (BIOL)","Semester Prerequisite:  One of the following with a grade of C or better:BIOL 3630,BIOL 3640, or BIOL 4510; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 354 and 424; or 431 and either 331 or 342; and 450Study of physiological, morphological, and behavioral responses of organisms to physical environmental factors such as temperature, light, salinity, and altitude. Three hours lecture and three hours laboratory. Materials fee required. Formerly offered as BIOL 565; students may not receive credit for both courses."
"BIOL 5901","Senior Seminar: Molecular Biology","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units andBIOL 3120with a grade of C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in molecular biology. Formerly BIOL 590A."
"BIOL 5902","Senior Seminar: Biosystematics","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units and eitherBIOL 3300with a C or better orBIOL 3700with a C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in biosystematics. Formerly BIOL 590B."
"BIOL 5903","Senior Seminar: Cell Biology","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units andBIOL 3100with a grade of C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in cell biology. Formerly BIOL 590C."
"BIOL 5904","Senior Seminar: Physiology","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units or graduate standing in Biology, or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in physiology. Formerly BIOL 590D."
"BIOL 5905","Senior Seminar: Ecology","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units andBIOL 3800with a grade of C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in ecology. Formerly BIOL 590E."
"BIOL 5906","Senior Seminar: Genetics","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units andBIOL 3300with a graded of C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in genetics. Formerly BIOL 590G."
"BIOL 5907","Senior Seminar: Evolution","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units andBIOL 3700with a grade of C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in evolution. Formerly BIOL 590H."
"BIOL 5908","Senior Seminar: Microbiology","Units: 2","Biology (BIOL)","Semester Prerequisite:  At least 90 semester units andBIOL 3200with a grade of C or better; or graduate standing in Biology; or consent of instructor. Quarter Prerequisite: BIOL 300 with a grade of C or better, and a minimum of 15 upper-division units in biology courses and at least 135 quarter unitsSurvey of current literature, methods and ethics of scientific inquiry in microbiology. Formerly BIOL 590I."
