"course_code","course_title","credits","department","description"
"A T 5893","Mixed Reality Techniques","3 Credit Hours.","A T-Art and Technology","Prerequisite: Graduate standing and Master of Arts in Art and Technology majors only. This course teaches students to how to create virtual and augmented reality experiences. This technique-intensive lab features weekly sequences of in-depth video tutorials covering introductory to advanced techniques for creating art and design projects in advanced, emerging visual technologies. (F, Sp, Su)"
"A T 5913","Professional Project","3 Credit Hours.","A T-Art and Technology","Prerequisite: Graduate standing, Master of Arts in Art and Technology majors only, and concurrent enrollment in AT 5923. The purpose of this culminating project is to synthesize the student's knowledge in the field of art and technology through the production of a work or body of works in art or design that demonstrates professional skills and will serve the student well as a key component of their portfolio moving forward in their career. (F, Sp, Su)"
"A T 5923","Professional Forum","3 Credit Hours.","A T-Art and Technology","Prerequisite: Graduate standing, Master of Arts in Art and Technology majors only, and concurrent enrollment in AT 5913. This group seminar course is intended to provide a forum for peer feedback on the professional project as it evolves from conception to completion. Students will discuss their ideas and their practices, developing both greater clarity about their working process as well as a deepened capacity to talk about their work and present it coherently to the public. (Sp, Su)"
"AAI 3103","Robotic Systems","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite:C S 1213andMATH 1914orMATH 2123orMATH 2423. This course introduces the field of robotics and robotic control systems. The course reviews the history of robotics and then focuses on the concepts of reactive and deliberative paradigms. It then presents concepts and practical examples of guidance systems. Much of the course is dedicated to a major project involving the construction of a robotic system. (F)"
"AAI 3113","Data Visualization","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite:C S 1213orC S 1321orC S 1323orC S 1324or equivalent. This course provides a practical overview of data visualization techniques. It describes visualization types, including bar charts, time series, scatter plots, maps, etc. Students learn how to build visualizations using a standard software package. Visualization of data using Python packages and the incorporation of data visualization into Python notebooks are presented. The course focuses on effective data presentation and storytelling. (Sp)"
"AAI 3213","Big Data Computing","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite:CYBS 3913. This course provides an overview of systems used to manage and process big data. It describes GPU architecture and their use in computing. Students learn how to configure CUDA and use of GPUs in Python programming. The course presents an overview of distributed computing and applications. A practical description of Apache Hadoop is provided, including Hive, MapReduce, and Spark. (Sp)"
"AAI 3303","Machine Learning I","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite:C S 1213andMATH 1914orMATH 2123orMATH 2423. This course reviews the machine learning (ML) process and presents a set of basic ML methods. The course describes proper modeling techniques, including model evaluation and hyperparameter tuning. The course presents some methods from basic ML categories: supervised learning including regression and classification, and unsupervised learning. For each method, its mathematical intuition is presented with applied programming. (F)"
"AAI 3313","Machine Learning II","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite:AAI 3303andAAI 3333. Mathematical optimization methods are introduced. Common methods in regression, classification, and unsupervised learning are explored. The mathematical theory of each model is presented in detail, and its hyperparameters are described. Feature reduction is described, including its foundation in linear algebra. Mathematical optimization techniques, including linear programming, integer programming, and non-linear optimization are presented. (Sp)"
"AAI 3323","Reinforcement Learning","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite: CS 1213 andMATH 1914orMATH 2123orMATH 2423. This course will introduce reinforcement learning (RL), a computing method in which agents solve problems, through repeated attempts resulting in penalties or rewards based on trial outcomes. The course discusses multi-armed bandits and progresses to other topics including Markov decision processes, on-policy and off-policy learning. The course reviews practical applications of RL. Lectures are supported by coding assignments in Python. (F)"
"AAI 3333","Mathematics of Artificial Intelligence","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite:MATH 1914orMATH 2123orMATH 2423. This course introduces two mathematical disciplines that form a foundation for AI/ML algorithms. Linear algebra lessons cover systems of linear equations, matrices, determinants, vector spaces, bases, dimension, eigenvalues, and eigenvectors. Probability theory covers counting, conditional probability, discrete and continuous random variables, probability distributions, likelihood, curve fitting, and regression. This course focuses on applications and emphasizes conceptual understanding and application. (F)"
"AAI 3440","Mentored Research Experience","3 Credit Hours.","AAI-Applied Artificial Intelligence","0 to 3 hours. Prerequisite:ENGL 1113or equivalent, and permission of instructor; May be repeated, maximum credit 12 hours. For the inquisitive student to apply the scholarly processes of the discipline to a research or creative project under the mentorship of a faculty member. Student and instructor should complete an Undergraduate Research & Creative Projects (URCP) Mentoring Agreement and file it the with the URCP office. Not for honors credit. (F, Sp, Su)"
"AAI 3990","Independent Study","1-3 Credit Hours.","AAI-Applied Artificial Intelligence","1 to 3 hours. Prerequisite: Permission of instructor and junior standing. May be repeated once with change of content. Independent study may be arranged to study a subject not available through regular course offerings. (F, Sp, Su)"
"AAI 4103","Natural Language Processing","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 5103) Prerequisite:AAI 4303. This course will provide a review of natural language processing (NLP) methods. It presents the intuition behind major approaches to NLP problems such as translation. Concepts include word corpora, probabilistic methods, and Python libraries including NLTK and SpaCy. The course presents generative AI with a focus on transformers and modern tools such as OpenAI. No student may earn credit for both 4103 and 5103. (Sp)"
"AAI 4113","Computer Vision and Image Recognition","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 5113) Prerequisite:AAI 3313. This course introduces the field of computer vision. Topics include image recognition and formation, reconstruction of 3D images from 2D renderings, scene understanding, and motion tracking. It includes reviews and overviews of the mathematics behind computer vision. It also includes a conceptual overview of convolutional neural networks and their application to image recognition. No student may earn credit for both 4113 and 5113. (F)"
"AAI 4203","Advanced Database Systems","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 5203) Prerequisite:CYBS 3913. This course focuses on technologies used for massive datasets and unstructured data. Students learn how to implement Spark RDBs with distributed computing resources. The course presents NoSQL databases, their use and implementation. Graph databases and management of unstructured data and its incorporation into databases are presented. In all cases, students will build and manage databases using current common application frameworks. No student may earn credit for both 4203 and 5203. (Sp)"
"AAI 4303","Deep Learning I","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 5303) Prerequisite:AAI 3313. This course will introduce deep learning through neural network programming. The course introduces the concept of the artificial neuron and progresses to describe multi-layer neural networks with a focus on the mathematics that make them work. The course describes how TensorFlow and PyTorch solve neural networks, and students build basic neural networks using these tools. No student may earn credit for both 4303 and 5303. (F)"
"AAI 4313","Deep Learning II","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 5313) Prerequisite:AAI 4303. This course reviews various modifications to basic neural networks. Topics include convolutional neural networks (CNNs), recurrent neural networks (RNNs), and long short-term memory neural networks (LSTMs). The intuition behind the algorithms is presented and the mathematics for each compute element are reviewed. Students program the methods in TensorFlow or PyTorch. This course emphasizes the practical applications for each method. No student may earn credit for both 4313 and 5313. (F, Sp)"
"AAI 4323","Ethics of AI and Machine Learning","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 5323) Prerequisite:AAI 3313. This course provides a survey of legal and ethical topics associated with AI and ML. Global laws and regulations associated with AI and ML are reviewed and their impact on practitioners will be discussed. The algorithmic causes of bias will be reviewed, and methods to alleviate those will be discussed. Methods for bias measurement in AI/ML models will be presented. No student may earn credit for both 4323 and 5323. (F)"
"AAI 4333","Applications of Deep Learning","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 5333) Prerequisite:AAI 4303. This course builds upon the concepts presented in Deep Learning I by reviewing various modifications to basic neural networks. Topics include convolutional neural networks (CNNs), recurrent neural networks (RNNs), long short-term memory neural networks (LSTMs), and transformers. In each case, the intuition behind the algorithm is presented and students construct basic models using PyTorch and/or TensorFlow. No student may earn credit for both 4333 and 5333. (Sp)"
"AAI 4903","AAI Capstone Project","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite:AAI 4303and Senior Standing. Provides the students with an experience to exhibit their knowledge and skills in areas of artificial intelligence. Students work in small groups to identify and scope an artificial intelligence problem and/or challenges. Required to write a proposal about their project and asked to create a work plan to develop solutions to solve the problem/challenge. Create a final report and presentation. (Sp)"
"AAI 4990","Independent Study","1-3 Credit Hours.","AAI-Applied Artificial Intelligence","1 to 3 hours. Prerequisite: permission of instructor and senior standing; May be repeated once with change of content, maximum credit 6 hours. Independent study may be arranged to study a subject not available through regular course offerings. (F, Sp, Su)"
"AAI 5103","Natural Language Processing","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 4103) Prerequisite: Graduate Standing. This course will provide a review of natural language processing (NLP) methods. It presents the intuition behind major approaches to NLP problems such as translation. Concepts include word corpora, probabilistic methods, and Python libraries including NLTK and SpaCy. The course presents generative AI with a focus on transformers and modern tools such as OpenAI. No student may earn credit for both 4103 and 5103. (Sp)"
"AAI 5113","Computer Vision and Image Recognition","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 4113) Prerequisite: Graduate Standing. This course introduces the field of computer vision. Topics include image recognition and formation, reconstruction of 3D images from 2D renderings, scene understanding, and motion tracking. It includes reviews and overviews of the mathematics behind computer vision. It also includes a conceptual overview of convolutional neural networks and their application to image recognition. No student may earn credit for both 4113 and 5113. (F)"
"AAI 5203","Advanced Database Systems","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 4203) Prerequisite: Graduate Standing. This course focuses on technologies used for massive datasets and unstructured data. Students learn how to implement Spark RDBs with distributed computing resources. The course presents NoSQL databases, their use and implementation. Graph databases and management of unstructured data and its incorporation into databases are presented. In all cases, students will build and manage databases using current common application frameworks. No student may earn credit for both 4203 and 5203. (Sp)"
"AAI 5303","Deep Learning I","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 4303) Prerequisite: Graduate Standing. This course will introduce deep learning through neural network programming. The course introduces the concept of the artificial neuron and progresses to describe multi-layer neural networks with a focus on the mathematics that make them work. The course describes how TensorFlow and PyTorch solve neural networks, and students build basic neural networks using these tools. No student may earn credit for both 4303 and 5303. (F)"
"AAI 5313","Deep Learning II","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 4313) Prerequisite: Graduate standing andAAI 5303. This course reviews various modifications to basic neural networks. Topics include convolutional neural networks (CNNs), recurrent neural networks (RNNs), and long short-term memory neural networks (LSTMs). The intuition behind the algorithms is presented and the mathematics for each compute element are reviewed. Students program the methods in TensorFlow or PyTorch. This course emphasizes the practical applications for each method. No student may earn credit for both 4313 and 5313. (F, Sp)"
"AAI 5323","Ethics of AI and Machine Learning","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 4323) Prerequisite: Graduate Standing. This course provides a survey of legal and ethical topics associated with AI and ML. Global laws and regulations associated with AI and ML are reviewed and their impact on practitioners will be discussed. The algorithmic causes of bias will be reviewed, and methods to alleviate those will be discussed. Methods for bias measurement in AI/ML models will be presented. No student may earn credit for both 4323 and 5323. (F)"
"AAI 5333","Applications of Deep Learning","3 Credit Hours.","AAI-Applied Artificial Intelligence","(Slashlisted withAAI 4333) Prerequisite: Graduate Standing. This course builds upon the concepts presented in Deep Learning I by reviewing various modifications to basic neural networks. Topics include convolutional neural networks (CNNs), recurrent neural networks (RNNs), long short-term memory neural networks (LSTMs), and transformers. In each case, the intuition behind the algorithm is presented and students construct basic models using PyTorch and/or TensorFlow. No student may earn credit for both 4333 and 5333. (Sp)"
"AAI 5903","Master's Practicum","3 Credit Hours.","AAI-Applied Artificial Intelligence","Prerequisite: Graduate Standing. The course provides students with knowledge and skills in all areas of artificial intelligence. Students will work in small groups to identify and solve current artificial intelligence challenges. Students will be required to write a proposal about their project, create a work plan to solve the problem/challenge, and create a final report, with final presentation. (Sp)"
"AAI 5980","Research for Master's Thesis","2-9 Credit Hours.","AAI-Applied Artificial Intelligence","2 to 9 hours. Prerequisite: Graduate Standing and Instructor Permission. Directed research culminating in the completion of the master's thesis. Variable enrollment, permission of instructor required, two to nine hours; maximum credit required for degree, six hours. (F, Sp)"
"ACCT 2113","Fundamental Financial Accounting","3 Credit Hours.","ACCT-Accounting","Prerequisite: Business majors and students enrolled in approved degree programs or by permission of Price College advising;B AD 1001or concurrent enrollment. Basic principles of financial accounting. Emphasis on the preparation and use of the income statement, balance sheet and statement of funds flow for corporations. Coverage includes the analysis and recording of transactions involving cash, inventories, fixed assets, bonds and capital stock as well as closing, adjusting and reversing entries for revenue and expense items. (F, Sp, Su)"
"ACCT 2123","Fundamental Managerial Accounting","3 Credit Hours.","ACCT-Accounting","Prerequisite: Business majors and students enrolled in approved degree programs or by permission of Price College advising;ACCT 2113. Introduction to managerial accounting. Analysis of cost behavior and the use of this knowledge for both short- and long-term decision. An introduction to budgeting and the accumulation of product costs for planning and performance evaluation. Specific coverage includes cost-volume-profit analysis, capital budgeting, allocations, variances from standard costs and the measurement of divisional performance. (F, Sp, Su)"
"ACCT 2970","Special Topics/Seminar","1-3 Credit Hours.","ACCT-Accounting","Special Topics. 1 to 3 hours. May be repeated; Maximum credit nine hours. Special topics course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research, and field projects. (Irreg.)"
"ACCT 3023","International Financial Statement Analysis","3 Credit Hours.","ACCT-Accounting","Prerequisite: College of Business students only; Grades of C or better inACCT 2113,B AD 1001,B C 2813,ECON 1113,ECON 1123,ECON 2843,MIS 2113, andMATH 1743orMATH 1823orMATH 1914;ACCT 2123or concurrent enrollment. A review of international financial reporting development, procedures and standards with an emphasis on financial statement interpretation and analysis. Not open to accounting majors. (Irreg.)"
"ACCT 3033","Financial Reporting Issues in Energy","3 Credit Hours.","ACCT-Accounting","Prerequisite: Grades of C or better inACCT 2113,B AD 1001,B C 2813,ECON 1113,ECON 1123,ECON 2843,MIS 2113, andMATH 1743orMATH 1823orMATH 1914;ACCT 2123or concurrent enrollment; only declared Energy Management majors. Study of financial reporting issues directed toward energy companies. Review of the accounting cycle with an emphasis on the accounting treatment for acquisition of mineral interests, geological and geophysical costs, intangible drilling costs, delay, rental, dry hole costs, lease and well equipment, joint interest billing and royalties payable. (Sp)"
"ACCT 3043","International Financial Reporting","3 Credit Hours.","ACCT-Accounting","Prerequisite: College of Business students only; Grades of C or better inACCT 2113,B AD 1001,B C 2813,ECON 1113,ECON 1123,ECON 2843,MIS 2113, andMATH 1743orMATH 1823orMATH 1914. A review of international financial reporting procedures and standards with an emphasis on financial statement interpretation and analysis. (Irreg.)"
"ACCT 3113","Intermediate Accounting I","3 Credit Hours.","ACCT-Accounting","Prerequisite: College of Business students only; Grades of C or better inACCT 2113,B AD 1001,B C 2813,ECON 1113,ECON 1123,ECON 2843,MIS 2113, andMATH 1743orMATH 1823orMATH 1914, andACCT 2123. Measurement and reporting of assets including receivables, inventory, investments, fixed assets, and intangible assets; special issues related to revenue recognition. (F, Sp)"
"ACCT 3123","Intermediate Accounting II","3 Credit Hours.","ACCT-Accounting","Prerequisite:ACCT 2113,ACCT 2123andACCT 3113with a minimum grade of C or better in each course;MATH 1743orMATH 1823orMATH 1914. Measurement and reporting of bonds, leases, pensions, derivatives, stockholders' equity, earnings per share, and share-based compensation; special issues related to accounting for income taxes and the statement of cash flows. (F, Sp)"
"ACCT 3313","Cost Accounting","3 Credit Hours.","ACCT-Accounting","Prerequisite: College of Business students only; Grades of C or better inACCT 2113,B AD 1001,B C 2813,ECON 1113,ECON 1123,ECON 2843,MIS 2113, andMATH 1743orMATH 1823orMATH 1914, andACCT 2123. Basic cost principles. Job order costing, process and joint costing, and estimated costs. (F, Sp)"
"ACCT 3353","Accounting Information Systems/Databases","3 Credit Hours.","ACCT-Accounting","Prerequisite: College of Business students only; Grades of C or better inACCT 2113,B AD 1001,B C 2813,ECON 1113,ECON 1123,ECON 2843,MIS 2113, andMATH 1743orMATH 1823orMATH 1914, andACCT 2123. A study of the role of technology in accounting, focusing on the documentation, flow, and processing of accounting information in business. Gives an introduction to the various components of an information system and the necessary internal controls in complex business computing environments. Course includes data analytics and enterprise systems projects. (F, Sp)"
"ACCT 3440","Mentored Research Experience","3 Credit Hours.","ACCT-Accounting","0 to 3 hours. Prerequisites:ENGL 1113or equivalent, and permission of instructor. May be repeated; maximum credit 12 hours. For the inquisitive student to apply the scholarly processes of the discipline to a research or creative project under the mentorship of a faculty member. Student and instructor should complete an Undergraduate Research & Creative Projects (URCP) Mentoring Agreement and file it with the URCP office. Not for honors credit. (F, Sp, Su)"
"ACCT 3603","Income Tax Accounting I","3 Credit Hours.","ACCT-Accounting","Prerequisite:ACCT 2113,ACCT 2123andACCT 3113with a minimum grade of C or better in each course, or permission;MATH 1743orMATH 1823orMATH 1914. Introduction to the taxation of income including issues related to the measurement and recognition of income, deductions and losses; the taxation of property transactions; basis and cost recovery concepts; and alternative forms of business organization. (F, Sp)"
"ACCT 3960","Honors Reading","1-3 Credit Hours.","ACCT-Accounting","1 to 3 hours. Prerequisite: junior or senior standing, admission to the Honors Program. May be repeated; maximum credit six hours. Independent study in field of accounting and related disciplines to broaden student's perspective in general field of business. (F, Sp)"
"ACCT 3970","Honors Seminar","1-3 Credit Hours.","ACCT-Accounting","1 to 3 hours. Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Subjects covered vary. Deals with concepts not usually treated in regular courses. (Irreg.)"
"ACCT 3980","Honors Research","1-3 Credit Hours.","ACCT-Accounting","1 to 3 hours. Prerequisite: junior or senior standing, admission to the Honors Program. May be repeated; maximum credit six hours. Independent research in field of accounting and related disciplines to apply research techniques learned in research tool courses to actual business situations. (F, Sp)"
"ACCT 3990","Independent Study","1-3 Credit Hours.","ACCT-Accounting","1 to 3 hours. Prerequisite: permission of instructor and junior standing. May be repeated once with change of content. Independent study may be arranged to study a subject not available through regular course offerings. (Irreg.)"
"ACCT 4543","Auditing","3 Credit Hours.","ACCT-Accounting","(Slashlisted withACCT 5543) Prerequisite:ACCT 3113andACCT 3123with a minimum grade of C or better in each course;ACCT 3603;ACCT 3353or concurrent enrollment;MATH 1743, orMATH 1823, orMATH 1914. This course will cover auditing concepts, standards, principles, and procedures; coverage includes professional ethics, auditors' legal responsibilities, electronic data processing (EDP) control systems, audit sampling, and audit reports. No student may earn credit for both 4543 and 5543. (F, Sp)"
"ACCT 4563","Oil and Gas Accounting I","3 Credit Hours.","ACCT-Accounting","(Slashlisted withACCT 5563) Prerequisite:ACCT 3123;MATH 1743orMATH 1823orMATH 1914. May be taken concurrent withACCT 3123. A study of financial accounting issues specifically directed toward oil and gas companies. Includes basic oil and gas transactions: leases, subleases, free wells, farmouts, carried interests. This course covers accounting for acquisition costs, exploration and development costs, operating costs, joint interest costs, and revenue accounting for oil and gas companies. Field trip required. No student may earn credit for both 4563 and 5563. (F)"
"ACCT 4583","Internal Auditing","3 Credit Hours.","ACCT-Accounting","(Slashlisted withACCT 5583) Prerequisite:ACCT 3353;ACCT 4543; senior standing; Majors only. Internal audit from a broad perspective including evaluating business processes, information technology, accounting systems, internal auditing standards, risk assessment, governance, ethics, audit techniques, and emerging issues. The course covers the design of business processes, implementation of key control concepts and will use a case study approach addressing tactical, strategic, systems and operational areas. No student may earn credit for both 4583 and 5583. (F)"
"ACCT 4703","Income Tax Accounting II","3 Credit Hours.","ACCT-Accounting","(Slashlisted withACCT 5703) Prerequisite:ACCT 3603or permission; junior standing. Advanced issues related to the taxation of multi-jurisdictional operations and transactions involving corporations, partnerships, estates, and trusts, and their owners throughout the life of the entity. No student may earn credit for both 4703 and 5703. (F, Sp)"
"ACCT 4960","Directed Readings","1-4 Credit Hours.","ACCT-Accounting","1 to 4 hours. Prerequisite: good standing in University; permission of instructor and dean. May be repeated; maximum credit four hours. Designed for upper-division students who need opportunity to study a specific problem in greater depth than formal course content permits. (Irreg.)"
"ACCT 4970","Special Topics/Seminar","1-3 Credit Hours.","ACCT-Accounting","1 to 3 hours. Prerequisite: Senior standing or permission of instructor. May be repeated; maximum credit nine hours. Special topics or seminar course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research and field projects. (Irreg.)"
"ACCT G4990","Special Problems in Accounting","1-2 Credit Hours.","ACCT-Accounting","1 to 2 hours. Prerequisite: Junior standing;ACCT 3123,ACCT 3313,ACCT 3353, andACCT 3603; and ACCT 4113 or ACCT 4323 orACCT 4543orACCT 4703; or departmental permission. May be repeated with change of content; maximum credit 2 hours. This directed readings and problems course for advanced students will be supervised by faculty and staff. A comprehensive report and/or examination is required. (F, Sp, Su)"
"ACCT 5023","International Financial Reporting and Analysis","3 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing and departmental permission. Overview of the international financial reporting environment and exploration of international financial standards and procedures, with emphasis on financial statement interpretation and analysis. (Irreg.)"
"ACCT 5100","Accounting Professional Development","0 Credit Hours.","ACCT-Accounting","Prerequisite: admission into the BBA/MAcc or MAcc program. Introduces students to a wide range of business and professional issues, including developing current events not covered elsewhere in the curriculum, as well as to build and expand on topics that are covered. The course will also help students develop and polish some of the skills necessary for professional and personal success. (Irreg.)"
"ACCT 5113","Advanced Accounting","3 Credit Hours.","ACCT-Accounting","Prerequisite:ACCT 3113,ACCT 3123, and graduate standing. Topics in this course include consolidated reporting for firms that have merged with or acquired other companies and the accounting and reporting for governmental and nonprofit organizations. (F, Sp)"
"ACCT 5123","Special Topics in Advanced Financial Accounting","3 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate Standing, Departmental Permission, andACCT 5113. This course expands upon topics from Advanced Accounting. Topics include the cost method of consolidation, the process of translation, remeasurement and consolidation of financial statements presented in a foreign currency, and introduction of topics such as partnership accounting, bankruptcy accounting, and SEC Reporting issues. (Irreg.)"
"ACCT 5202","Financial Accounting","2 Credit Hours.","ACCT-Accounting","Prerequisites: graduate standing; departmental permission. Students will learn to construct and analyze financial statements of for-profit corporate enterprises. The basic accounting model including financial statement recording and preparation will be covered. A major emphasis will be placed on using financial statements for decision making by investors, creditors, and other users. Basic ratio analysis and valuation concepts will be introduced. (Irreg.)"
"ACCT 5212","Managerial Accounting","2 Credit Hours.","ACCT-Accounting","Prerequisites: 5202 and graduate standing; departmental permission. This course emphasizes the use of accounting information for internal planning and control. Introduces students to types of managerial information used to effectively and efficiently run businesses. Covers basic issues in costing (activity based and product); generation and interpretation of information for planning and strategic decision-making (pricing, make-or-buy analysis, cost-volume-profit analysis); production and use of information related to performance measurement. (Irreg.)"
"ACCT 5222","Fundamentals of Cost Accounting","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 2123orACCT 5212. This course covers an overview of technical management accounting concepts. Topics will include process costing; rework and scrap costs; support costs, joint costs and byproducts; relevant costs; transfer pricing; inventory management; and performance measures. (F)"
"ACCT 5232","Financial Reporting Foundations","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing and departmental permission. This course introduces the process of preparing, reporting, and using financial data reported on the income statement and balance sheet. Emphasizes complex revenue and receivable transactions, such as performance obligations, long-term contracts, variable considerations, transaction pricing, and uncollectible accounts, and assesses how these transactions are reported and analyzed by external users. (F)"
"ACCT 5242","Financial Reporting for Assets and Investments","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 2113orACCT 5202orACCT 5232. This course introduces the process of measuring and reporting assets and investments. Emphasizes topics such as asset acquisition, nonmonetary asset exchange, internally generated assets, impairment, depreciation, debt investments, equity investments, and the use of derivatives for speculative and hedging purposes. (F)"
"ACCT 5252","Financial Reporting for Liabilities and Equity","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 2113orACCT 5202orACCT 5232. This course introduces the process of valuing and reporting liabilities and equities. Emphasizes topics such as private and public debt offerings, lease accounting, income tax implications, equity-based compensation, dividends, dilutive instruments, and the computation of earnings per share. (Sp)"
"ACCT 5262","Fundamentals of Income Taxation & Tax Accounting","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 2113orACCT 5202orACCT 5232. This course covers introduction to the taxation of income generally including the definition and measurement of taxable income and the recognition and taxation of gains and losses from property transactions. (F)"
"ACCT 5272","Fundamentals of Taxation of Business & Employment Income","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 2113orACCT 5202orACCT 5232. This course covers the introduction to the alternate organizational forms in which businesses may be conducted, the measurement and taxation of income generated by those business forms, and the impact of organizational form choice on the owners of the business. (Sp)"
"ACCT 5282","Fundamentals of Accounting Information Systems","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 2113orACCT 5202orACCT 5232. This course introduces the conceptual foundations of AIS and data analytics. Addresses issues and mitigating factors of accounting information systems reliability. (Sp)"
"ACCT 5292","Fundamentals of Internal Control","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 3353orACCT 5282orMIS 3353. This course introduces the basic concepts of system documentation and internal controls of accounting information systems. Discusses relevant controls to the audit of financial statements and reporting in the context of the audit risk model. (Sp)"
"ACCT 5302","Fundamentals of Auditing","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing, departmental permission, andACCT 3113orACCT 5242andACCT 3123orACCT 5252. This course will develop the perspective and knowledge necessary to understand the audit process and gain basic competency in audit risk assessment and reporting. (Su)"
"ACCT 5303","Accounting Data Analytics","3 Credit Hours.","ACCT-Accounting","Prerequisite:ACCT 3353and graduate standing. This course covers the use of data analytics and visualization in the accounting profession, including analytics processes and tools to generate meaningful accounting insights and answer accounting questions. Students will also learn to think critically, solve problems, and make good decisions about the use of analytics in the accounting environment. Applications in tax, audit, managerial, and financial accounting will be (F, Sp)"
"ACCT 5352","Financial Statement Analysis Theory and Methods","2 Credit Hours.","ACCT-Accounting","Prerequisites: graduate standing; departmental permission. Intended to increase your ability to use and make decisions using information presented in the financial statements of publicly traded companies. A number of different decision contexts will be examined including valuation of potential acquisitions, investment analysis, credit analysis, managing corporate financing policies and analyzing business communications. Will consider the role of both accounting and non-accounting information. (Irreg.)"
"ACCT 5353","Financial Statement Analysis","3 Credit Hours.","ACCT-Accounting","Prerequisite: graduate standing or permission of instructor. Topics in analysis and use of general purpose financial statements for decision making, ratio analysis, credit risk, and valuation will be covered. (Irreg.)"
"ACCT 5403","Accounting Ethics and Professional Responsibilities","3 Credit Hours.","ACCT-Accounting","Prerequisite: graduate standing, 24 hours of accounting, and permission. Examines the ethical issues encountered by, and the professional and legal obligations of, practicing accountants with the ultimate goal of enhancing ethical decision-making and behavior in the profession. Applies both ethical theories of decision-making and professional standards to real-world problems encountered across various functional areas of accounting. (Irreg.)"
"ACCT 5532","IT Audit and Controls","2 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing; departmental permission;ACCT 3353or (ACCT 5282andACCT 5292) and (ACCT 4543orACCT 5302). This course focuses on the frameworks utilized in assessing the controls required for information systems assurance. It delves into the requirements of Service Organization Control (SOC) reporting and Cybersecurity concerns. These topics provide a foundation for accountants to understand their role interacting with information systems. No student may earn credit forACCT 5532andACCT 5533. (Sp)"
"ACCT 5533","IT Audit and Software Survey","3 Credit Hours.","ACCT-Accounting","Prerequisite: Graduate standing; departmental permission;ACCT 3353or (ACCT 5282andACCT 5292) and (ACCT 4543orACCT 5302). Course covers the use of frameworks and controls in auditing information systems. Several different frameworks are covered. In addition, the software utilized by professionals when performing IT Audits are presented. Experts may visit class and provide demonstrations of IT Audit software. Students obtain hands-on experience with the latest technologies. No student may earn credit forACCT 5532andACCT 5533. (Sp)"
"ACCT 5543","Auditing","3 Credit Hours.","ACCT-Accounting","(Slashlisted withACCT 4543) Prerequisite: Graduate standing and permission of instructor. This course will cover auditing concepts, standards, principles, and procedures; coverage includes professional ethics, auditors' legal responsibilities, electronic data processing (EDP) control systems, audit sampling, and audit reports. No student may earn credit for both 4543 and 5543. (Irreg.)"
