"code","name","department","description","credits","url","college","subject"
"ASL 400","American Sign Language Interpreting I","Communication Sciences & Disorders","Students will learn about the role of the sign language interpreter, the
Code of Professional Conduct, standard practices, and employment trends.
This course is designed to allow students to demonstrate ability to
produce dynamic message equivalence from a source language to a target
language as well as develop appropriate professional demeanor and
practices. This course will continue to develop vocabulary, clarity,
speed, and accuracy.","4 Credits","https://catalog.olemiss.edu/applied-sciences/communication-sciences-disorders/asl-400","School of Applied Sciences","Communication Sciences & Disorders"
"ASL 401","American Sign Language Interpreting II","Communication Sciences & Disorders","This course is a continuation of ASL Interpreting I, with an emphasis on
advanced techniques and principles for specific interpreting
environments. Students will be provided an opportunity to increase ASL
expressive and receptive skills and discuss and apply techniques and
principles for specific interpreting situations. Students will use live
models, videos, online media, and interactions with Deaf community
members to improve skills.","4 Credits","https://catalog.olemiss.edu/applied-sciences/communication-sciences-disorders/asl-401","School of Applied Sciences","Communication Sciences & Disorders"
"ASL 402","American Sign Language Interpreting Prac","Communication Sciences & Disorders","This course applies academic theory/training with the Registry of
Interpreters for the Deaf (RID) Code of Professional Conduct in real-
world practice, thereby preparing students to become qualified
interpreters.","3 Credits","https://catalog.olemiss.edu/applied-sciences/communication-sciences-disorders/asl-402","School of Applied Sciences","Communication Sciences & Disorders"
"Astr 101","Descriptive Astronomy","Physics & Astronomy","This course is a one-semester introduction to astronomy. Topics include
the motion of objects in the night sky, orbital motion, observational
techniques, light, the solar system, stars, and galaxies. The course is
primarily lecture-based and does not include a lab, but some
observations through the telescope are included. A student may not
receive credit for both Astr 101 and Astr 103, nor for both Astr 101 and
Astr 104.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-101","College of Liberal Arts","Physics & Astronomy"
"Astr 103","Intro Astronomy of the Solar System","Physics & Astronomy","This course is a one-semester introduction to solar system astronomy and
includes a lab. Topics include the motion of objects in the night sky,
orbital motion, light, the planets and small bodies of the solar system,
and extrasolar planets. The course consists of two lectures and one
laboratory meeting per week. The lab component consists of indoor
experiments, naked-eye observing, and observations through an optical
telescope. Students may not receive credit for both Astr 101 and 103,
nor for both Astr 103 and 104 if taken simultaneously.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-103","College of Liberal Arts","Physics & Astronomy"
"Astr 104","Intro Astronomy of Stars and Galaxies","Physics & Astronomy","This course is a one-semester introduction to stellar and galactic
astronomy and includes a lab. Topics include the motion of objects in
the night sky, observational techniques, spectroscopy, the Sun, stars,
galaxies, and the universe. The course consists of two lectures and one
laboratory meeting per week. The lab component consists of indoor
experiments, naked-eye observing, and observations through an optical
telescope. Students may not receive credit for both Astr 101 and 104;
nor for both Astr 104 and Astr 204; nor for both Astr 103 and Astr 104
if taken simultaneously.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-104","College of Liberal Arts","Physics & Astronomy"
"Astr 204","Astronomy of Stars and Galaxies","Physics & Astronomy","This course is an intermediate-level treatment of stellar and galactic
astronomy and includes a lab. Topics include observational techniques,
spectroscopy, the Sun, classification, formation, and evolution of
stars, galaxies, and cosmology. The course consists of two lectures and
one laboratory meeting per week. The lab component consists of
telescopic and visual observations, astrophotography projects, and
computer lab activities on stellar and galactic astronomy. A student may
not receive credit for both Astr 104 and Astr 204.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-204","College of Liberal Arts","Physics & Astronomy"
"Astr 325","Astrophysics","Physics & Astronomy","This course introduces the physics of celestial objects. Topics will
include formation, structure, and evolution of stars, the physics of the
interstellar medium, stellar remnants (white dwarfs, neutron stars,
black holes), galaxies and the large-scale structure of the universe.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-325","College of Liberal Arts","Physics & Astronomy"
"Astr 340","Introduction to Astrochemistry","Physics & Astronomy","This course provides an overview of the chemistry of space, based on the
interdependent triangle of observation, experiment, and theory. Topics
include the origin of atoms and molecules, chemical processes during
planet formation, and planetary atmospheres in the solar system and
beyond.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-340","College of Liberal Arts","Physics & Astronomy"
"Astr 360","Introduction to Astrobiology","Physics & Astronomy","This course covers the intersection between biology and astronomy.
Astrobiology is the study of life in the universe. This course will
begin with the origin and early evolution of life on Earth and continue
with potentially habitable environments on terrestrial planets and moons
in the solar system and beyond.  The interplay between theory,
laboratory experimentation, fieldwork at analog
locations, and space missions will be emphasized throughout the course.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-360","College of Liberal Arts","Physics & Astronomy"
"Astr 436","Introduction to Cosmology","Physics & Astronomy","This is an introductory course in modern cosmology, covering the
observational evidence for the current standard model of cosmology and
its modeling in terms of the theory of gravity and spacetime. Topics
covered include the current status of observational cosmology,
homogeneous and isotropic spacetime models and their evolution starting
from the Big Bang, the cosmic microwave background, dark matter and dark
energy, and structure formation in the universe.","3 Credits","https://catalog.olemiss.edu/liberal-arts/physics-astronomy/astr-436","College of Liberal Arts","Physics & Astronomy"
"AT 501","Foundations of Biomechanics","School of Applied Sciences","The purpose of the course is to learn to look at biomechanics as a
scientific basis for the analysis of human musculoskeletal function.
Specifically, to understand the descriptions and the cause/effect
components of human movement.  Additionally, understanding how to apply
anatomical and biomechanical analyses to the study and improvement of a
broad spectrum of functional activities.  Lastly, to provide a basic
understanding of the mechanism of common musculoskeletal functions
including injuries, movement disorders, sports specific movements, and
activities of daily living.","4 Credits","https://catalog.olemiss.edu/applied-sciences/at-501","School of Applied Sciences",""
"AT 502","Musculoskeletal & Movement Biomechanics","School of Applied Sciences","The purpose of this course is for the student to develop an
understanding of clinical biomechanics and demonstrate the ability to
apply these principles to the analysis of selected human movements and
pathological conditions, with an emphasis on the musculoskeletal system.
In addition, the student should become increasingly aware of the latest
research findings pertaining to the field of clinical biomechanics.","4 Credits","https://catalog.olemiss.edu/applied-sciences/at-502","School of Applied Sciences",""
"AT 503","Clinical Applications & Injury Biomechan","School of Applied Sciences","Biomechanics is the application of the principles of mechanics in the
analysis of biological systems. This course is designed to explore the
field of injury biomechanics, which is also called impact biomechanics
or trauma biomechanics, and focuses on understanding the behavior of
human beings and our organs, bones, and other tissues at the point of
mechanical or functional failure, which corresponds to injury.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-503","School of Applied Sciences",""
"AT 504","Applied Biomechanics and Measurement","School of Applied Sciences","The overarching goal of this course is to develop students’ knowledge
and appreciation of the instrumentation used to evaluate human motor
function. We will provide a general overview of data collection
techniques in biomechanics, electrophysiology of muscle, and functional
imaging related research.  Additionally, hands-on experience will be
gained through laboratory experiences using motion capture, EMG, force
transducers, and other biomechanical data collection techniques.","4 Credits","https://catalog.olemiss.edu/applied-sciences/at-504","School of Applied Sciences",""
"AT 600","Emergency Management in AT","School of Applied Sciences","This course will develop the essential knowledge and skill application
needed for the prevention, assessment, and treatment of acute and
emergent illnesses and injuries within the profession of athletic
training. Content includes emergency procedures, therapeutic taping,
bracing, splinting techniques, and referral decisions for emergent
conditions.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-600","School of Applied Sciences",""
"AT 601","Foundations in Athletic Training","School of Applied Sciences","This course provides students with an understanding of the essential
functions, duties, and professional responsibilities of an athletic
trainer. Students will gain foundational knowledge in the areas of
patient-centered care, interprofessional practice, evidence-based
practice, health care informatics, professionalism, and health care
administration.","2 Credits","https://catalog.olemiss.edu/applied-sciences/at-601","School of Applied Sciences",""
"AT 602","Clinical Experience in AT I","School of Applied Sciences","This course consists of clinical athletic training experiences for the
first-year athletic training student, under the supervision and guidance
of program-approved health care providers, in a professional setting
providing a practical hands-on experience for the students.","2 Credits","https://catalog.olemiss.edu/applied-sciences/at-602","School of Applied Sciences",""
"AT 603","Clinical Evaluation in AT I: LE","School of Applied Sciences","This course addresses clinical evaluation and assessment techniques of
musculoskeletal injuries of the lower extremity. Through didactic and
hands-on learning, the student will integrate knowledge of anatomical
structures,physiological principles, and evaluative techniques to
provide a basis for critical decision making in an injury management
environment. Decision making will be based on recognition, evaluation,
and immediate care of orthopedic injuries.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-603","School of Applied Sciences",""
"AT 604","Therapeutic Interventions in AT I","School of Applied Sciences","This course introduces the physiological responses of the human body to
injury, application of therapeutic modalities, and therapeutic exercise.
Content includes techniques, indications, and contraindications of
therapeutic modalities and exercise progression related to athletic
injury treatment, rehabilitation, and return to participation
guidelines.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-604","School of Applied Sciences",""
"AT 605","Clinical Experience in AT II","School of Applied Sciences","This course consists of clinical athletic training experiences for the
first-year athletic training student, under the supervision and guidance
of program-approved health care providers, in a professional setting
providing a practical hands-on experience for the students.","2 Credits","https://catalog.olemiss.edu/applied-sciences/at-605","School of Applied Sciences",""
"AT 606","Clinical Evaluation in AT II: UE","School of Applied Sciences","This course addresses clinical evaluation and assessment techniques of
musculoskeletal injuries of the upper extremity. Through didactic and
hands-on learning, the student will integrate knowledge of anatomical
structures, physiological principles, and evaluative techniques to
provide a basis for critical decision making in an injury management
environment. Decision making will be based on recognition, evaluation,
and immediate care of orthopedic injuries.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-606","School of Applied Sciences",""
"AT 607","Clinical Evaluation in AT IV: MC","School of Applied Sciences","This course explores a systems-based approach in the clinical evaluation
and management of general medical conditions. Students will gain
knowledge and functional ability in the assessment and management of
medical problems by utilizing clinical data, laboratory, and diagnostic
results. Students will also gain an understanding of pharmaceutical use
in the management of medical conditions across the lifespan.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-607","School of Applied Sciences",""
"AT 608","Therapeutic Interventions in AT II","School of Applied Sciences","This course focuses on advanced concepts and application of therapeutic
modalities and therapeutic exercise. Content includes manual techniques,
development, and application of complete rehabilitation programs for
non- and post-surgical athletic injuries.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-608","School of Applied Sciences",""
"AT 609","Clinical Experience in AT III","School of Applied Sciences","This course consists of clinical athletic training experiences for the
second-year athletic training student, under the supervision and
guidance of program-approved health care providers in a professional
setting providing a practical hands-on experience for the students.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-609","School of Applied Sciences",""
"AT 610","Athletic Training Clinical III","School of Applied Sciences","This course consists of clinical athletic training experiences, for the
second-year athletic training student, under the supervision and
guidance of program-approved health care providers in a professional
setting providing a practical hands-on experience for the students.","2 Credits","https://catalog.olemiss.edu/applied-sciences/at-610","School of Applied Sciences",""
"AT 611","Athletic Train. Admin. & Professionalism","School of Applied Sciences","Examination and application of administrative aspects in athletic
training.  Course content includes program organization, management,
employment, budget, facility design, risk management, medical records,
insurance, legal, and practice regulations.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-611","School of Applied Sciences",""
"AT 612","Selected Topics in Athletic Training","School of Applied Sciences","Study of topics related to athletic training but not addressed in other
courses within the Master of Science in Athletic Training program. This
course serves to provide students with an understanding of topics that
are of current interest in the field of athletic training. May be
repeated for up to 4 hours of credit as long as the topic focus is
different each time.","1 Credit","https://catalog.olemiss.edu/applied-sciences/at-612","School of Applied Sciences",""
"AT 613","Athletic Training Clinical IV","School of Applied Sciences","This course consists of clinical athletic training experiences for the
second-year athletic training student, under the supervision and
guidance of program-approved health care providers in a professional
setting providing a practical hands-on experience for the students.","2 Credits","https://catalog.olemiss.edu/applied-sciences/at-613","School of Applied Sciences",""
"AT 614","Integration to Practice","School of Applied Sciences","This course addresses students' transition to professional practice.
Emphasis will be placed on development of the student’s ability to
critically analyze, understand, communicate, and apply problem-solving
strategies related to best practices in health care.","2 Credits","https://catalog.olemiss.edu/applied-sciences/at-614","School of Applied Sciences",""
"AT 615","Clinical Eval in AT III: HNS","Health, Exercise Sci & Recreation Mgmt","This course addresses clinical evaluation and assessment techniques of
injuries to the head, neck, and spine. Through didactic and hands-on
learning, the student will integrate knowledge of anatomical structures,
physiological principles, and evaluative techniques to provide a basis
for critical decision making in an injury management environment.
Decision making will be based on recognition, evaluation, and immediate
care of injuries.","3 Credits","https://catalog.olemiss.edu/applied-sciences/health-exercise-sci-recreation-mgmt/at-615","School of Applied Sciences","Health, Exercise Sci & Recreation Mgmt"
"AT 616","Clinical Experience in AT VI","Health, Exercise Sci & Recreation Mgmt","This course consists of culminating fully immersive clinical athletic
training experiences, for athletic training students in their last
semester of the program. This experience is under the supervision and
guidance of program-approved health care providers in a professional
setting providing a practical hands-on experience for the students.","6 Credits","https://catalog.olemiss.edu/applied-sciences/health-exercise-sci-recreation-mgmt/at-616","School of Applied Sciences","Health, Exercise Sci & Recreation Mgmt"
"AT 620","Research & Evidence-Based Practice in AT","School of Applied Sciences","This course is designed to introduce and establish a basic understanding
of research design and evaluation.  An emphasis will be placed on
applied research as it applies to athletic training and related health
care fields.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-620","School of Applied Sciences",""
"AT 630","Applied Anatomy in Athletic Training","School of Applied Sciences","Clinically oriented applied musculoskeletal anatomy. This course will
combine lecture with active musculoskeletal palpation laboratory
activities to provide students with the knowledge base for clinical
evaluation and assessment.","2 Credits","https://catalog.olemiss.edu/applied-sciences/at-630","School of Applied Sciences",""
"AT 640","Physiology of Sport & Exercise","School of Applied Sciences","This course is designed to examine physiology. We will describe and
explain how our tissues, organs, and organ systems respond to acute
physical exertion and adapt to intentional training regimens. Emphasis
will be placed on developing a physiological understanding of exercise,
recovery, adaptation, and acclimation.  We will explore biological
mechanisms that underlie the practical application of aerobic,
anaerobic, and resistance training, as well as the principles of
recovery, rest, hydration, and nutrient and caloric intake.
Throughout the course, we’ll examine physiological characteristics,
responses, adaptations, considerations, and their implications for
athletes of different genders and changes that occur across the life
span.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-640","School of Applied Sciences",""
"AT 660","Sports Performance","School of Applied Sciences","This course serves as an overview of athlete sports performance.
Students will be introduced to basic strength and conditioning concepts
as well as sports nutrition and psychology.","3 Credits","https://catalog.olemiss.edu/applied-sciences/at-660","School of Applied Sciences",""
"AT 697","Thesis","School of Applied Sciences","This course is intended for students interested in completing an
athletic training-focused thesis. Students are expected to participate
in research activities that support and evaluate a continuation of the
knowledge provided within the Master of Science in Athletic Training
program. Students will work one-on-one with their thesis adviser to
identify times that they will meet and create a plan for communication
throughout the process of completing the master’s thesis.","1 - 6 Credits","https://catalog.olemiss.edu/applied-sciences/at-697","School of Applied Sciences",""
"AT 698","Field Service Project in Athletic Train.","School of Applied Sciences","This course will prepare students for professional practice in athletic
training settings through a combination of seminars, experiential
learning, and self-assessment.","1 - 6 Credits","https://catalog.olemiss.edu/applied-sciences/at-698","School of Applied Sciences",""
"Academics","","","","","https://catalog.olemiss.edu/academics","",""
"Academics","","","","","https://catalog.olemiss.edu/academics/calendar","",""
"Academic Regulations","","","","","https://catalog.olemiss.edu/academics/regulations","",""
"Academics","","","","","https://catalog.olemiss.edu/academics/services","",""
"Academics","","","","","https://catalog.olemiss.edu/programs","",""
"Academics","","","","","https://catalog.olemiss.edu/minors","",""
"Academics","","","","","https://catalog.olemiss.edu/courses","",""
"Academics","","","","","https://catalog.olemiss.edu/faculty","",""
"Academics","","","","","https://catalog.olemiss.edu/courses/A","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/B","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/C","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/D","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/E","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/F","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/G","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/H","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/I","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/J","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/K","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/L","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/M","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/N","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/O","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/P","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/R","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/S","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/T","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/U","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/V","Course Index",""
"Academics","","","","","https://catalog.olemiss.edu/courses/W","Course Index",""
"BAIS 201","Business Information Technology","Marketing, Analytics & Prof Sales","This course provides an introduction to essential computer knowledge and
skills necessary to equip business students with the foundational
understanding necessary for effective computer usage. The curriculum
covers a wide range of topics, from basic hardware components and
operating system proficiency to software skills and security awareness.
Additionally, students will develop proficiency in office applications,
including word processors, spreadsheets, and presentation software.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-201","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 307","Systems Analysis and Design","Marketing, Analytics & Prof Sales","The course covers development methodologies, application systems
development management, behavioral aspects of the development process,
problems and feasibility assessment, information requirements
determination, communication skills, interpersonal skills, logical
specification, and physical design.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-307","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 309","Management Information Systems","Marketing, Analytics & Prof Sales","The study of management information systems and decision support
systems with a focus on computer-based model development techniques.
This course also covers the relationship among advanced information
technologies, business processes, and organization performance.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-309","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 310","AI for Business Applications","Marketing, Analytics & Prof Sales","This course provides comprehensive fundamentals of and applications in
the emerging fields of generative AI, prompt engineering, and text
analytics. It focuses on designing effective interactions with AI-based
large language models (LLMs) such as ChatGPT, Google Bard, etc. Students
will learn the foundations of how to structure prompts to optimize the
performance of generative AI tools to develop successful business
applications. Techniques for analyzing and extracting information from
texts are discussed. Students will also do hands-on
exercises and projects throughout the semester. As a result, students
will gain technical knowledge and practical expertise using AI LLMs in
various AI-driven business domains.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-310","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 317","Applied Business Analytics Platforms","Marketing, Analytics & Prof Sales","An applications course that covers the techniques and methodologies used
to build information presentation solutions on modern business analytics
platforms such as Power BI and Tableau, to enable students to design and
implement systems similar to those used in ""real-world"" organizations.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-317","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 320","Business Analytics Programming","Marketing, Analytics & Prof Sales","Study of programming languages and modeling techniques used to implement
basic data analytics systems, including common analytics languages such
as Python and R, as well as data file access and manipulation. This
course offers experience in analytics languages that are beneficial for
business professionals in the modern data-rich economy.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-320","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 330","Business Application Programming","Marketing, Analytics & Prof Sales","Concepts of object-oriented design and programming for business
applications.  Topics to be covered include classes and objects,
graphical user interface design, arrays, procedures, database file
access, drag-and-drop, graphics, animation, and custom controls and
objects. Experience in computer program analysis, design, and
implementation for business applications.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-330","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 340","Mobile App Development for Business","Marketing, Analytics & Prof Sales","An introduction to key concepts, current tools, and technologies for
developing modern, GUI-based apps for tablet and mobile phone
applications. Students will learn to create programs that facilitate
productive and positive user experiences through effective user
interface design and will become familiar with rapid development using
pre-existing components. The course will also cover ways to use cloud-
based and highly scalable facilities, such as Amazon Web
Services or Microsoft Azure, to support multi-client mobile
applications.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-340","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 350","Managing Enterprise Technology","Marketing, Analytics & Prof Sales","This course provides students with the basic knowledge, skills, and
attitudes required to service computer hardware, build a computer from
parts, and install commonly used PC operating systems. It will also
prepare them for the CompTIA A+ certification exam. Students taking this
course must be familiar with computer hardware.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-350","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 360","Cybersecurity and Information Assurance","Marketing, Analytics & Prof Sales","The study of information assurance and computer security with a focus on
technology-based threats that organizations must address in the modern
electronic commerce era. This course combines conceptual discussions and
""hands-on"" exercises to introduce this rapidly expanding area of study.
The course also includes an exploration of global and ethical challenges
related to computer security, privacy, and information assurance. Topics
covered include operational, technical, and administrative aspects of
information assurance.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-360","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 370","Introduction to ERP with SAP","Marketing, Analytics & Prof Sales","This course introduces Enterprise Resource Planning (ERP) systems.
Students get an in-depth look at some common business processes and how
an organization’s ERP system helps improve company performance. In
addition, students will gain hands-on experience on how to run a company
using an ERP system through the use of an advanced ERP simulation
environment. Students taking this course must be familiar with database
systems and basic business functions.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-370","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 380","Topics in MIS Abroad","Marketing, Analytics & Prof Sales","The study of management information systems topics across national and
cultural boundaries. Students examine the nature and framework of
international MIS while studying abroad. May be repeated with permission
from the department chair.","1 - 6 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-380","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 395","Honors Thesis in Mgmt Info Systems","Marketing, Analytics & Prof Sales","Honors students engage in individual research and writing for their
thesis project under the supervision of a faculty member.
May be repeated for credit to a maximum of 6 hours.
Must be a student in the Sally McDonnell Barksdale Honors College. Must
get approval from the Sally McDonnell Barksdale Honors College.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-395","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 408","Database Mgmt for Business Analytics","Marketing, Analytics & Prof Sales","A study of data structures, file processing, databases and database
management.  The course covers database design, implementation, and
administration. Emphasis is on the relational data model, normalization,
and structured query language (SQL) to establish a sound data platform
for business analytics.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-408","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 409","Data Analytics","Marketing, Analytics & Prof Sales","The use of large business data in advanced business applications such as
data analysis and predictive analysis. The course covers topics such as
data warehousing, data mining, and business/data analytics. Techniques
such as text analysis and natural language processing, machine learning,
and AI are also studied.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-409","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 412","Client-side Web Application Development","Marketing, Analytics & Prof Sales","This course will cover the concepts, languages, and techniques used to
engage in client-side website design and development and user experience
(UX) design, with emphasis on HyperText Markup Language (HTML),
JavaScript, and Cascading Style Sheets (CSS) technologies so that the
student will be able to develop and maintain contemporary webpages for
an e-business.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-412","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 419","Server-side Application Programming","Marketing, Analytics & Prof Sales","This course focuses on building server-side applications and includes
the following: software development project management; the use of
current tools and technologies for developing modern, GUI-based,
client/server, mobile, and Software as a Service (SaaS) applications;
the role of modularity in programming; rapid development using pre-
existing components; and security-related concepts needed to succeed in
server-based web applications that rely upon databases and SQL.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-419","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 609","E-Commerce & Internet Programming","Marketing, Analytics & Prof Sales","This course will present the basic concepts of e-commerce and Internet
programming.  The course will cover many languages and technologies
such as JavaScript, VBSscript, VB.NET, Java, Perl, PHP, ASP, Active-X,
and XML/XSL/CSS that will enable the student to develop and maintain Web
pages for an e-business.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-609","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 619","Advanced Information Systems Mgmt","Marketing, Analytics & Prof Sales","Advanced study of file processing, databases and database
management systems within organizations, logical models
(hierarchical, network, relational, and object-oriented),
query, optimization, recovery, integrity, concurrency,
security, distributed databases and client-server architecture,
database machines, knowledge-based and text-based systems, and
data mining and warehousing. Experience in practicing data
analysis, design, implementation, and administration.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-619","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 620","Advanced Directed Study","Marketing, Analytics & Prof Sales","Students work with one or more faculty members to develop in-depth
knowledge of the critical theories, research methods, and associated
literature pertaining to a specific topical area.  Drawing on this
knowledge, the student will subsequently utilize the advice, coaching,
and supervision of the mentoring faculty instructor(s) to conduct
original research projects.  A primary course goal is the creation of a
manuscript(s) to be submitted for preparation at a scholarly conference
and/or publication in a refereed journal.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-620","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 640","Theoretical Foundations of MIS/POM","Marketing, Analytics & Prof Sales","This course provides a general introduction and grounding in the MIS and
POM areas and serves as a functional core course.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-640","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 665","Management of Information Systems","Marketing, Analytics & Prof Sales","The course covers the issues, strategies, and tactics for effective
management of an enterprise's information technology resources.  The
course emphasizes the development of new conceptual/research models
related to the impact of information systems within organizations.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-665","School of Business Administration","Marketing, Analytics & Prof Sales"
"BAIS 695","Special Topics in MIS/POM","Marketing, Analytics & Prof Sales","This seminar covers a varying range of topics depending on the expertise
of the instructor.","3 Credits","https://catalog.olemiss.edu/business/marketing-analytics-prof-sales/bais-695","School of Business Administration","Marketing, Analytics & Prof Sales"
"Bari 591","Bariatric Advanced Pharmacy Practice Exp","Pharmacy Practice","An elective experiential course consisting of a full-time, calendar
month (40 hours/week) exposure to pharmacy practice in a patient care
setting of bariatrics.","4 Credits","https://catalog.olemiss.edu/pharmacy/pharmacy-practice/bari-591","School of Pharmacy","Pharmacy Practice"
"Biot 591","Biotech Pharmacy Services Advanced Pharm","Pharmacy Practice","An elective experiential course consisting of a full-time, calendar
month (40 hours/week) exposure to pharmacy practice in a nontraditional
setting of biotechnology.","4 Credits","https://catalog.olemiss.edu/pharmacy/pharmacy-practice/biot-591","School of Pharmacy","Pharmacy Practice"
"Bisc 100","Research Experience","Biology","In this course high school or community college students participate in
a research experience with the mentorship of a biology faculty member.
Students will learn how the scientific method is applied in a research
setting, develop practical communication and scientific writing skills,
and engage in STEM career discussions. Course may not be counted towards
a major or minor in biological science.","1 - 3 Credits","https://catalog.olemiss.edu/liberal-arts/biology/bisc-100","College of Liberal Arts","Biology"
"Bisc 102","Inquiry Into Life: Human Biology","Biology","This is a survey course intended for nonbiology majors, introducing
basic principles and emphasizing the function of the human body,
including diseases, cellular process, respiration, muscular system,
reproduction, development, immunity, and inheritance. Will not count for
credit if Bisc 160 is counted. Applies to the science requirement of the
core curriculum. (3 lecture hours).","3 Credits","https://catalog.olemiss.edu/liberal-arts/biology/bisc-102","College of Liberal Arts","Biology"
